"","NO3.Date","NO3.Flow","NO3.concentrations.NO3","lnC","lnQ"
"141",2012-04-26,64,0.219,-1.51868354916564,4.15888308335967
"142",2012-05-01,93,0.205,-1.58474529984373,4.53259949315326
"143",2012-05-10,21,0.152,-1.88387475813586,3.04452243772342
"144",2012-05-16,10,0.093,-2.37515578582888,2.30258509299405
"145",2012-05-24,5.7,0.073,-2.61729583783375,1.7404661748405
"146",2012-06-01,4.9,0.108,-2.22562405185792,1.58923520511658
"147",2012-06-05,72,0.202,-1.59948758158093,4.27666611901606
"148",2012-06-14,2.4,0.102,-2.28278246569787,0.8754687373539
"149",2012-06-21,1.2,0.108,-2.22562405185792,0.182321556793955
"150",2012-06-28,0.36,0.048,-3.03655426807425,-1.02165124753198
"151",2012-07-12,1.4,0.125,-2.07944154167984,0.336472236621213
"152",2012-07-19,0.07,0.004,-5.52146091786225,-2.65926003693278
"153",2012-08-02,0.74,0.005,-5.29831736654804,-0.301105092783922
"154",2012-08-15,1.2,0.004,-5.52146091786225,0.182321556793955
"155",2012-08-17,32,0.01,-4.60517018598809,3.46573590279973
"156",2012-08-20,1.2,0.221,-1.50959257746438,0.182321556793955
"157",2012-08-29,2.1,0.489,-0.715392789507265,0.741937344729377
"158",2012-09-05,0.14,0.152,-1.88387475813586,-1.96611285637283
"159",2012-09-11,0.63,0.576,-0.551647618286246,-0.462035459596559
"160",2012-09-25,0.41,0.215,-1.53711725085447,-0.891598119283784
"161",2012-10-01,1.4,0.134,-2.00991547903123,0.336472236621213
"162",2012-10-09,1.6,0.114,-2.17155683058764,0.470003629245736
"163",2012-10-15,15,0.516,-0.661648513500574,2.70805020110221
"164",2012-10-24,21,0.235,-1.44816976483798,3.04452243772342
"165",2012-10-31,9.4,0.242,-1.41881755282545,2.24070968927596
"166",2012-11-07,6.7,0.2,-1.6094379124341,1.90210752639692
"167",2012-11-14,7.6,0.131,-2.03255795578099,2.02814824729229
"168",2012-11-28,7.1,0.131,-2.03255795578099,1.96009478404727
"169",2012-12-05,17,0.252,-1.37832619147071,2.83321334405622
"170",2012-12-12,7.4,0.187,-1.67664666212755,2.00148000021012
"171",2013-01-04,68,0.15,-1.89711998488588,4.21950770517611
"172",2013-01-10,45,0.219,-1.51868354916564,3.80666248977032
"173",2013-01-15,297,0.38,-0.967584026261706,5.6937321388027
"174",2013-01-23,67,0.731,-0.313341819232359,4.20469261939097
"175",2013-01-30,4880,0.695,-0.363843433417345,8.49290049884719
"176",2013-02-06,275,1.435,0.361164849211584,5.61677109766657
"177",2013-02-11,952,1.269,0.238229188732251,6.85856503479136
"178",2013-02-20,350,0.892,-0.114289146402128,5.85793315448346
"179",2013-02-27,883,0.947,-0.0544561857960589,6.78332520060396
"180",2013-03-06,296,0.927,-0.0758017134162818,5.69035945432406
"181",2013-03-10,2800,0.639,-0.447850824604602,7.9373746961633
"182",2013-03-19,414,0.885,-0.122167633974208,6.02586597382531
"183",2013-03-29,1260,0.646,-0.436955775199535,7.13886699994552
"184",2013-04-03,2220,0.8035,-0.21877809380457,7.70526247486633
"185",2013-04-11,1250,0.626,-0.468404907882039,7.13089883029635
"186",2013-04-18,1730,0.426,-0.853315932712767,7.45587668749182
"187",2013-04-24,610,0.47,-0.755022584278033,6.41345895716736
"188",2013-04-27,2470,0.429,-0.84629836005412,7.81197342962202
"189",2013-05-10,2620,0.336,-1.09064411901893,7.87092959675514
"190",2013-05-21,4740,0.405,-0.903868211875598,8.46379241468912
"191",2013-05-21,4740,0.378,-0.972861083362549,8.46379241468912
"192",2013-05-30,546,0.492,-0.709276562489829,6.30261897574491
"193",2013-06-06,762,0.3605,-1.02026332225713,6.63594655568665
"194",2013-06-12,222,0.256,-1.36257783450257,5.40267738187228
"195",2013-06-25,34,0.147,-1.9173226922034,3.52636052461616
"196",2013-07-08,5.2,0.112,-2.18925640768704,1.64865862558738
"197",2013-07-19,4.7,0.102,-2.28278246569787,1.54756250871601
"198",2013-07-31,19,0.158,-1.84516024595517,2.94443897916644
"199",2013-08-07,14,0.26,-1.34707364796661,2.63905732961526
"200",2013-08-08,384,0.358,-1.02722229258144,5.95064255258773
"201",2013-08-13,1690,0.608,-0.49758039701597,7.43248380791712
"202",2013-08-20,141,0.521,-0.65200523722877,4.94875989037817
"203",2013-08-28,8.7,0.274,-1.29462717259407,2.16332302566054
"204",2013-09-04,2.2,0.199,-1.61445045425764,0.78845736036427
"205",2013-09-11,0.01,0.141,-1.95899538860397,-4.60517018598809
"206",2013-09-18,0.04,0.143,-1.94491064872223,-3.2188758248682
"207",2013-09-20,156,0.3775,-0.974184710293058,5.04985600724954
"208",2013-10-02,0.61,0.321,-1.13631415585212,-0.49429632181478
"209",2013-10-05,367,0.424,-0.858021823750179,5.90536184805457
"210",2013-10-24,54,0.275,-1.29098418131557,3.98898404656427
"211",2013-10-30,38,0.359,-1.02443289049386,3.63758615972639
"212",2013-11-06,677,0.278,-1.2801341652915,6.51767127291227
"213",2013-11-13,170,0.31,-1.17118298150295,5.13579843705026
"214",2013-11-22,410,0.278,-1.2801341652915,6.01615715969835
"215",2013-12-02,87,0.503,-0.687165108882398,4.46590811865458
"216",2013-12-12,99,0.439,-0.823255865906966,4.59511985013459
"217",2013-12-18,629,0.708,-0.345311185288417,6.44413125670044
"218",2013-12-21,5300,0.567,-0.567395975254385,8.57546209954021
"219",2014-01-09,374,0.891,-0.115410851511328,5.92425579741453
"220",2014-01-10,1050,0.729,-0.316081546973479,6.95654544315157
"221",2014-01-22,290,0.722,-0.325730140089311,5.66988092298052
"222",2014-01-28,162,0.737,-0.3051673867928,5.08759633523238
"223",2014-02-06,140,0.716,-0.334075112021491,4.9416424226093
"224",2014-02-12,108,0.739,-0.302457358033935,4.68213122712422
"225",2014-02-21,155,0.556,-0.586986984731555,5.04342511691925
"226",2014-02-25,129,0.458,-0.780886094867952,4.85981240436167
"227",2014-03-07,630,0.421,-0.865122445299756,6.44571981938558
"228",2014-03-11,415,0.547,-0.603306476560156,6.0282785202307
"229",2014-03-16,9150,0.589,-0.52932909533055,9.12150915826957
"230",2014-03-27,489,0.701,-0.355247391947547,6.19236248947487
"231",2014-04-03,793,0.525,-0.644357016390513,6.67582322163485
"232",2014-04-04,3180,0.357,-1.0300194972025,8.06463647577422
"233",2014-04-07,3820,0.374,-0.983499481567605,8.24800570160062
"234",2014-04-14,1400,0.452,-0.794073099149906,7.24422751560335
"235",2014-04-22,521,0.36,-1.02165124753198,6.25575004175337
"236",2014-04-28,442,0.312,-1.16475209117265,6.0913098820777
"237",2014-05-09,644,0.236,-1.44392347395653,6.46769872610435
"238",2014-05-13,1740,0.205,-1.58474529984373,7.46164039220858
"239",2014-05-20,539,0.22,-1.51412773262978,6.289715570909
"240",2014-05-28,193,0.227,-1.48280526150073,5.26269018890489
"241",2014-06-02,193,0.199,-1.61445045425764,5.26269018890489
"242",2014-06-10,296,0.251,-1.38230233985035,5.69035945432406
"243",2014-07-01,117,0.167,-1.78976146656538,4.76217393479776
"244",2014-07-09,32,0.128,-2.05572501506252,3.46573590279973
"245",2014-07-23,38,0.163,-1.81400507817537,3.63758615972639
"246",2014-07-29,12,0.123,-2.09557092360972,2.484906649788
"247",2014-08-05,15,0.143,-1.94491064872223,2.70805020110221
"248",2014-08-12,303,0.2375,-1.43758765550744,5.71373280550937
"249",2014-08-19,49,0.114,-2.17155683058764,3.89182029811063
"250",2014-08-27,13,0.172,-1.76026080216868,2.56494935746154
"251",2014-09-02,274,0.292,-1.23100147671386,5.61312810638807
"252",2014-09-10,21,0.2525,-1.37634403026672,3.04452243772342
"253",2014-09-17,51,0.168,-1.78379129957888,3.93182563272433
"254",2014-09-18,192,0.251,-1.38230233985035,5.25749537202778
"255",2014-09-24,29,0.225,-1.49165487677772,3.36729582998647
"256",2014-10-01,20,0.165,-1.80180980508156,2.99573227355399
"257",2014-10-03,65,0.182,-1.70374859190534,4.17438726989564
"258",2014-10-08,19,0.133,-2.01740615076038,2.94443897916644
"259",2014-10-10,909,0.259,-1.3509272172826,6.81234509417748
"260",2014-10-13,5050,0.411,-0.889162064485903,8.52714352226941
"261",2014-10-22,255,0.482,-0.729811164931537,5.54126354515843
"262",2014-10-29,96,0.309,-1.17441400208439,4.56434819146784
"263",2014-11-04,292,0.253,-1.37436579025462,5.67675380226828
"264",2014-11-12,176,0.231,-1.46533756846034,5.17048399503815
"265",2014-11-19,62,0.216,-1.53247687129797,4.12713438504509
"266",2014-12-05,181,0.219,-1.51868354916564,5.19849703126583
"267",2014-12-10,290,0.283,-1.2623083813389,5.66988092298052
"268",2014-12-17,551,0.24,-1.42711635564015,6.31173480915291
"269",2015-01-04,1720,0.39,-0.941608539858445,7.4500795698075
"270",2015-01-07,687,0.539,-0.61803970807314,6.53233429222235
"271",2015-01-14,276,0.4315,-0.840487768458654,5.62040086571715
"272",2015-01-21,146,0.5,-0.693147180559945,4.98360662170834
"273",2015-01-28,85,0.446,-0.807436326962073,4.44265125649032
"274",2015-02-04,128,0.287,-1.24827306322252,4.85203026391962
"275",2015-02-11,87,0.288,-1.24479479884619,4.46590811865458
"276",2015-02-25,298,0.3765,-0.976837231742189,5.6970934865054
"277",2015-03-05,1910,0.454,-0.789658080940789,7.55485852104068
"278",2015-03-10,2080,0.467,-0.76142602131324,7.64012317269536
"279",2015-03-14,6960,0.423,-0.860383099935859,8.84793475332846
"280",2015-03-19,1410,0.543,-0.610645959048202,7.25134498337221
"281",2015-03-26,3560,0.374,-0.983499481567605,8.17751582384608
"282",2015-04-01,699,0.421,-0.865122445299756,6.54965074223381
"283",2015-04-13,385,0.306,-1.18417017702976,5.95324333428778
"284",2015-04-22,578,0.213,-1.54646311327271,6.35957386867238
"285",2015-04-24,583,0.169,-1.77785656405906,6.36818718635049
"286",2015-04-29,274,0.205,-1.58474529984373,5.61312810638807
"287",2015-05-08,857,0.287,-1.24827306322252,6.75343791859778
"288",2015-05-11,13300,0.258,-1.35479569406052,9.49551931420985
"289",2015-06-19,13000,0.167,-1.78976146656538,9.47270463644367
