"","Site","Const","Opt_MSE","f05_MSE"
"1","Wyman","NO3",0.485157075104591,0.494660304914192
"2","Wyman","TN",0.150577312491393,0.152851466035964
"3","Wyman","SRP",0.456569463383241,0.458738761066791
"4","Wyman","TP",0.424753537212291,0.426438560282508
"5","Wyman","TSS",0.777027095201608,0.778865119860838
"6","Wyman","Cl",0.147442771512198,0.147221755289143
"7","Wyman","SO4",0.162655146016983,0.162655146016983
