"","TSS.Date","TSS.Flow","TSS.concentrations.TSS","lnC","lnQ"
"1",2009-07-08,18,4.6,1.52605630349505,2.89037175789616
"2",2009-07-15,3.5,4.9,1.58923520511658,1.25276296849537
"3",2009-07-22,38,13.7,2.61739583283408,3.63758615972639
"4",2009-07-29,3.2,5.5,1.70474809223843,1.16315080980568
"5",2009-08-05,69,5,1.6094379124341,4.23410650459726
"6",2009-08-12,33,22.5,3.11351530921037,3.49650756146648
"7",2009-08-19,7.4,13.1,2.57261223020711,2.00148000021012
"8",2009-08-20,245,120,4.78749174278205,5.50125821054473
"9",2009-08-26,36,11.6,2.45100509811232,3.58351893845611
"10",2009-09-02,64,14.1,2.64617479738412,4.15888308335967
"11",2009-09-05,249,60.8,4.10758978897212,5.51745289646471
"12",2009-09-09,111,18.15,2.89867056071086,4.70953020131233
"13",2009-09-09,111,45,3.80666248977032,4.70953020131233
"14",2009-09-16,723,23.2,3.14415227867226,6.58340922215876
"15",2009-09-17,1020,23.7,3.16547504814109,6.92755790627832
"16",2009-09-22,10200,200.4,5.30031536921071,9.23014299927236
"17",2009-09-29,370,9.7,2.27212588550934,5.91350300563827
"18",2009-10-07,150,15.2,2.72129542785223,5.01063529409626
"19",2009-10-09,22800,151.2,5.01860346374543,10.0345158149425
"20",2009-10-14,2950,21.6,3.07269331469012,7.98956044933387
"21",2009-10-21,502,4.9,1.58923520511658,6.21860011969173
"22",2009-10-28,1550,9.7,2.27212588550934,7.34601020991329
"23",2009-11-04,797,7.2,1.97408102602201,6.68085467879022
"24",2009-11-11,330,6.8,1.91692261218206,5.79909265446053
"25",2009-11-18,564,7.3,1.98787434815435,6.33505425149806
"26",2009-11-24,368,5.9,1.77495235091167,5.90808293816893
"27",2009-12-02,267,5.9,1.77495235091167,5.58724865840025
"28",2009-12-09,264,5,1.6094379124341,5.57594910314632
"29",2009-12-16,188,4.6,1.52605630349505,5.23644196282995
"30",2009-12-22,141,5.1,1.62924053973028,4.94875989037817
"31",2009-12-31,712,3,1.09861228866811,6.56807791141198
"32",2010-01-06,386,3.8,1.33500106673234,5.95583736946483
"33",2010-01-13,222,6.3,1.84054963339749,5.40267738187228
"34",2010-01-20,211,3.35,1.20896034583698,5.35185813347607
"35",2010-01-27,805,4.6,1.52605630349505,6.69084227741856
"36",2010-02-04,1820,5.3,1.66770682055808,7.50659178007084
"37",2010-02-11,844,1.7,0.53062825106217,6.73815249459596
"38",2010-02-17,529,2.9,1.06471073699243,6.2709884318583
