"","Date","concentrations.TSS","Flow"
"154",2014-12-11,0.7,5.275956775
"155",2014-12-17,0.9,47.73889426
"156",2015-01-08,0.7,6.560009873
"157",2015-01-15,0.5,5.931305613
"158",2015-01-21,0.3,5.309484472
"159",2015-01-29,0.7,4.959004761
"160",2015-02-04,1.6,4.988174369
"161",2015-02-11,0.7,4.500881903
"162",2015-02-18,0.6,4.540946152
"163",2015-02-25,2.75,6.282789597
"164",2015-03-06,1.1,9.152296462
"165",2015-03-11,1.9,13.94910403
"166",2015-03-14,29.3,152.5495583
"167",2015-03-19,1.1,15.85931312
"168",2015-03-26,47.3,117.8008921
"169",2015-04-01,1.7,11.44171847
"170",2015-04-14,0.5,8.556741117
"171",2015-04-22,2.5,8.04459499
"172",2015-04-29,1.5,6.275275645
"173",2015-05-08,6,38.05894257
"174",2015-05-24,38.8,742.4995616
"175",2015-06-01,3.5,18.08669993
"176",2015-06-19,16.6,176.0106646
