"","Site","Const","Trend_0.5","p_0.5","Span_MSE","Trend_MSE","p_MSE"
"1","Sager","NO3","-2.82277263643493","0.129547974987904","0.65","-2.83540006194016","0.131232585090766"
"2","Sager","TN","-2.55461577971516","0.0725072560095089","0.65","-2.51062461060769","0.0803506142660901"
"3","Sager","SRP","-2.13305527481111","0.687243366941","0.6","-2.29260457818015","0.665721496056288"
"4","Sager","TP","0.446278972177083","0.917455953468521","0.65","0.374765575372749","0.931060235035947"
"5","Sager","TSS","-12.3656901982017","0.0350928524945611","0.9","-11.6860429860921","0.0472260797624432"
"6","Sager","Cl","9.99209377638977","1.69150241250287e-05","0.85","10.4755225741826","8.41925718337436e-06"
"7","Sager","SO4","0.618664722651374","0.698620852808516","0.775","-0.16398147160146","0.919634823777228"
