"","Date","concentrations.TP","Flow"
"1",2011-07-28,0.034,1.315636464
"2",2011-08-04,0.108,1.006670171
"3",2011-08-10,0.07,3.265186276
"4",2011-08-10,0.054,3.265186276
"5",2011-08-17,0.072,1.821711063
"6",2011-08-31,0.034,1.498211547
"7",2011-09-07,0.022,1.062082862
"8",2011-09-15,0.024,1.103181966
"9",2011-09-21,0.051,2.024534114
"10",2011-09-29,0.05,2.230208677
"11",2011-10-05,0.036,1.635059149
"12",2011-10-12,0.068,24.80622885
"13",2011-10-27,0.064,3.572949308
"14",2011-11-02,0.028,3.787719156
"15",2011-11-08,0.402,28.81434184
"16",2011-11-16,0.06,4.145860078
"17",2011-11-30,0.05,4.271763732
"18",2011-12-07,0.052,4.178241281
"19",2012-01-04,0.018,3.362902556
"20",2012-01-11,0.022,2.906317198
"21",2012-01-18,0.012,2.519774472
"22",2012-01-25,0.25,12.11213272
"23",2012-02-01,0.05,3.4879038
"24",2012-02-08,0.058,3.893376262
"25",2012-02-15,0.024,3.173400239
"26",2012-02-29,0.026,2.827760646
"27",2012-03-15,0.028,2.769262031
"28",2012-03-20,0.285,189.9904726
"29",2012-03-28,0.036,6.179701744
"30",2012-04-11,0.056,5.414919265
"31",2012-04-18,0.056,3.506440602
"32",2012-04-25,0.054,2.821701487
"33",2012-04-30,0.134,9.019849622
"34",2012-05-09,0.062,2.214249328
"35",2012-05-17,0.046,1.86353975
"36",2012-05-23,0.07,1.647547955
"37",2012-05-31,0.08,1.638405461
"38",2012-06-06,0.064,1.58514659
"39",2012-06-13,0.057,1.802391146
"40",2012-06-20,0.062,1.554010051
"41",2012-06-28,0.054,1.566775068
"42",2012-07-11,0.054,1.635537807
"43",2012-07-18,0.06,1.5296918
"44",2012-07-25,0.062,1.38532222
"45",2012-08-01,0.048,1.88030891
"46",2012-08-16,0.058,2.814262861
"47",2012-08-23,0.064,2.648063437
"48",2012-08-30,0.08,3.287619649
"49",2012-09-06,0.077,2.99645788
"50",2012-09-12,0.068,3.09210446
"51",2012-10-03,0.049,2.784246861
"52",2012-10-10,0.05,2.136608182
"53",2012-10-16,0.086,28.298087
"54",2012-11-01,0.044,3.231582705
"55",2012-11-08,0.04,3.211579522
"56",2012-11-15,0.038,3.273308765
"57",2012-11-29,0.03,2.90349218
"58",2012-12-06,0.034,3.087511655
"59",2012-12-13,0.02,2.631922207
"60",2013-01-03,0.012,3.225926661
"61",2013-01-11,0.012,4.005237437
"62",2013-01-14,0.016,3.495140303
"63",2013-01-24,0.01,2.55801809
"64",2013-01-30,0.072,5.452477779
"65",2013-02-07,0.012,2.918097182
"66",2013-02-13,0.012,4.040113589
"67",2013-02-21,0.03,5.809046961
"68",2013-02-26,0.014,4.584250099
"69",2013-02-28,0.004,4.001726731
"70",2013-03-07,0.006,3.509763745
"71",2013-03-11,0.088,17.01703901
"72",2013-03-20,0.022,4.352065728
"73",2013-03-28,0.012,4.279840317
"74",2013-04-04,0.058,12.70432855
"75",2013-04-10,0.394,57.60102782
"76",2013-04-18,0.954,456.602115
"77",2013-04-18,0.784,456.602115
"78",2013-04-18,0.788,456.602115
"79",2013-04-25,0.038,6.530603015
"80",2013-04-29,0.096,11.10441926
"81",2013-05-09,0.044,124.7575446
"82",2013-05-10,0.736,479.2638996
