"","SO4.Date","SO4.Flow","SO4.concentrations.SO4","lnC","lnQ"
"1",2011-07-28,1.315636464,8.3515,2.12244116344787,0.274320551579861
"2",2011-08-04,1.006670171,8.906,2.18672520689951,0.00664802383843718
"3",2011-08-31,1.498211547,10.787,2.37834170539329,0.404272094750643
"4",2011-09-07,1.062082862,9.914,2.29394789959838,0.0602319442581048
"5",2011-09-15,1.103181966,10.167,2.31914718129302,0.0981987003727686
"6",2011-09-21,2.024534114,10.895,2.38830396839658,0.7053396069285
"7",2011-09-29,2.230208677,13.051,2.56886475918539,0.802095158224006
"8",2011-10-05,1.635059149,13.079,2.57100789050702,0.491678980453263
"9",2011-10-12,24.80622885,8.357,2.1230995110193,3.21109478494117
"10",2011-10-27,3.572949308,13.697,2.61717683075268,1.27339139142314
"11",2011-11-02,3.787719156,13.202,2.58036833326658,1.33176403213179
"12",2011-11-08,28.81434184,5.804,1.75854733502194,3.36087324374629
"13",2011-11-16,4.145860078,14.024,2.64077014761893,1.42211026477067
"14",2011-11-30,4.271763732,13.253,2.58422394189854,1.45202679394868
"15",2011-12-07,4.178241281,13.558,2.60697677900877,1.42989041182591
"16",2012-01-04,3.362902556,12.198,2.50127200387426,1.21280445701868
"17",2012-01-11,2.906317198,11.937,2.4796428201129,1.0668867119787
"18",2012-01-18,2.519774472,11.474,2.44008360617968,0.924169402280299
"19",2012-01-25,12.11213272,7.846,2.06000384778736,2.49420765436293
"20",2012-02-01,3.4879038,13.753,2.62125698213257,1.24930092539116
"21",2012-02-08,3.893376262,14.049,2.64255121886951,1.35927671486981
"22",2012-02-15,3.173400239,13.837,2.62734616368725,1.15480364363139
"23",2012-02-29,2.827760646,12.129,2.49559927932674,1.03948510725296
"24",2012-03-15,2.769262031,13.237,2.58301593873163,1.01858086990308
"25",2012-03-20,189.9904726,5.239,1.65613064042608,5.2469739266927
"26",2012-03-28,6.179701744,12.047,2.48881566628472,1.8212700088163
"27",2012-04-11,5.414919265,9.759,2.27818993615932,1.68915797083119
"28",2012-04-18,3.506440602,10.026,2.30518171884131,1.25460144945309
"29",2012-04-25,2.821701487,9.446,2.24559137147393,1.03734006718343
"30",2012-04-30,9.019849622,8.52,2.14241634084122,2.19942766231693
"31",2012-05-09,2.214249328,9.865,2.28899313947458,0.794913442218743
"32",2012-05-17,1.86353975,9.489,2.25013323299162,0.622477770538762
"33",2012-05-23,1.647547955,9.485,2.24971160338698,0.499288094709902
"34",2012-05-31,1.638405461,7.953,2.073549215975,0.49372348898738
"35",2012-06-06,1.58514659,10.294,2.33156120123056,0.460676888857112
"36",2012-06-13,1.802391146,9.745,2.27675433295952,0.589114197784729
"37",2012-06-20,1.554010051,9.395,2.24017763286543,0.440838719749507
"38",2012-06-28,1.566775068,9.488,2.25002784225537,0.449019409994649
"39",2012-07-11,1.635537807,10.313,2.33340523533393,0.491971684207261
"40",2012-07-18,1.5296918,9.912,2.29374614432684,0.425066277204507
"41",2012-07-25,1.38532222,9.448,2.24580307889506,0.325932762400024
"42",2012-08-01,1.88030891,10.254,2.32766787336151,0.631436077173606
"43",2012-08-16,2.814262861,12.988,2.5640258542406,1.03470036619881
"44",2012-08-23,2.648063437,14.291,2.65962996849966,0.973828594358805
"45",2012-08-30,3.287619649,12.784,2.54819438902392,1.19016379197468
"46",2012-09-06,2.99645788,13.0475,2.56859654453543,1.09743088441818
"47",2012-09-12,3.09210446,13.135,2.5752804231375,1.12885191411311
"48",2012-10-03,2.784246861,13.4905,2.60198573402501,1.02397740987731
"49",2012-10-10,2.136608182,14.351,2.66381962618879,0.759219609970974
"50",2012-10-16,28.298087,15.026,2.70978203394697,3.34279420519126
"51",2012-11-01,3.231582705,14.362,2.66458582968813,1.172972018771
