"","folds.5","folds.6","folds.7","folds.8","folds.9","folds.10","folds.11","folds.12","folds.13","folds.14","folds.15","folds.16","folds.17","folds.18","folds.19","folds.20","folds.21","folds.22","folds.23","folds.24","folds.25","folds.26","folds.27","folds.28","folds.29","folds.30"
"1",0.65,0.4,0.75,0.3,0.8,0.7,0.45,0.45,0.55,0.55,0.7,0.55,0.7,0.6,0.65,0.6,0.75,0.75,0.45,0.8,0.8,0.7,0.8,0.65,0.4,0.65
"2",0.3,0.6,0.55,0.7,0.7,0.8,0.5,0.65,0.7,0.5,0.75,0.8,0.55,0.7,0.7,0.8,0.75,0.6,0.65,0.55,0.75,0.65,0.65,0.55,0.45,0.7
"3",0.65,0.6,0.3,0.8,0.7,0.75,0.65,0.75,0.6,0.75,0.8,0.55,0.4,0.7,0.8,0.45,0.7,0.65,0.55,0.6,0.7,0.65,0.55,0.8,0.7,0.5
"4",0.75,0.7,0.7,0.65,0.85,0.75,0.55,0.7,0.5,0.6,0.65,0.65,0.6,0.7,0.8,0.7,0.7,0.65,0.6,0.75,0.7,0.75,0.7,0.35,0.7,0.6
"5",0.75,0.55,0.8,0.45,0.75,0.65,0.6,0.8,0.7,0.65,0.6,0.75,0.35,0.65,0.9,0.8,0.8,0.8,0.75,0.7,0.65,0.55,0.6,0.65,0.75,0.8
"6",0.8,0.35,0.5,0.65,0.9,0.75,0.45,0.75,0.5,0.5,0.45,0.55,0.55,0.7,0.75,0.75,0.7,0.85,0.7,0.75,0.4,0.7,0.75,0.65,0.45,0.75
"7",0.7,0.65,0.55,0.8,0.65,0.65,0.85,0.6,0.6,0.8,0.5,0.65,0.6,0.8,0.8,0.4,0.4,0.6,0.5,0.7,0.45,0.75,0.4,0.4,0.65,0.8
"8",0.7,0.85,0.55,0.55,0.75,0.5,0.75,0.8,0.65,0.5,0.75,0.3,0.4,0.7,0.7,0.45,0.55,0.75,0.35,0.75,0.75,0.8,0.65,0.65,0.6,0.35
"9",0.45,0.6,0.75,0.45,0.55,0.5,0.55,0.55,0.8,0.7,0.6,0.75,0.45,0.55,0.7,0.75,0.45,0.4,0.3,0.7,0.7,0.65,0.8,0.8,0.55,0.75
"10",0.75,0.4,0.65,0.75,0.8,0.55,0.65,0.35,0.45,0.75,0.65,0.65,0.65,0.8,0.65,0.55,0.7,0.8,0.6,0.65,0.75,0.7,0.65,0.75,0.4,0.75
"11",0.8,0.7,0.65,0.4,0.7,0.45,0.5,0.8,0.65,0.4,0.65,0.65,0.7,0.7,0.65,0.75,0.7,0.45,0.75,0.7,0.45,0.7,0.6,0.75,0.7,0.8
"12",0.45,0.6,0.6,0.75,0.55,0.4,0.7,0.5,0.6,0.65,0.6,0.85,0.7,0.75,0.55,0.65,0.45,0.45,0.75,0.7,0.7,0.6,0.4,0.55,0.75,0.75
"13",0.8,0.6,0.7,0.75,0.35,0.6,0.45,0.65,0.8,0.45,0.65,0.55,0.6,0.45,0.6,0.3,0.4,0.7,0.7,0.75,0.8,0.7,0.55,0.7,0.8,0.75
"14",0.6,0.5,0.8,0.55,0.5,0.5,0.55,0.75,0.4,0.3,0.75,0.55,0.55,0.55,0.45,0.55,0.75,0.4,0.65,0.75,0.8,0.85,0.7,0.45,0.75,0.35
"15",0.75,0.7,0.35,0.7,0.7,0.8,0.4,0.8,0.8,0.65,0.4,0.75,0.65,0.8,0.65,0.35,0.65,0.55,0.7,0.75,0.65,0.65,0.55,0.8,0.65,0.85
"16",0.5,0.5,0.55,0.35,0.8,0.7,0.7,0.8,0.8,0.45,0.8,0.45,0.65,0.35,0.7,0.65,0.7,0.8,0.65,0.85,0.55,0.65,0.75,0.7,0.6,0.75
"17",0.7,0.8,0.45,0.45,0.8,0.3,0.65,0.6,0.6,0.75,0.85,0.6,0.75,0.7,0.7,0.6,0.45,0.75,0.45,0.75,0.6,0.7,0.8,0.75,0.55,0.7
"18",0.6,0.55,0.5,0.6,0.8,0.6,0.7,0.65,0.75,0.8,0.6,0.7,0.7,0.45,0.65,0.7,0.45,0.7,0.5,0.4,0.65,0.65,0.7,0.75,0.6,0.65
"19",0.65,0.75,0.65,0.6,0.7,0.85,0.4,0.7,0.65,0.7,0.35,0.7,0.6,0.5,0.65,0.75,0.6,0.75,0.7,0.35,0.35,0.75,0.6,0.6,0.7,0.65
"20",0.5,0.6,0.75,0.4,0.45,0.75,0.8,0.35,0.8,0.75,0.75,0.65,0.7,0.5,0.65,0.75,0.65,0.5,0.55,0.4,0.75,0.4,0.7,0.85,0.8,0.55
"21",0.75,0.7,0.6,0.75,0.7,0.55,0.8,0.75,0.75,0.4,0.7,0.7,0.55,0.45,0.7,0.6,0.6,0.7,0.45,0.7,0.35,0.65,0.7,0.75,0.75,0.75
"22",0.75,0.7,0.6,0.45,0.4,0.65,0.35,0.75,0.75,0.7,0.55,0.65,0.7,0.7,0.35,0.65,0.75,0.75,0.8,0.7,0.75,0.7,0.75,0.7,0.65,0.7
"23",0.6,0.65,0.5,0.4,0.45,0.7,0.7,0.55,0.75,0.5,0.75,0.6,0.75,0.75,0.55,0.45,0.7,0.7,0.8,0.65,0.75,0.65,0.7,0.55,0.4,0.6
"24",0.3,0.45,0.75,0.45,0.45,0.75,0.45,0.75,0.5,0.7,0.75,0.75,0.5,0.55,0.6,0.75,0.8,0.65,0.7,0.75,0.75,0.75,0.65,0.7,0.65,0.65
"25",0.75,0.45,0.65,0.6,0.45,0.75,0.45,0.6,0.35,0.45,0.75,0.75,0.8,0.65,0.45,0.75,0.65,0.55,0.7,0.35,0.7,0.4,0.65,0.7,0.6,0.8
"26",0.35,0.65,0.3,0.75,0.85,0.8,0.45,0.6,0.4,0.75,0.7,0.7,0.4,0.8,0.55,0.85,0.55,0.45,0.45,0.7,0.85,0.6,0.7,0.65,0.65,0.7
"27",0.55,0.9,0.4,0.5,0.6,0.9,0.65,0.7,0.65,0.65,0.75,0.75,0.65,0.35,0.65,0.65,0.75,0.6,0.65,0.7,0.45,0.7,0.6,0.7,0.75,0.65
"28",0.6,0.75,0.7,0.85,0.75,0.7,0.5,0.65,0.55,0.4,0.55,0.65,0.7,0.6,0.7,0.7,0.8,0.6,0.7,0.8,0.45,0.7,0.65,0.35,0.7,0.75
"29",0.8,0.4,0.8,0.65,0.65,0.6,0.75,0.7,0.85,0.55,0.65,0.75,0.7,0.5,0.75,0.75,0.45,0.4,0.8,0.75,0.8,0.75,0.6,0.8,0.65,0.75
"30",0.8,0.7,0.55,0.7,0.7,0.7,0.7,0.65,0.8,0.75,0.7,0.7,0.4,0.7,0.7,0.6,0.7,0.7,0.55,0.6,0.65,0.45,0.45,0.75,0.65,0.8
"31",0.45,0.6,0.45,0.6,0.65,0.4,0.45,0.75,0.45,0.35,0.5,0.7,0.7,0.7,0.6,0.45,0.65,0.75,0.65,0.75,0.75,0.6,0.7,0.7,0.75,0.55
"32",0.65,0.75,0.75,0.6,0.55,0.75,0.65,0.45,0.55,0.55,0.75,0.7,0.75,0.7,0.8,0.75,0.7,0.55,0.75,0.8,0.65,0.75,0.75,0.5,0.7,0.55
"33",0.45,0.9,0.35,0.45,0.75,0.7,0.6,0.65,0.75,0.6,0.4,0.65,0.55,0.7,0.45,0.55,0.65,0.7,0.7,0.35,0.8,0.8,0.55,0.8,0.7,0.75
"34",0.55,0.75,0.7,0.85,0.45,0.75,0.8,0.4,0.8,0.55,0.65,0.35,0.8,0.65,0.5,0.65,0.6,0.75,0.7,0.5,0.7,0.7,0.8,0.75,0.65,0.55
"35",0.65,0.65,0.7,0.75,0.75,0.55,0.65,0.45,0.7,0.35,0.8,0.55,0.45,0.75,0.4,0.8,0.65,0.7,0.75,0.75,0.4,0.35,0.7,0.7,0.65,0.55
"36",0.9,0.65,0.55,0.8,0.75,0.7,0.7,0.4,0.65,0.85,0.8,0.6,0.6,0.6,0.75,0.45,0.75,0.75,0.65,0.65,0.7,0.45,0.65,0.5,0.6,0.7
"37",0.75,0.35,0.5,0.45,0.45,0.75,0.6,0.7,0.65,0.8,0.7,0.8,0.65,0.85,0.55,0.65,0.65,0.6,0.4,0.45,0.8,0.5,0.75,0.75,0.7,0.65
"38",0.85,0.75,0.7,0.85,0.45,0.6,0.75,0.75,0.75,0.55,0.8,0.7,0.45,0.75,0.55,0.55,0.65,0.45,0.7,0.35,0.75,0.8,0.8,0.6,0.65,0.8
"39",0.45,0.75,0.5,0.65,0.55,0.55,0.85,0.75,0.6,0.8,0.45,0.8,0.45,0.7,0.7,0.45,0.5,0.35,0.7,0.75,0.35,0.75,0.7,0.7,0.7,0.75
"40",0.6,0.4,0.75,0.65,0.55,0.8,0.7,0.7,0.7,0.75,0.75,0.5,0.7,0.5,0.7,0.75,0.55,0.6,0.6,0.8,0.75,0.5,0.4,0.7,0.5,0.65
"41",0.5,0.8,0.5,0.4,0.55,0.35,0.6,0.65,0.7,0.65,0.75,0.7,0.4,0.45,0.7,0.65,0.35,0.7,0.75,0.8,0.65,0.7,0.65,0.6,0.7,0.55
"42",0.8,0.55,0.75,0.65,0.7,0.85,0.8,0.7,0.8,0.7,0.35,0.5,0.7,0.65,0.7,0.4,0.7,0.6,0.75,0.55,0.75,0.7,0.65,0.5,0.7,0.7
"43",0.5,0.55,0.35,0.6,0.7,0.75,0.6,0.7,0.75,0.8,0.35,0.5,0.7,0.7,0.65,0.6,0.5,0.55,0.65,0.75,0.7,0.7,0.75,0.75,0.55,0.75
"44",0.5,0.7,0.6,0.5,0.75,0.75,0.7,0.75,0.6,0.4,0.65,0.75,0.7,0.5,0.65,0.55,0.4,0.8,0.7,0.75,0.6,0.5,0.55,0.7,0.65,0.45
"45",0.4,0.7,0.7,0.7,0.65,0.55,0.75,0.55,0.65,0.65,0.65,0.7,0.35,0.4,0.65,0.35,0.75,0.75,0.4,0.75,0.55,0.3,0.75,0.7,0.35,0.75
"46",0.7,0.5,0.55,0.55,0.75,0.6,0.5,0.45,0.75,0.4,0.7,0.45,0.4,0.7,0.6,0.7,0.75,0.75,0.7,0.65,0.75,0.75,0.7,0.7,0.5,0.7
"47",0.5,0.75,0.45,0.65,0.7,0.65,0.8,0.5,0.4,0.85,0.65,0.7,0.6,0.55,0.55,0.4,0.7,0.65,0.75,0.6,0.7,0.65,0.4,0.55,0.8,0.75
"48",0.6,0.6,0.4,0.7,0.7,0.7,0.75,0.5,0.4,0.5,0.45,0.75,0.45,0.6,0.8,0.6,0.85,0.85,0.65,0.5,0.65,0.7,0.7,0.8,0.6,0.7
"49",0.55,0.75,0.6,0.7,0.5,0.7,0.45,0.5,0.55,0.65,0.75,0.5,0.6,0.7,0.35,0.35,0.65,0.7,0.5,0.75,0.7,0.65,0.65,0.7,0.65,0.7
"50",0.6,0.6,0.65,0.8,0.65,0.65,0.4,0.7,0.7,0.75,0.7,0.75,0.55,0.55,0.8,0.45,0.6,0.6,0.6,0.45,0.4,0.6,0.65,0.8,0.55,0.85
