"","SRP.Date","SRP.Flow","SRP.concentrations.SRP","lnC","lnQ"
"1",2011-07-28,1.315636464,0.026,-3.64965874096066,0.274320551579861
"2",2011-08-04,1.006670171,0.033,-3.41124771751566,0.00664802383843718
"3",2011-08-10,3.265186276,0.016,-4.13516655674236,1.18331681347463
"4",2011-08-10,3.265186276,0.037,-3.29683736633791,1.18331681347463
"5",2011-08-17,1.821711063,0.0495,-3.00578260940749,0.599776203935147
"6",2011-08-31,1.498211547,0.027,-3.61191841297781,0.404272094750643
"7",2011-09-07,1.062082862,0.018,-4.01738352108597,0.0602319442581048
"8",2011-09-15,1.103181966,0.021,-3.86323284125871,0.0981987003727686
"9",2011-09-21,2.024534114,0.033,-3.41124771751566,0.7053396069285
"10",2011-09-29,2.230208677,0.037,-3.29683736633791,0.802095158224006
"11",2011-10-05,1.635059149,0.029,-3.54045944899566,0.491678980453263
"12",2011-10-12,24.80622885,0.03,-3.50655789731998,3.21109478494117
"13",2011-10-27,3.572949308,0.03,-3.50655789731998,1.27339139142314
"14",2011-11-02,3.787719156,0.02,-3.91202300542815,1.33176403213179
"15",2011-11-08,28.81434184,0.257,-1.35867919408692,3.36087324374629
"16",2011-11-16,4.145860078,0.042,-3.17008566069877,1.42211026477067
"17",2011-11-30,4.271763732,0.035,-3.35240721749272,1.45202679394868
"18",2011-12-07,4.178241281,0.042,-3.17008566069877,1.42989041182591
"19",2012-01-04,3.362902556,0.015,-4.19970507787993,1.21280445701868
"20",2012-01-11,2.906317198,0.016,-4.13516655674236,1.0668867119787
"21",2012-01-18,2.519774472,0.006,-5.11599580975408,0.924169402280299
"22",2012-01-25,12.11213272,0.112,-2.18925640768704,2.49420765436293
"23",2012-02-01,3.4879038,0.032,-3.44201937618241,1.24930092539116
"24",2012-02-08,3.893376262,0.033,-3.41124771751566,1.35927671486981
"25",2012-02-15,3.173400239,0.016,-4.13516655674236,1.15480364363139
"26",2012-02-29,2.827760646,0.013,-4.3428059215206,1.03948510725296
"27",2012-03-15,2.769262031,0.021,-3.86323284125871,1.01858086990308
"28",2012-03-20,189.9904726,0.137,-1.98777435315401,5.2469739266927
"29",2012-03-28,6.179701744,0.041,-3.19418321227783,1.8212700088163
"30",2012-04-11,5.414919265,0.045,-3.10109278921182,1.68915797083119
"31",2012-04-18,3.506440602,0.041,-3.19418321227783,1.25460144945309
"32",2012-04-25,2.821701487,0.043,-3.14655516328857,1.03734006718343
"33",2012-04-30,9.019849622,0.047,-3.05760767727208,2.19942766231693
"34",2012-05-09,2.214249328,0.047,-3.05760767727208,0.794913442218743
"35",2012-05-17,1.86353975,0.041,-3.19418321227783,0.622477770538762
"36",2012-05-23,1.647547955,0.037,-3.29683736633791,0.499288094709902
"37",2012-05-31,1.638405461,0.048,-3.03655426807425,0.49372348898738
"38",2012-06-06,1.58514659,0.044,-3.12356564506388,0.460676888857112
"39",2012-06-13,1.802391146,0.041,-3.19418321227783,0.589114197784729
"40",2012-06-20,1.554010051,0.045,-3.10109278921182,0.440838719749507
"41",2012-06-28,1.566775068,0.329,-1.11169752821677,0.449019409994649
"42",2012-07-11,1.635537807,0.042,-3.17008566069877,0.491971684207261
"43",2012-07-18,1.5296918,0.038,-3.27016911925575,0.425066277204507
"44",2012-07-25,1.38532222,0.044,-3.12356564506388,0.325932762400024
"45",2012-08-01,1.88030891,0.035,-3.35240721749272,0.631436077173606
"46",2012-08-16,2.814262861,0.038,-3.27016911925575,1.03470036619881
"47",2012-08-23,2.648063437,0.033,-3.41124771751566,0.973828594358805
"48",2012-08-30,3.287619649,0.057,-2.86470401114759,1.19016379197468
"49",2012-09-06,2.99645788,0.05,-2.99573227355399,1.09743088441818
"50",2012-09-12,3.09210446,0.046,-3.07911388249304,1.12885191411311
"51",2012-10-03,2.784246861,0.0345,-3.36679595494482,1.02397740987731
"52",2012-10-10,2.136608182,0.035,-3.35240721749272,0.759219609970974
"53",2012-10-16,28.298087,0.065,-2.7333680090865,3.34279420519126
"54",2012-11-01,3.231582705,0.032,-3.44201937618241,1.172972018771
"55",2012-11-08,3.211579522,0.028,-3.57555076880693,1.16676287904701
"56",2012-11-15,3.273308765,0.0305,-3.49002859536877,1.18580132806928
"57",2012-11-29,2.90349218,0.017,-4.07454193492592,1.06591421252515
"58",2012-12-06,3.087511655,0.017,-4.07454193492592,1.12736547684576
"59",2012-12-13,2.631922207,0.019,-3.9633162998157,0.967714456415323
"60",2013-01-03,3.225926661,0.011,-4.50986000618377,1.17122024571863
"61",2013-01-11,4.005237437,0.008,-4.8283137373023,1.3876028639066
"62",2013-01-14,3.495140303,0.006,-5.11599580975408,1.25137351879991
"63",2013-01-24,2.55801809,0.007,-4.96184512992682,0.939232775062841
"64",2013-01-30,5.452477779,0.036,-3.32423634052603,1.69607014370708
"65",2013-02-07,2.918097182,0.006,-5.11599580975408,1.07093175386404
"66",2013-02-13,4.040113589,0.004,-5.52146091786225,1.39627280766692
"67",2013-02-21,5.809046961,0.009,-4.71053070164592,1.75941652315744
"68",2013-02-26,4.584250099,0.003,-5.80914299031403,1.52262653704282
"69",2013-02-28,4.001726731,0.002,-6.21460809842219,1.3867259507217
"70",2013-03-07,3.509763745,0.004,-5.52146091786225,1.25554872609561
"71",2013-03-11,17.01703901,0.054,-2.91877123241786,2.83421513680014
"72",2013-03-20,4.352065728,0.006,-5.11599580975408,1.47065061238077
"73",2013-03-28,4.279840317,0.004,-5.52146091786225,1.45391569978555
"74",2013-04-04,12.70432855,0.037,-3.29683736633791,2.54194276610362
"75",2013-04-10,57.60102782,0.039,-3.24419363285249,4.05354041163986
"76",2013-04-18,456.602115,0.176,-1.73727128394399,6.12381236614804
"77",2013-04-18,456.602115,0.385,-0.954511944694353,6.12381236614804
"78",2013-04-18,456.602115,0.529,-0.636766847123838,6.12381236614804
"79",2013-04-25,6.530603015,0.032,-3.44201937618241,1.87649928435402
"80",2013-04-29,11.10441926,0.077,-2.56394985712845,2.40734316061649
"81",2013-05-09,124.7575446,0.017,-4.07454193492592,4.82637221055843
"82",2013-05-10,479.2638996,0.573,-0.556869562267398,6.17225138432208
"83",2013-05-21,126.1091726,0.077,-2.56394985712845,4.8371479810074
"84",2013-05-31,237.9595285,0.398,-0.921303273697699,5.47210061089229
"85",2013-06-07,13.15989008,0.0505,-2.98578194270082,2.5771735732787
"86",2013-06-13,6.565373303,0.043,-3.14655516328857,1.88180936874286
"87",2013-06-26,5.442274025,0.035,-3.35240721749272,1.69419699282359
"88",2013-07-10,4.462864988,0.034,-3.38139475436598,1.49579093378915
"89",2013-07-17,5.519277459,0.027,-3.61191841297781,1.7082469566128
"90",2013-08-01,6.813667935,0.109,-2.21640739675299,1.9189305852952
"91",2013-08-08,570.9094152,0.527,-0.640554730440775,6.34723055468919
"92",2013-08-15,22.34324516,0.109,-2.21640739675299,3.10652404540127
"93",2013-08-21,9.622103507,0.0655,-2.72570513634093,2.26406290054636
"94",2013-08-29,6.935624735,0.041,-3.19418321227783,1.93667113406417
"95",2013-09-05,5.622921381,0.039,-3.24419363285249,1.72685134752994
"96",2013-09-12,4.712925587,0.036,-3.32423634052603,1.55030885893513
"97",2013-09-19,4.473929736,0.0405,-3.20645330486964,1.49826715798261
"98",2013-09-25,4.341804903,0.059,-2.83021783507642,1.46829013792703
"99",2013-10-03,5.434281192,0.052,-2.95651156040071,1.69272725644487
"100",2013-10-21,5.370640322,0.031,-3.47376807449699,1.68094714200808
"101",2013-10-30,78.62936385,0.079,-2.53830742651512,4.36474521554719
"102",2013-11-07,9.897657471,0.051,-2.97592964625781,2.29229811005092
"103",2013-11-14,6.143022537,0.033,-3.41124771751566,1.81531689090369
"104",2013-12-03,4.423256221,0.022,-3.81671282562382,1.48687612644191
"105",2013-12-13,67.76833587,0.016,-4.13516655674236,4.21609506329097
"106",2013-12-20,85.01695685,0.045,-3.10109278921182,4.4428507289473
"107",2014-01-07,5.871240949,0.041,-3.19418321227783,1.77006601677815
"108",2014-01-10,63.99902155,0.087,-2.44184716032755,4.15886779496156
"109",2014-01-23,5.616765802,0.025,-3.68887945411394,1.72575601818221
"110",2014-01-29,5.285126424,0.012,-4.42284862919414,1.66489654032275
"111",2014-02-07,4.564937787,0.012,-4.42284862919414,1.51840488569558
"112",2014-02-13,4.889735115,0.012,-4.42284862919414,1.58713813330795
"113",2014-02-20,4.378194259,0.008,-4.8283137373023,1.47663636974716
"114",2014-02-25,4.144380586,0.006,-5.11599580975408,1.42175334099109
"115",2014-03-06,5.930214798,0.005,-5.29831736654804,1.78006043461332
"116",2014-03-13,5.079422306,0.007,-4.96184512992682,1.62519753583252
"117",2014-03-16,128.107815,0.132,-2.02495335639577,4.8528722140676
"118",2014-03-28,7.519140064,0.026,-3.64965874096066,2.01745177823143
"119",2014-04-03,7.163217345,0.022,-3.81671282562382,1.96895922990547
"120",2014-04-08,8.734820523,0.019,-3.9633162998157,2.16731739649456
"121",2014-04-15,5.610528578,0.016,-4.13516655674236,1.72464493577348
"122",2014-04-24,5.278387608,0.014,-4.26869794936688,1.66362067380831
"123",2014-04-29,4.547301251,0.031,-3.47376807449699,1.51453392534234
"124",2014-05-08,17.81625197,0.055,-2.90042209374967,2.88011107276031
"125",2014-05-13,13.87217727,0.066,-2.71810053695571,2.62988519893577
"126",2014-05-15,6.339730886,0.059,-2.83021783507642,1.84683632054508
