"","TSS.Date","TSS.Flow","TSS.concentrations.TSS","lnC","lnQ"
"1",2011-07-28,1.315636464,2.25,0.810930216216329,0.274320551579861
"2",2011-08-04,1.006670171,1.3,0.262364264467491,0.00664802383843718
"3",2011-08-10,3.265186276,5.5,1.70474809223843,1.18331681347463
"4",2011-08-10,3.265186276,2.7,0.993251773010283,1.18331681347463
"5",2011-08-17,1.821711063,1,0,0.599776203935147
"6",2011-08-31,1.498211547,1.3,0.262364264467491,0.404272094750643
"7",2011-09-07,1.062082862,1.7,0.53062825106217,0.0602319442581048
"8",2011-09-15,1.103181966,7.5,2.01490302054226,0.0981987003727686
"9",2011-09-21,2.024534114,1.3,0.262364264467491,0.7053396069285
"10",2011-09-29,2.230208677,0.9,-0.105360515657826,0.802095158224006
"11",2011-10-05,1.635059149,2.88,1.05779029414785,0.491678980453263
"12",2011-10-12,24.80622885,9.1,2.2082744135228,3.21109478494117
"13",2011-10-27,3.572949308,1.3,0.262364264467491,1.27339139142314
"14",2011-11-02,3.787719156,0.7,-0.356674943938732,1.33176403213179
"15",2011-11-08,28.81434184,45.3,3.81330703248899,3.36087324374629
"16",2011-11-16,4.145860078,1.45,0.371563556432483,1.42211026477067
"17",2011-11-30,4.271763732,4.3,1.45861502269952,1.45202679394868
"18",2011-12-07,4.178241281,1.1,0.0953101798043249,1.42989041182591
"19",2012-01-04,3.362902556,0.7,-0.356674943938732,1.21280445701868
"20",2012-01-11,2.906317198,0.3,-1.20397280432594,1.0668867119787
"21",2012-01-18,2.519774472,0.5,-0.693147180559945,0.924169402280299
"22",2012-01-25,12.11213272,33.5,3.51154543883102,2.49420765436293
"23",2012-02-01,3.4879038,1.1,0.0953101798043249,1.24930092539116
"24",2012-02-08,3.893376262,1.3,0.262364264467491,1.35927671486981
"25",2012-02-15,3.173400239,0.95,-0.0512932943875506,1.15480364363139
"26",2012-02-29,2.827760646,0.5,-0.693147180559945,1.03948510725296
"27",2012-03-15,2.769262031,1.3,0.262364264467491,1.01858086990308
"28",2012-03-20,189.9904726,62.9,4.1415461637064,5.2469739266927
"29",2012-03-28,6.179701744,0.5,-0.693147180559945,1.8212700088163
"30",2012-04-11,5.414919265,1.8,0.587786664902119,1.68915797083119
"31",2012-04-18,3.506440602,1.5,0.405465108108164,1.25460144945309
"32",2012-04-25,2.821701487,1.5,0.405465108108164,1.03734006718343
"33",2012-04-30,9.019849622,13.3,2.58776403522771,2.19942766231693
"34",2012-05-09,2.214249328,1.9,0.641853886172395,0.794913442218743
"35",2012-05-17,1.86353975,2.3,0.832909122935104,0.622477770538762
"36",2012-05-23,1.647547955,1.8,0.587786664902119,0.499288094709902
"37",2012-05-31,1.638405461,2.9,1.06471073699243,0.49372348898738
"38",2012-06-06,1.58514659,1.1,0.0953101798043249,0.460676888857112
"39",2012-06-13,1.802391146,1.7,0.53062825106217,0.589114197784729
"40",2012-06-20,1.554010051,15.7,2.75366071235426,0.440838719749507
"41",2012-06-28,1.566775068,1.6,0.470003629245736,0.449019409994649
"42",2012-07-11,1.635537807,0.3,-1.20397280432594,0.491971684207261
"43",2012-07-18,1.5296918,0.9,-0.105360515657826,0.425066277204507
"44",2012-07-25,1.38532222,1,0,0.325932762400024
"45",2012-08-01,1.88030891,1.8,0.587786664902119,0.631436077173606
"46",2012-08-16,2.814262861,1.9,0.641853886172395,1.03470036619881
"47",2012-08-23,2.648063437,1.4,0.336472236621213,0.973828594358805
"48",2012-08-30,3.287619649,1.1,0.0953101798043249,1.19016379197468
"49",2012-09-06,2.99645788,2.7,0.993251773010283,1.09743088441818
"50",2012-09-12,3.09210446,1.2,0.182321556793955,1.12885191411311
"51",2012-10-03,2.784246861,1,0,1.02397740987731
"52",2012-10-10,2.136608182,0.4,-0.916290731874155,0.759219609970974
"53",2012-10-16,28.298087,1.1,0.0953101798043249,3.34279420519126
"54",2012-11-01,3.231582705,0.9,-0.105360515657826,1.172972018771
"55",2012-11-08,3.211579522,0.4,-0.916290731874155,1.16676287904701
"56",2012-11-15,3.273308765,0.9,-0.105360515657826,1.18580132806928
"57",2012-11-29,2.90349218,2.88,1.05779029414785,1.06591421252515
"58",2012-12-06,3.087511655,0.9,-0.105360515657826,1.12736547684576
"59",2012-12-13,2.631922207,2.88,1.05779029414785,0.967714456415323
"60",2013-01-03,3.225926661,2.88,1.05779029414785,1.17122024571863
"61",2013-01-11,4.005237437,0.4,-0.916290731874155,1.3876028639066
"62",2013-01-14,3.495140303,0.3,-1.20397280432594,1.25137351879991
"63",2013-01-24,2.55801809,0.3,-1.20397280432594,0.939232775062841
"64",2013-01-30,5.452477779,4.1,1.41098697371026,1.69607014370708
"65",2013-02-07,2.918097182,0.7,-0.356674943938732,1.07093175386404
"66",2013-02-13,4.040113589,0.7,-0.356674943938732,1.39627280766692
"67",2013-02-21,5.809046961,6.2,1.82454929205105,1.75941652315744
"68",2013-02-26,4.584250099,2.4,0.8754687373539,1.52262653704282
"69",2013-02-28,4.001726731,0.5,-0.693147180559945,1.3867259507217
"70",2013-03-07,3.509763745,0.9,-0.105360515657826,1.25554872609561
"71",2013-03-11,17.01703901,3.7,1.30833281965018,2.83421513680014
"72",2013-03-20,4.352065728,0.7,-0.356674943938732,1.47065061238077
"73",2013-03-28,4.279840317,0.5,-0.693147180559945,1.45391569978555
"74",2013-04-04,12.70432855,0.8,-0.22314355131421,2.54194276610362
"75",2013-04-10,57.60102782,142.3,4.95793750509581,4.05354041163986
"76",2013-04-18,456.602115,433.9,6.0728140928043,6.12381236614804
"77",2013-04-18,456.602115,158.1,5.06322774421543,6.12381236614804
"78",2013-04-18,456.602115,63.9,4.15731936138349,6.12381236614804
"79",2013-04-25,6.530603015,0.3,-1.20397280432594,1.87649928435402
"80",2013-04-29,11.10441926,0.8,-0.22314355131421,2.40734316061649
"81",2013-05-09,124.7575446,4.4,1.48160454092422,4.82637221055843
"82",2013-05-10,479.2638996,16.6,2.8094026953625,6.17225138432208
"83",2013-05-21,126.1091726,12.2,2.50143595173921,4.8371479810074
"84",2013-05-31,237.9595285,18.2,2.90142159408275,5.47210061089229
"85",2013-06-07,13.15989008,1.4,0.336472236621213,2.5771735732787
"86",2013-06-13,6.565373303,2.9,1.06471073699243,1.88180936874286
"87",2013-06-26,5.442274025,2.3,0.832909122935104,1.69419699282359
"88",2013-07-10,4.462864988,2.5,0.916290731874155,1.49579093378915
"89",2013-07-17,5.519277459,1.7,0.53062825106217,1.7082469566128
"90",2013-08-01,6.813667935,1.9,0.641853886172395,1.9189305852952
"91",2013-08-08,570.9094152,85.7,4.45085282560373,6.34723055468919
"92",2013-08-15,22.34324516,0.9,-0.105360515657826,3.10652404540127
"93",2013-08-21,9.622103507,1.8,0.587786664902119,2.26406290054636
"94",2013-08-29,6.935624735,1.1,0.0953101798043249,1.93667113406417
"95",2013-09-05,5.622921381,0.3,-1.20397280432594,1.72685134752994
"96",2013-09-12,4.712925587,1.2,0.182321556793955,1.55030885893513
"97",2013-09-19,4.473929736,0.75,-0.287682072451781,1.49826715798261
"98",2013-09-25,4.341804903,0.8,-0.22314355131421,1.46829013792703
"99",2013-10-03,5.434281192,0.9,-0.105360515657826,1.69272725644487
"100",2013-10-21,5.370640322,0.8,-0.22314355131421,1.68094714200808
"101",2013-10-30,78.62936385,61.9,4.12552017969055,4.36474521554719
"102",2013-11-07,9.897657471,0.9,-0.105360515657826,2.29229811005092
"103",2013-11-14,6.143022537,1.3,0.262364264467491,1.81531689090369
"104",2013-12-03,4.423256221,4.3,1.45861502269952,1.48687612644191
"105",2013-12-13,67.76833587,0.5,-0.693147180559945,4.21609506329097
"106",2013-12-20,85.01695685,2.7,0.993251773010283,4.4428507289473
"107",2014-01-07,5.871240949,0.7,-0.356674943938732,1.77006601677815
"108",2014-01-10,63.99902155,51.2,3.93573953204546,4.15886779496156
"109",2014-01-23,5.616765802,1,0,1.72575601818221
"110",2014-01-29,5.285126424,1.2,0.182321556793955,1.66489654032275
"111",2014-02-07,4.564937787,2.88,1.05779029414785,1.51840488569558
"112",2014-02-13,4.889735115,1.3,0.262364264467491,1.58713813330795
"113",2014-02-20,4.378194259,1.2,0.182321556793955,1.47663636974716
"114",2014-02-25,4.144380586,0.7,-0.356674943938732,1.42175334099109
"115",2014-03-06,5.930214798,0.9,-0.105360515657826,1.78006043461332
"116",2014-03-13,5.079422306,0.7,-0.356674943938732,1.62519753583252
"117",2014-03-16,128.107815,50.9,3.92986292355648,4.8528722140676
"118",2014-03-28,7.519140064,1.2,0.182321556793955,2.01745177823143
"119",2014-04-03,7.163217345,1,0,1.96895922990547
"120",2014-04-08,8.734820523,0.5,-0.693147180559945,2.16731739649456
"121",2014-04-15,5.610528578,0.6,-0.510825623765991,1.72464493577348
"122",2014-04-24,5.278387608,1.2,0.182321556793955,1.66362067380831
"123",2014-04-29,4.547301251,0.9,-0.105360515657826,1.51453392534234
"124",2014-05-08,17.81625197,6.7,1.90210752639692,2.88011107276031
"125",2014-05-13,13.87217727,3.2,1.16315080980568,2.62988519893577
"126",2014-05-15,6.339730886,1.1,0.0953101798043249,1.84683632054508
"127",2014-05-21,4.465447812,2.1,0.741937344729377,1.49636950314036
"128",2014-05-29,4.258866386,2.6,0.955511445027436,1.44900301829587
"129",2014-06-03,9.762290361,6.2,1.82454929205105,2.27852704102999
"130",2014-06-16,19.30062395,3,1.09861228866811,2.96013742440381
