"","SRP.Date","SRP.Flow","SRP.concentrations.SRP","lnC","lnQ"
"92",2013-08-07,195,0.009,-4.71053070164592,5.27299955856375
"93",2013-08-09,2570,0.019,-3.9633162998157,7.85166117788927
"94",2013-08-14,2250,0.02,-3.91202300542815,7.71868549519847
"95",2013-08-20,287,0.007,-4.96184512992682,5.65948221575962
"96",2013-08-28,91,0.005,-5.29831736654804,4.51085950651685
"97",2013-09-04,53,0.012,-4.42284862919414,3.97029191355212
"98",2013-09-11,35,0.006,-5.11599580975408,3.55534806148941
"99",2013-09-18,39,0.011,-4.50986000618377,3.66356164612965
"100",2013-09-23,42,0.011,-4.50986000618377,3.73766961828337
"101",2013-10-02,31,0.01,-4.60517018598809,3.43398720448515
"102",2013-10-06,602,0.042,-3.17008566069877,6.40025744530882
"103",2013-10-24,61,0.0065,-5.03595310208055,4.11087386417331
"104",2013-10-30,60,0.004,-5.52146091786225,4.0943445622221
"105",2013-11-06,110,0.003,-5.80914299031403,4.70048036579242
"106",2013-11-13,131,0.006,-5.11599580975408,4.87519732320115
"107",2013-11-22,709,0.0325,-3.42651518964645,6.56385552653213
"108",2013-12-02,147,0.002,-6.21460809842219,4.99043258677874
"109",2013-12-12,136,0.005,-5.29831736654804,4.91265488573605
"110",2013-12-18,902,0.004,-5.52146091786225,6.80461452006262
"111",2014-01-09,400,0.013,-4.3428059215206,5.99146454710798
"112",2014-01-12,2080,0.012,-4.42284862919414,7.64012317269536
"113",2014-01-22,365,0.008,-4.8283137373023,5.89989735358249
"114",2014-01-28,233,0.012,-4.42284862919414,5.4510384535657
"115",2014-02-06,173,0.007,-4.96184512992682,5.15329159449778
"116",2014-02-12,142,0.007,-4.96184512992682,4.95582705760126
"117",2014-02-21,187,0.005,-5.29831736654804,5.23110861685459
"118",2014-02-25,156,0.003,-5.80914299031403,5.04985600724954
"119",2014-03-07,241,0.006,-5.11599580975408,5.48479693349065
"120",2014-03-11,842,0.002,-6.21460809842219,6.73578001424233
"121",2014-03-17,7440,0.021,-3.86323284125871,8.91462612782714
"122",2014-03-27,556,0.009,-4.71053070164592,6.32076829425058
"123",2014-04-03,727,0.006,-5.11599580975408,6.58892647753352
"124",2014-04-07,3330,0.061,-2.79688141480883,8.11072758297449
"125",2014-04-14,972,0.01,-4.60517018598809,6.87935580446044
"126",2014-04-22,476,0.005,-5.29831736654804,6.16541785423142
"127",2014-04-28,376,0.003,-5.80914299031403,5.92958914338989
"128",2014-05-13,326,0.003,-5.80914299031403,5.78689738136671
"129",2014-05-14,649,0.005,-5.29831736654804,6.47543271670409
"130",2014-05-20,428,0.003,-5.80914299031403,6.0591231955818
"131",2014-05-28,176,0.004,-5.52146091786225,5.17048399503815
"132",2014-06-02,308,0.004,-5.52146091786225,5.73009978297357
"133",2014-06-10,1150,0.015,-4.19970507787993,7.0475172213573
"134",2014-06-20,143,0.0085,-4.76768911548587,4.96284463025991
"135",2014-07-01,256,0.011,-4.50986000618377,5.54517744447956
"136",2014-07-09,85,0.007,-4.96184512992682,4.44265125649032
"137",2014-07-23,62,0.008,-4.8283137373023,4.12713438504509
"138",2014-07-29,41,0.0075,-4.89285225843987,3.71357206670431
"139",2014-08-05,48,0.007,-4.96184512992682,3.87120101090789
"140",2014-08-12,38,0.009,-4.71053070164592,3.63758615972639
"141",2014-08-19,32,0.009,-4.71053070164592,3.46573590279973
"142",2014-08-27,26,0.008,-4.8283137373023,3.25809653802148
"143",2014-09-04,41,0.012,-4.42284862919414,3.71357206670431
"144",2014-09-10,23,0.009,-4.71053070164592,3.13549421592915
"145",2014-09-17,37,0.008,-4.8283137373023,3.61091791264422
"146",2014-09-24,26,0.006,-5.11599580975408,3.25809653802148
"147",2014-10-01,18,0.007,-4.96184512992682,2.89037175789616
"148",2014-10-08,28,0.008,-4.8283137373023,3.3322045101752
"149",2014-10-10,636,0.1025,-2.27789248040367,6.45519856334012
"150",2014-10-13,1520,0.05,-2.99573227355399,7.32646561384032
"151",2014-10-14,3110,0.018,-4.01738352108597,8.04237800517328
"152",2014-10-22,173,0.008,-4.8283137373023,5.15329159449778
"153",2014-10-29,79,0.008,-4.8283137373023,4.36944785246702
"154",2014-11-06,161,0.01,-4.60517018598809,5.08140436498446
"155",2014-11-12,134,0.006,-5.11599580975408,4.89783979995091
"156",2014-11-19,82,0.011,-4.50986000618377,4.40671924726425
"157",2014-12-05,104,0.0055,-5.20300718674371,4.64439089914137
"158",2014-12-10,227,0.007,-4.96184512992682,5.4249500174814
"159",2014-12-17,509,0.006,-5.11599580975408,6.23244801655052
"160",2015-01-05,1690,0.022,-3.81671282562382,7.43248380791712
"161",2015-01-07,764,0.007,-4.96184512992682,6.63856778916652
"162",2015-01-14,308,0.007,-4.96184512992682,5.73009978297357
"163",2015-01-21,195,0.003,-5.80914299031403,5.27299955856375
"164",2015-01-28,140,0.005,-5.29831736654804,4.9416424226093
