"","TP.Date","TP.Flow","TP.concentrations.TP","lnC","lnQ"
"1",2011-07-15,37,0.209,-1.56542102701733,3.61091791264422
"2",2011-07-21,23,0.158,-1.84516024595517,3.13549421592915
"3",2011-07-29,19,0.118,-2.13707065451647,2.94443897916644
"4",2011-08-03,16,0.104,-2.26336437984076,2.77258872223978
"5",2011-08-11,127,0.738,-0.303811454381665,4.84418708645859
"6",2011-08-18,102,0.196,-1.62964061975162,4.62497281328427
"7",2011-09-01,23,0.182,-1.70374859190534,3.13549421592915
"8",2011-09-08,15,0.168,-1.78379129957888,2.70805020110221
"9",2011-09-16,14,0.148,-1.91054300521802,2.63905732961526
"10",2011-09-22,121,0.102,-2.28278246569787,4.79579054559674
"11",2011-09-26,121,0.114,-2.17155683058764,4.79579054559674
"12",2011-10-06,41,0.25,-1.38629436111989,3.71357206670431
"13",2011-10-13,224,0.254,-1.3704210119636,5.41164605185504
"14",2011-10-26,57,0.168,-1.78379129957888,4.04305126783455
"15",2011-11-03,62,0.232,-1.46101790731583,4.12713438504509
"16",2011-11-09,4380,0.136,-1.99510039324608,8.38480400337049
"17",2011-11-17,209,0.132,-2.02495335639577,5.34233425196481
"18",2011-12-01,307,0.048,-3.03655426807425,5.7268477475872
"19",2011-12-08,735,0.036,-3.32423634052603,6.59987049921284
"20",2011-12-15,2750,0.218,-1.52326021619305,7.91935619066062
"21",2012-01-05,218,0.008,-4.8283137373023,5.38449506278909
"22",2012-01-12,267,0.012,-4.42284862919414,5.58724865840025
"23",2012-01-19,175,0.012,-4.42284862919414,5.16478597392351
"24",2012-01-26,7540,0.289,-1.2413285908697,8.927977461002
"25",2012-02-02,670,0.018,-4.01738352108597,6.50727771238501
"26",2012-02-09,746,0.028,-3.57555076880693,6.61472560020376
"27",2012-02-16,533,0.018,-4.01738352108597,6.27852142416584
"28",2012-03-01,290,0.008,-4.8283137373023,5.66988092298052
"29",2012-03-13,1820,0.037,-3.29683736633791,7.50659178007084
"30",2012-03-20,3890,0.238,-1.43548460531066,8.26616443661249
"31",2012-03-21,12800,0.266,-1.32425897020044,9.45720044990771
"32",2012-03-22,13300,0.112,-2.18925640768704,9.49551931420985
"33",2012-03-29,988,0.02,-3.91202300542815,6.89568269774787
"34",2012-04-12,215,0.003,-5.80914299031403,5.37063802812766
"35",2012-04-19,188,0.013,-4.3428059215206,5.23644196282995
"36",2012-04-26,122,0.018,-4.01738352108597,4.80402104473326
"37",2012-05-02,122,0.028,-3.57555076880693,4.80402104473326
"38",2012-05-10,61,0.016,-4.13516655674236,4.11087386417331
"39",2012-05-16,48,0.026,-3.64965874096066,3.87120101090789
"40",2012-05-24,32,0.017,-4.07454193492592,3.46573590279973
"41",2012-06-01,26,0.28,-1.27296567581289,3.25809653802148
"42",2012-06-05,27,0.034,-3.38139475436598,3.29583686600433
"43",2012-06-14,25,0.034,-3.38139475436598,3.2188758248682
"44",2012-06-21,15,0.032,-3.44201937618241,2.70805020110221
"45",2012-06-28,9,0.044,-3.12356564506388,2.19722457733622
"46",2012-07-12,11,0.024,-3.72970144863419,2.39789527279837
"47",2012-07-19,6.1,0.035,-3.35240721749272,1.80828877117927
"48",2012-08-02,4.3,0.056,-2.88240358824699,1.45861502269952
"49",2012-08-17,5.3,0.04,-3.2188758248682,1.66770682055808
"50",2012-08-20,6.3,0.038,-3.27016911925575,1.84054963339749
"51",2012-08-29,13,0.037,-3.29683736633791,2.56494935746154
"52",2012-09-05,10,0.04,-3.2188758248682,2.30258509299405
"53",2012-09-11,51,0.048,-3.03655426807425,3.93182563272433
"54",2012-09-25,16,0.03,-3.50655789731998,2.77258872223978
"55",2012-10-01,17,0.028,-3.57555076880693,2.83321334405622
"56",2012-10-09,16,0.038,-3.27016911925575,2.77258872223978
"57",2012-10-15,164,0.062,-2.78062089393705,5.0998664278242
"58",2012-10-24,40,0.024,-3.72970144863419,3.68887945411394
"59",2012-10-31,28,0.02,-3.91202300542815,3.3322045101752
"60",2012-11-07,22,0.026,-3.64965874096066,3.09104245335832
"61",2012-11-14,26,0.02,-3.91202300542815,3.25809653802148
"62",2012-11-28,23,0.014,-4.26869794936688,3.13549421592915
"63",2012-12-05,45,0.034,-3.38139475436598,3.80666248977032
"64",2012-12-12,45,0.03,-3.50655789731998,3.80666248977032
"65",2013-01-10,71,0.008,-4.8283137373023,4.26267987704132
"66",2013-01-15,188,0.018,-4.01738352108597,5.23644196282995
"67",2013-01-23,86,0.006,-5.11599580975408,4.45434729625351
"68",2013-01-31,2430,0.723,-0.324346056823372,7.79564653633459
"69",2013-02-06,251,0.018,-4.01738352108597,5.52545293913178
"70",2013-02-11,566,0.022,-3.81671282562382,6.33859407820318
"71",2013-02-20,297,0.008,-4.8283137373023,5.6937321388027
"72",2013-02-27,1620,0.024,-3.72970144863419,7.39018142822643
"73",2013-03-06,338,0.006,-5.11599580975408,5.82304589548302
"74",2013-03-11,2510,0.126,-2.07147337203066,7.82803803212583
"75",2013-03-19,396,0.018,-4.01738352108597,5.98141421125448
"76",2013-03-29,416,0.008,-4.8283137373023,6.03068526026126
"77",2013-04-03,710,0.02,-3.91202300542815,6.56526497003536
"78",2013-04-12,899,0.02,-3.91202300542815,6.80128303447162
"79",2013-04-19,3080,0.096,-2.3434070875143,8.03268487596762
"80",2013-04-24,651,0.012,-4.42284862919414,6.47850964220857
"81",2013-04-27,2870,0.084,-2.47693848013882,7.96206730875367
"82",2013-05-10,4280,0.246,-1.40242374304977,8.36170828857584
"83",2013-05-22,1920,0.066,-2.71810053695571,7.56008046502183
"84",2013-05-22,1920,0.03,-3.50655789731998,7.56008046502183
"85",2013-05-30,287,0.018,-4.01738352108597,5.65948221575962
"86",2013-06-06,514,0.026,-3.64965874096066,6.24222326545517
"87",2013-06-12,192,0.056,-2.88240358824699,5.25749537202778
"88",2013-06-25,59,0.03,-3.50655789731998,4.07753744390572
"89",2013-07-08,24,0.028,-3.57555076880693,3.17805383034795
"90",2013-07-19,15,0.038,-3.27016911925575,2.70805020110221
"91",2013-07-31,76,0.028,-3.57555076880693,4.33073334028633
"92",2013-08-07,195,0.026,-3.64965874096066,5.27299955856375
"93",2013-08-09,2570,0.204,-1.58963528513792,7.85166117788927
"94",2013-08-14,2250,0.09,-2.40794560865187,7.71868549519847
"95",2013-08-20,287,0.022,-3.81671282562382,5.65948221575962
"96",2013-08-28,91,0.022,-3.81671282562382,4.51085950651685
"97",2013-09-04,53,0.024,-3.72970144863419,3.97029191355212
"98",2013-09-11,35,0.026,-3.64965874096066,3.55534806148941
"99",2013-09-18,39,0.022,-3.81671282562382,3.66356164612965
"100",2013-09-23,42,0.02,-3.91202300542815,3.73766961828337
"101",2013-10-02,31,0.026,-3.64965874096066,3.43398720448515
"102",2013-10-06,602,0.082,-2.50103603171788,6.40025744530882
"103",2013-10-24,61,0.014,-4.26869794936688,4.11087386417331
"104",2013-10-30,60,0.018,-4.01738352108597,4.0943445622221
"105",2013-11-06,110,0.006,-5.11599580975408,4.70048036579242
"106",2013-11-13,131,0.012,-4.42284862919414,4.87519732320115
"107",2013-11-22,709,0.063,-2.7646205525906,6.56385552653213
"108",2013-12-02,147,0.004,-5.52146091786225,4.99043258677874
"109",2013-12-12,136,0.012,-4.42284862919414,4.91265488573605
"110",2013-12-18,902,0.02,-3.91202300542815,6.80461452006262
"111",2014-01-09,400,0.022,-3.81671282562382,5.99146454710798
"112",2014-01-12,2080,0.04,-3.2188758248682,7.64012317269536
"113",2014-01-22,365,0.006,-5.11599580975408,5.89989735358249
"114",2014-01-28,233,0.018,-4.01738352108597,5.4510384535657
"115",2014-02-06,173,0.024,-3.72970144863419,5.15329159449778
"116",2014-02-12,142,0.012,-4.42284862919414,4.95582705760126
"117",2014-02-21,187,0.008,-4.8283137373023,5.23110861685459
"118",2014-02-25,156,0.01,-4.60517018598809,5.04985600724954
"119",2014-03-07,241,0.009,-4.71053070164592,5.48479693349065
"120",2014-03-11,842,0.016,-4.13516655674236,6.73578001424233
"121",2014-03-17,7440,0.154,-1.87080267656851,8.91462612782714
"122",2014-03-27,556,0.022,-3.81671282562382,6.32076829425058
"123",2014-04-03,727,0.026,-3.64965874096066,6.58892647753352
"124",2014-04-07,3330,0.41,-0.891598119283784,8.11072758297449
"125",2014-04-14,972,0.048,-3.03655426807425,6.87935580446044
"126",2014-04-22,476,0.012,-4.42284862919414,6.16541785423142
"127",2014-04-28,376,0.016,-4.13516655674236,5.92958914338989
