"","TN.Date","TN.Flow","TN.concentrations.TN","lnC","lnQ"
"1",2011-07-15,37,0.16,-1.83258146374831,3.61091791264422
"2",2011-07-21,23,0.16,-1.83258146374831,3.13549421592915
"3",2011-07-29,19,0.2,-1.6094379124341,2.94443897916644
"4",2011-08-03,16,0.14,-1.96611285637283,2.77258872223978
"5",2011-08-11,127,0.74,-0.301105092783922,4.84418708645859
"6",2011-08-18,102,0.22,-1.51412773262978,4.62497281328427
"7",2011-09-01,23,0.25,-1.38629436111989,3.13549421592915
"8",2011-09-08,15,0.18,-1.71479842809193,2.70805020110221
"9",2011-09-16,14,0.19,-1.66073120682165,2.63905732961526
"10",2011-09-22,121,0.99,-0.0100503358535015,4.79579054559674
"11",2011-09-26,121,1.5,0.405465108108164,4.79579054559674
"12",2011-10-06,41,0.42,-0.867500567704723,3.71357206670431
"13",2011-10-13,224,1.98,0.683096844706444,5.41164605185504
"14",2011-10-26,57,0.64,-0.446287102628419,4.04305126783455
"15",2011-11-03,62,0.51,-0.673344553263766,4.12713438504509
"16",2011-11-09,4380,3.45,1.23837423104327,8.38480400337049
"17",2011-11-17,209,2.82,1.03673688495002,5.34233425196481
"18",2011-12-01,307,2.65,0.974559639998131,5.7268477475872
"19",2011-12-08,735,2.26,0.815364813284194,6.59987049921284
"20",2011-12-15,2750,2.59,0.951657875711446,7.91935619066062
"21",2012-01-05,218,1.71,0.536493370514568,5.38449506278909
"22",2012-01-12,267,1.62,0.482426149244293,5.58724865840025
"23",2012-01-19,175,1.18,0.165514438477573,5.16478597392351
"24",2012-01-26,7540,1.685,0.521765563804325,8.927977461002
"25",2012-02-02,670,1.84,0.609765571620894,6.50727771238501
"26",2012-02-09,746,1.53,0.425267735404344,6.61472560020376
"27",2012-02-16,533,1.54,0.431782416425538,6.27852142416584
"28",2012-03-01,290,1.08,0.0769610411361284,5.66988092298052
"29",2012-03-13,1820,0.89,-0.116533816255952,7.50659178007084
"30",2012-03-20,3890,1.56,0.444685821261446,8.26616443661249
"31",2012-03-21,12800,1.53,0.425267735404344,9.45720044990771
"32",2012-03-22,13300,1.37,0.314810739840034,9.49551931420985
"33",2012-03-29,988,1.48,0.392042087776024,6.89568269774787
"34",2012-04-12,215,0.9,-0.105360515657826,5.37063802812766
"35",2012-04-19,188,0.915,-0.0888312137066157,5.23644196282995
"36",2012-04-26,122,0.82,-0.198450938723838,4.80402104473326
"37",2012-05-02,122,0.89,-0.116533816255952,4.80402104473326
"38",2012-05-10,61,0.54,-0.616186139423817,4.11087386417331
"39",2012-05-16,48,0.69,-0.371063681390832,3.87120101090789
"40",2012-05-24,32,0.23,-1.46967597005894,3.46573590279973
"41",2012-06-01,26,0.23,-1.46967597005894,3.25809653802148
"42",2012-06-05,27,0.3,-1.20397280432594,3.29583686600433
"43",2012-06-14,25,0.26,-1.34707364796661,3.2188758248682
"44",2012-06-21,15,0.84,-0.174353387144778,2.70805020110221
"45",2012-06-28,9,0.32,-1.13943428318836,2.19722457733622
"46",2012-07-12,11,0.32,-1.13943428318836,2.39789527279837
"47",2012-07-19,6.1,0.26,-1.34707364796661,1.80828877117927
"48",2012-08-02,4.3,0.27,-1.30933331998376,1.45861502269952
"49",2012-08-17,5.3,0.32,-1.13943428318836,1.66770682055808
"50",2012-08-20,6.3,0.38,-0.967584026261706,1.84054963339749
"51",2012-08-29,13,0.325,-1.1239300966524,2.56494935746154
"52",2012-09-05,10,0.34,-1.07880966137193,2.30258509299405
"53",2012-09-11,51,0.21,-1.56064774826467,3.93182563272433
"54",2012-09-25,16,0.18,-1.71479842809193,2.77258872223978
"55",2012-10-01,17,0.21,-1.56064774826467,2.83321334405622
"56",2012-10-09,16,0.185,-1.68739945390381,2.77258872223978
"57",2012-10-15,164,2.51,0.920282753143692,5.0998664278242
"58",2012-10-24,40,0.71,-0.342490308946776,3.68887945411394
"59",2012-10-31,28,0.2,-1.6094379124341,3.3322045101752
"60",2012-11-07,22,0.35,-1.04982212449868,3.09104245335832
"61",2012-11-14,26,0.6,-0.510825623765991,3.25809653802148
"62",2012-11-28,23,0.14,-1.96611285637283,3.13549421592915
"63",2012-12-05,45,0.46,-0.776528789498996,3.80666248977032
"64",2012-12-12,45,0.45,-0.798507696217772,3.80666248977032
"65",2013-01-10,71,0.89,-0.116533816255952,4.26267987704132
"66",2013-01-15,188,1.47,0.385262400790645,5.23644196282995
"67",2013-01-23,86,1.19,0.173953307123438,4.45434729625351
"68",2013-01-31,2430,2.505,0.918288734536828,7.79564653633459
"69",2013-02-06,251,2.75,1.01160091167848,5.52545293913178
"70",2013-02-11,566,2.53,0.928219302739429,6.33859407820318
"71",2013-02-20,297,1.65,0.500775287912489,5.6937321388027
"72",2013-02-27,1620,1.57,0.451075619360217,7.39018142822643
"73",2013-03-06,338,1.78,0.576613364303994,5.82304589548302
"74",2013-03-11,2510,1.99,0.688134638736401,7.82803803212583
"75",2013-03-19,396,1.545,0.435023910349709,5.98141421125448
"76",2013-03-29,416,1.07,0.0676586484738149,6.03068526026126
"77",2013-04-03,710,0.95,-0.0512932943875506,6.56526497003536
"78",2013-04-12,899,0.98,-0.0202027073175195,6.80128303447162
"79",2013-04-19,3080,1.47,0.385262400790645,8.03268487596762
"80",2013-04-24,651,1.28,0.246860077931526,6.47850964220857
"81",2013-04-27,2870,1.3,0.262364264467491,7.96206730875367
"82",2013-05-10,4280,1.61,0.476234178996372,8.36170828857584
"83",2013-05-22,1920,1.16,0.148420005118273,7.56008046502183
"84",2013-05-22,1920,1.13,0.122217632724249,7.56008046502183
"85",2013-05-30,287,0.93,-0.0725706928348354,5.65948221575962
"86",2013-06-06,514,0.75,-0.287682072451781,6.24222326545517
"87",2013-06-12,192,0.58,-0.544727175441672,5.25749537202778
"88",2013-06-25,59,0.36,-1.02165124753198,4.07753744390572
"89",2013-07-08,24,0.24,-1.42711635564015,3.17805383034795
"90",2013-07-19,15,0.25,-1.38629436111989,2.70805020110221
"91",2013-07-31,76,0.47,-0.755022584278033,4.33073334028633
"92",2013-08-07,195,1.01,0.00995033085316809,5.27299955856375
"93",2013-08-09,2570,1.83,0.60431596685333,7.85166117788927
"94",2013-08-14,2250,1.57,0.451075619360217,7.71868549519847
"95",2013-08-20,287,1.24,0.215111379616945,5.65948221575962
"96",2013-08-28,91,0.56,-0.579818495252942,4.51085950651685
"97",2013-09-04,53,0.41,-0.891598119283784,3.97029191355212
"98",2013-09-11,35,0.31,-1.17118298150295,3.55534806148941
"99",2013-09-18,39,0.35,-1.04982212449868,3.66356164612965
"100",2013-09-23,42,0.28,-1.27296567581289,3.73766961828337
"101",2013-10-02,31,0.32,-1.13943428318836,3.43398720448515
"102",2013-10-06,602,1.17,0.157003748809665,6.40025744530882
"103",2013-10-24,61,0.53,-0.63487827243597,4.11087386417331
"104",2013-10-30,60,0.48,-0.7339691750802,4.0943445622221
"105",2013-11-06,110,0.64,-0.446287102628419,4.70048036579242
"106",2013-11-13,131,0.62,-0.478035800943,4.87519732320115
"107",2013-11-22,709,1.175,0.161268147596122,6.56385552653213
"108",2013-12-02,147,1.26,0.231111720963387,4.99043258677874
"109",2013-12-12,136,1.34,0.29266961396282,4.91265488573605
"110",2013-12-18,902,1.76,0.56531380905006,6.80461452006262
"111",2014-01-09,400,1.87,0.625938430866495,5.99146454710798
"112",2014-01-12,2080,1.56,0.444685821261446,7.64012317269536
"113",2014-01-22,365,1.72,0.542324290825362,5.89989735358249
"114",2014-01-28,233,1.66,0.506817602368452,5.4510384535657
"115",2014-02-06,173,1.51,0.412109650826833,5.15329159449778
"116",2014-02-12,142,1.52,0.418710334858185,4.95582705760126
"117",2014-02-21,187,1.14,0.131028262406404,5.23110861685459
"118",2014-02-25,156,1.01,0.00995033085316809,5.04985600724954
"119",2014-03-07,241,1.165,0.152721087017664,5.48479693349065
"120",2014-03-11,842,1.16,0.148420005118273,6.73578001424233
"121",2014-03-17,7440,1.54,0.431782416425538,8.91462612782714
"122",2014-03-27,556,1.55,0.438254930931155,6.32076829425058
"123",2014-04-03,727,0.89,-0.116533816255952,6.58892647753352
