"","TN.Date","TN.Flow","TN.concentrations.TN","lnC","lnQ"
"1",2009-07-07,8.7,3.25,1.17865499634165,2.16332302566054
"2",2009-07-14,7.2,3.34,1.20597080698861,1.97408102602201
"3",2009-07-28,7,3.11,1.13462272619114,1.94591014905531
"4",2009-08-04,6.4,3.02,1.10525683138678,1.85629799036563
"5",2009-08-11,8,3.04,1.11185751541813,2.07944154167984
"6",2009-08-18,6.6,2.93,1.07500242302898,1.88706964903238
"7",2009-08-25,5.7,3.18,1.15688119679209,1.7404661748405
"8",2009-09-01,6,3.05,1.11514159061932,1.79175946922805
"9",2009-09-08,6,0.876,-0.132389188045746,1.79175946922805
"10",2009-09-15,8.2,2.715,0.998791953385899,2.10413415427021
"11",2009-09-22,19,2.7,0.993251773010283,2.94443897916644
"12",2009-09-29,6.6,3.01,1.10194007876078,1.88706964903238
"13",2009-10-06,6.1,2.99,1.0952733874026,1.80828877117927
"14",2009-10-09,334,3.47,1.24415459395877,5.8111409929767
"15",2009-10-13,42,4.2,1.43508452528932,3.73766961828337
"16",2009-10-20,22,3.79,1.33236601909433,3.09104245335832
"17",2009-10-27,148,3.44,1.23547147138531,4.99721227376411
"18",2009-11-03,81,4.04,1.39624469197306,4.39444915467244
"19",2009-11-10,13,3.51,1.25561603747777,2.56494935746154
"20",2009-11-17,10,3.42,1.22964055107451,2.30258509299405
"21",2009-11-23,9.3,3.89,1.35840915763035,2.23001440015921
"22",2009-12-01,7.9,3.32,1.1999647829284,2.06686275947298
"23",2009-12-08,7.9,3.43,1.23256026117785,2.06686275947298
"24",2009-12-15,7.2,3.38,1.21787570949493,1.97408102602201
"25",2009-12-21,8.2,3.43,1.23256026117785,2.10413415427021
"26",2009-12-29,10,3.38,1.21787570949493,2.30258509299405
"27",2010-01-05,10,3.42,1.22964055107451,2.30258509299405
"28",2010-01-12,8.3,3.46,1.24126858906963,2.11625551480255
"29",2010-01-19,8.4,3.45,1.23837423104327,2.12823170584927
"30",2010-01-26,13,4.15,1.42310833424261,2.56494935746154
"31",2010-02-03,15,3.56,1.26976054486394,2.70805020110221
"32",2010-02-10,27,4.72,1.55180879959746,3.29583686600433
"33",2010-02-16,16,4.42,1.48613969608961,2.77258872223978
"34",2010-02-23,17,3.8,1.33500106673234,2.83321334405622
"35",2010-03-02,12,3.92,1.36609165380237,2.484906649788
"36",2010-03-08,14,2.25,0.810930216216329,2.63905732961526
"37",2010-03-16,9.6,3.58,1.27536280041261,2.26176309847379
"38",2010-03-22,42,3.29,1.19088756477728,3.73766961828337
"39",2010-03-30,72,5.36,1.67896397508271,4.27666611901606
"40",2010-04-07,48,3.93,1.36863942588117,3.87120101090789
"41",2010-04-13,38,3.695,1.30698055440017,3.63758615972639
"42",2010-04-20,34,3.53,1.26129787094521,3.52636052461616
"43",2010-04-27,35,3.22,1.16938135955632,3.55534806148941
"44",2010-05-04,32,3.31,1.19694818938897,3.46573590279973
"45",2010-05-11,32,3.26,1.18172719537862,3.46573590279973
"46",2010-05-14,68,2.49,0.912282710476616,4.21950770517611
"47",2010-05-18,68,3.75,1.32175583998232,4.21950770517611
"48",2010-05-20,261,2.47,0.904218150639886,5.56452040732269
"49",2010-05-26,92,3.82,1.34025042261848,4.52178857704904
"50",2010-06-01,23,5.41,1.68824909285839,3.13549421592915
"51",2010-06-08,12,3.24,1.17557332980424,2.484906649788
"52",2010-06-15,12,3.21,1.16627093714192,2.484906649788
"53",2010-06-23,7.3,3.4,1.22377543162212,1.98787434815435
"54",2010-08-04,5.5,3.2,1.16315080980568,1.70474809223843
"55",2010-08-09,5.3,3.17,1.15373158788919,1.66770682055808
"56",2010-08-18,5.1,3.01,1.10194007876078,1.62924053973028
"57",2010-08-25,4.2,3.06,1.11841491596429,1.43508452528932
"58",2010-09-02,5.9,3.02,1.10525683138678,1.77495235091167
"59",2010-09-08,5.3,2.99,1.0952733874026,1.66770682055808
"60",2010-09-15,10,3.03,1.10856261952128,2.30258509299405
"61",2010-09-23,5.5,3.13,1.14103300455206,1.70474809223843
"62",2010-09-30,5.8,3.075,1.12330490125848,1.75785791755237
"63",2010-10-07,5.2,3.11,1.13462272619114,1.64865862558738
"64",2010-10-13,5.5,3.08,1.12492959698548,1.70474809223843
"65",2010-10-21,6,2.97,1.08856195281461,1.79175946922805
"66",2010-10-28,6.9,2.81,1.03318448334565,1.93152141160321
"67",2010-11-03,6.8,2.87,1.05431202977153,1.91692261218206
"68",2010-11-11,6.8,2.72,1.00063188030791,1.91692261218206
"69",2010-11-16,6.9,2.86,1.05082162483176,1.93152141160321
"70",2010-11-29,7.5,2.82,1.03673688495002,2.01490302054226
"71",2010-12-09,5.8,3.12,1.13783300182139,1.75785791755237
"72",2010-12-16,5.7,3.2,1.16315080980568,1.7404661748405
"73",2011-01-06,5.4,3.19,1.16002091679675,1.68639895357023
"74",2011-01-12,5.1,3.11,1.13462272619114,1.62924053973028
"75",2011-01-21,5.2,3.07,1.12167756159911,1.64865862558738
"76",2011-01-26,5,3.21,1.16627093714192,1.6094379124341
"77",2011-02-06,6,3.13,1.14103300455206,1.79175946922805
"78",2011-02-12,6.2,3.19,1.16002091679675,1.82454929205105
"79",2011-02-15,14,3.34,1.20597080698861,2.63905732961526
"80",2011-02-24,11,3.51,1.25561603747777,2.39789527279837
"81",2011-03-01,9.1,3.65,1.2947271675944,2.2082744135228
"82",2011-03-08,6.7,3.28,1.18784342239605,1.90210752639692
"83",2011-03-14,11,3.04,1.11185751541813,2.39789527279837
"84",2011-03-31,4.9,3.25,1.17865499634165,1.58923520511658
"85",2011-04-07,4,2.96,1.08518926833597,1.38629436111989
"86",2011-04-20,4.2,2.69,0.989541193613748,1.43508452528932
"87",2011-04-23,116,4.04,1.39624469197306,4.75359019110636
"88",2011-04-25,1120,3.87,1.35325450704169,7.02108396428914
"89",2011-04-25,1120,3.35,1.20896034583698,7.02108396428914
"90",2011-05-11,3.5,4.03,1.39376637595859,1.25276296849537
"91",2011-05-18,2.2,3.42,1.22964055107451,0.78845736036427
"92",2011-05-23,331,2.21,0.792992515529661,5.80211837537706
"93",2011-06-09,13,3.54,1.26412672714568,2.56494935746154
"94",2011-06-15,9.6,3.595,1.27954399117301,2.26176309847379
"95",2011-07-14,10,3.42,1.22964055107451,2.30258509299405
"96",2011-07-20,6.1,3.58,1.27536280041261,1.80828877117927
"97",2011-07-28,4.8,3.53,1.26129787094521,1.56861591791385
"98",2011-08-04,3.8,3.45,1.23837423104327,1.33500106673234
"99",2011-08-10,15,3.45,1.23837423104327,2.70805020110221
"100",2011-08-17,8.6,3.19,1.16002091679675,2.15176220325946
"101",2011-08-31,4.6,3.47,1.24415459395877,1.52605630349505
"102",2011-09-07,4,3.56,1.26976054486394,1.38629436111989
"103",2011-09-15,5,3.49,1.24990173621434,1.6094379124341
"104",2011-09-21,7.9,3.74,1.31908561142644,2.06686275947298
"105",2011-09-29,7.6,4.22,1.43983512804792,2.02814824729229
"106",2011-10-05,4.6,3.74,1.31908561142644,1.52605630349505
"107",2011-10-12,30,3.06,1.11841491596429,3.40119738166216
"108",2011-10-27,11,1.89,0.636576829071551,2.39789527279837
"109",2011-11-02,8.9,3.41,1.22671229129543,2.18605127673809
"110",2011-11-08,73,5.1,1.62924053973028,4.29045944114839
"111",2011-11-16,21,5.9,1.77495235091167,3.04452243772342
"112",2011-11-30,14,5.36,1.67896397508271,2.63905732961526
"113",2011-12-07,12,5.36,1.67896397508271,2.484906649788
"114",2012-01-04,6.4,4.32,1.46325540225602,1.85629799036563
"115",2012-01-12,5.8,4.48,1.49962304642689,1.75785791755237
"116",2012-01-18,5.4,3.96,1.37624402526639,1.68639895357023
"117",2012-01-25,16,3.42,1.22964055107451,2.77258872223978
"118",2012-02-01,10,4.27,1.45161382724053,2.30258509299405
"119",2012-02-08,11,4.605,1.52714266970727,2.39789527279837
"120",2012-02-15,9.4,4.65,1.53686721959926,2.24070968927596
"121",2012-02-29,7.5,3.78,1.3297240096315,2.01490302054226
"122",2012-03-15,7.3,3.44,1.23547147138531,1.98787434815435
"123",2012-03-20,43,2.95,1.08180517035173,3.76120011569356
"124",2012-03-28,24,4.95,1.5993875765806,3.17805383034795
"125",2012-04-11,8.3,3.66,1.29746314741327,2.11625551480255
"126",2012-04-18,10,3.07,1.12167756159911,2.30258509299405
"127",2012-04-25,7,3.65,1.2947271675944,1.94591014905531
"128",2012-05-01,9.2,3.32,1.1999647829284,2.21920348405499
"129",2012-05-09,5.9,3.57,1.27256559579155,1.77495235091167
"130",2012-05-17,4.8,3.76,1.3244189574018,1.56861591791385
"131",2012-05-23,4.2,3.62,1.28647402583768,1.43508452528932
"132",2012-05-31,4,3.49,1.24990173621434,1.38629436111989
"133",2012-06-06,5,3.49,1.24990173621434,1.6094379124341
"134",2012-06-13,4.9,3.33,1.20297230399235,1.58923520511658
"135",2012-06-20,4.5,3.32,1.1999647829284,1.50407739677627
"136",2012-06-28,4.1,3.35,1.20896034583698,1.41098697371026
"137",2012-07-11,5.2,3.14,1.14422279992016,1.64865862558738
"138",2012-07-18,4.4,3.16,1.15057202759882,1.48160454092422
"139",2012-07-25,3.1,3.28,1.18784342239605,1.1314021114911
"140",2012-08-01,2.9,3.37,1.21491274436427,1.06471073699243
"141",2012-08-16,6,3.13,1.14103300455206,1.79175946922805
"142",2012-08-22,5,3.12,1.13783300182139,1.6094379124341
"143",2012-08-27,17,3.53,1.26129787094521,2.83321334405622
"144",2012-09-06,4.9,3.21,1.16627093714192,1.58923520511658
"145",2012-09-12,4.6,3.31,1.19694818938897,1.52605630349505
"146",2012-09-27,4,3.18,1.15688119679209,1.38629436111989
"147",2012-10-03,3.4,3.11,1.13462272619114,1.22377543162212
"148",2012-10-10,4.4,3.17,1.15373158788919,1.48160454092422
"149",2012-10-16,7.4,4.205,1.43627429342491,2.00148000021012
"150",2012-10-25,3.6,3.33,1.20297230399235,1.28093384546206
"151",2012-11-01,3.5,3.08,1.12492959698548,1.25276296849537
"152",2012-11-08,3.9,3.1,1.1314021114911,1.3609765531356
"153",2012-11-15,4.4,2.97,1.08856195281461,1.48160454092422
"154",2012-11-29,3.5,3.16,1.15057202759882,1.25276296849537
"155",2012-12-06,3.9,2.92,1.07158361628019,1.3609765531356
"156",2012-12-13,3.3,3.12,1.13783300182139,1.19392246847243
"157",2013-01-03,3.8,3.35,1.20896034583698,1.33500106673234
"158",2013-01-11,3.7,3.26,1.18172719537862,1.30833281965018
"159",2013-01-14,4.4,3.15,1.14740245283754,1.48160454092422
"160",2013-01-24,3.2,3.31,1.19694818938897,1.16315080980568
"161",2013-01-30,13,3.565,1.27116405386626,2.56494935746154
"162",2013-02-07,4,3.83,1.34286480319255,1.38629436111989
"163",2013-02-13,4.7,3.81,1.33762918913861,1.54756250871601
"164",2013-02-21,4.5,3.74,1.31908561142644,1.50407739677627
"165",2013-02-28,5.5,3.94,1.37118072330984,1.70474809223843
"166",2013-03-07,3.9,4,1.38629436111989,1.3609765531356
