"","Date","concentrations.TSS","Flow"
"1",2009-07-07,2.5,0.01
"2",2009-07-14,3.1,0.01
"3",2009-07-21,9.3,0.01
"4",2009-07-28,2.3,0.01
"5",2009-08-04,5.3,0.01
"6",2009-08-11,10.7,0.01
"7",2009-08-18,2.9,0.01
"8",2009-08-25,3.4,0.01
"9",2009-09-01,4.9,0.01
"10",2009-09-08,7.5,3.695801939
"11",2009-09-10,214.1,8.366047922
"12",2009-09-15,11.2,2.792228224
"13",2009-09-22,33,353.9933151
"14",2009-09-29,1.55,2.838809754
"15",2009-10-06,25.4,2.025204799
"16",2009-10-09,61.5,2698.454539
"17",2009-10-13,7.1,66.59875256
"18",2009-10-20,1.85,6.037327785
"19",2009-10-27,23.3,68.0259744
"20",2009-11-03,1.9,4.442203605
"21",2009-11-10,0.8,4.067681507
"22",2009-11-17,3.9,4.323359692
"23",2009-11-23,1.5,3.841214561
"24",2009-12-01,1.5,3.193143569
"25",2009-12-08,0.5,2.957275656
"26",2009-12-15,1.1,2.634415351
"27",2009-12-21,0.75,2.357967489
"28",2009-12-29,1.7,3.134925823
"29",2010-01-05,0.9,2.666060426
"30",2010-01-12,0.6,2.07521859
"31",2010-01-19,4.5,2.491461303
"32",2010-01-26,2.7,4.288047033
"33",2010-02-03,5.3,20.07832978
"34",2010-02-10,2.3,5.248397869
"35",2010-02-16,1.5,4.358777324
"36",2010-02-23,3.3,4.60689917
"37",2010-03-02,2.8,3.915291646
"38",2010-03-08,2.4,3.36648783
"39",2010-03-16,3.9,3.169472192
"40",2010-03-22,11.5,62.08284061
"41",2010-03-30,4.1,4.562618165
"42",2010-04-07,4.5,4.356900323
"43",2010-04-13,3.2,3.356916451
"44",2010-04-20,1.7,2.595896721
"45",2010-04-27,2.3,2.496969692
"46",2010-05-04,2.5,1.982423491
"47",2010-05-11,2.9,2.106962193
"48",2010-05-14,367.1,7.064972474
"49",2010-05-18,10.45,4.334831077
"50",2010-05-25,5.3,3.038308199
"51",2010-06-01,4,1.934423363
"52",2010-06-08,9.7,2.044854996
"53",2010-06-15,7.6,2.410909768
"54",2010-06-23,4.9,1.154780943
"55",2010-08-04,4.9,0.01
"56",2010-08-09,3.1,0.01
"57",2010-08-18,3.1,0.01
"58",2010-08-25,5.15,0.01
"59",2010-09-02,3.7,0.01
"60",2010-09-08,3.3,0.01
"61",2010-09-15,14.3,2.945405791
"62",2010-09-23,4.1,0.01
"63",2010-09-30,4.1,0.01
"64",2010-10-07,2.7,0.01
"65",2010-10-13,3.3,0.01
"66",2010-10-21,1.9,0.01
"67",2010-10-28,1.9,0.01
"68",2010-11-03,1.9,0.01
"69",2010-11-11,1.85,0.432499757
"70",2010-11-16,1,0.40274232
"71",2010-11-29,1.2,0.687722021
"72",2010-12-09,1.5,0.01
"73",2010-12-16,2.6,0.01
"74",2011-01-06,1.3,0.01
"75",2011-01-12,1.1,0.01
"76",2011-01-21,1.7,0.01
"77",2011-01-26,1.2,0.01
"78",2011-02-06,1.5,0.134626532
"79",2011-02-12,1.7,0.387239786
"80",2011-02-14,13.1,4.366402354
"81",2011-02-24,63.5,2.034153604
"82",2011-02-28,54.4,128.4619453
