"","Date","concentrations.TN","Flow"
"176",2013-03-19,0.98,426.42
"177",2013-03-29,0.76,1303.788
"178",2013-04-03,0.96,2302.908
"179",2013-04-11,0.965,1303.963
"180",2013-04-18,1.37,1797.883
"181",2013-04-24,0.85,642.38
"182",2013-04-27,0.82,2560.578
"183",2013-05-10,0.74,2715.047
"184",2013-05-21,0.76,4895.429
"185",2013-05-21,1.26,4895.429
"186",2013-05-30,1.02,575.949
"187",2013-06-06,0.68,797.779
"188",2013-06-25,0.71,39.708
"189",2013-07-08,0.93,13.494
"190",2013-07-19,0.8,4.841
"191",2013-07-31,1.55,23.748
"192",2013-08-07,0.69,22.961
"193",2013-08-08,2.195,404.262
"194",2013-08-13,1.09,1749.364
"195",2013-08-20,1.21,158.041
"196",2013-08-28,1.21,15.862
"197",2013-09-04,1.14,8.996
"198",2013-09-11,1.67,6.075
"199",2013-09-18,1.71,4.358
"200",2013-09-20,3.36,170.505
"201",2013-10-03,1.63,7.73
"202",2013-10-24,0.71,62.737
"203",2013-10-30,1.05,46.505
"204",2013-11-06,0.9,707.707
"205",2013-11-13,0.65,181.707
"206",2013-11-22,0.75,434.43
"207",2013-12-02,0.81,94.716
"208",2013-12-12,0.87,107.849
"209",2013-12-18,0.94,658.546
"210",2013-12-21,1.33,5474.008
"211",2014-01-09,1.15,395.586
"212",2014-01-10,1.1,1092.64
"213",2014-01-22,0.93,307.21
"214",2014-01-28,0.95,175.524
"215",2014-02-06,0.89,150.544
"216",2014-02-12,0.93,116.655
"217",2014-02-21,0.915,169.088
"218",2014-02-25,0.94,140.142
"219",2014-03-07,0.68,658.957
"220",2014-03-11,0.81,439.983
"221",2014-03-16,1.76,9437.961
"222",2014-03-27,0.87,514.81
"223",2014-04-03,0.69,831.798
"224",2014-04-04,0.65,3276.328
"225",2014-04-07,0.92,3947.906
"226",2014-04-14,0.64,1454.068
"227",2014-04-22,0.605,550.4
"228",2014-04-28,0.59,463.306
"229",2014-05-09,0.61,671.211
"230",2014-05-13,0.81,1805.661
