"","SRP.Date","SRP.Flow","SRP.concentrations.SRP","lnC","lnQ"
"1",2009-07-08,26.431,0.002,-6.21460809842219,3.2745375636931
"2",2009-07-15,11.419,0.003,-5.80914299031403,2.43527863471951
"3",2009-07-22,48.408,0.002,-6.21460809842219,3.87966508932002
"4",2009-07-29,3.296,0.002,-6.21460809842219,1.19270961204723
"5",2009-08-05,79.239,0.004,-5.52146091786225,4.37246860186177
"6",2009-08-12,41.804,0.011,-4.50986000618377,3.73299202873226
"7",2009-08-19,14.167,0.001,-6.90775527898214,2.65091531639721
"8",2009-08-26,47.524,0.002,-6.21460809842219,3.86123484659604
"9",2009-09-02,73.625,0.001,-6.90775527898214,4.29898464197175
"10",2009-09-09,122.747,0.007,-4.96184512992682,4.81012532645744
"11",2009-09-16,756.805,0.024,-3.72970144863419,6.62910562448117
"12",2009-09-17,1062.467,0.011,-4.50986000618377,6.96834884149271
"13",2009-09-22,10521.395,0.018,-4.01738352108597,9.26116608206323
"14",2009-09-29,393.772,0.0055,-5.20300718674371,5.97577206159488
"15",2009-10-07,165.191,0.016,-4.13516655674236,5.10710238018393
"16",2009-10-09,23501.159,0.076,-2.57702193869581,10.064805018065
"17",2009-10-14,3058.691,0.032,-3.44201937618241,8.02574232564563
"18",2009-10-21,529.36,0.005,-5.29831736654804,6.2716687297038
"19",2009-10-28,1610.812,0.017,-4.07454193492592,7.38449367866398
"20",2009-11-04,833.628,0.007,-4.96184512992682,6.72578725968644
"21",2009-11-11,350.282,0.001,-6.90775527898214,5.85873854435566
"22",2009-11-18,588.795,0.005,-5.29831736654804,6.37807807553078
"23",2009-11-24,387.906,0.006,-5.11599580975408,5.96076304223039
"24",2009-12-02,282.297,0.002,-6.21460809842219,5.64295970821042
"25",2009-12-09,285.891,0.004,-5.52146091786225,5.65561061929447
"26",2009-12-16,198.436,0.004,-5.52146091786225,5.29046663000332
"27",2009-12-22,150.166,0.001,-6.90775527898214,5.01174134885877
"28",2009-12-31,743.293,0.005,-5.29831736654804,6.61109031422424
"29",2010-01-06,404.419,0.007,-4.96184512992682,6.00245146922761
"30",2010-01-13,238.856,0.001,-6.90775527898214,5.47586085988889
"31",2010-01-20,228.625,0.002,-6.21460809842219,5.43208310671103
"32",2010-01-27,843.725,0.002,-6.21460809842219,6.73782661211814
"33",2010-02-04,1889.098,0.002,-6.21460809842219,7.54385474545704
"34",2010-02-11,882.471,0.005,-5.29831736654804,6.78272592707771
"35",2010-02-17,557.588,0.003,-5.80914299031403,6.32362033841129
"36",2010-02-24,791.193,0.003,-5.80914299031403,6.67354193294884
"37",2010-03-03,390.571,0.004,-5.52146091786225,5.96760977093464
"38",2010-03-10,325.913,0.008,-4.8283137373023,5.78663047458462
"39",2010-03-17,231.379,0.004,-5.52146091786225,5.44405705869668
"40",2010-03-23,3896.979,0.033,-3.41124771751566,8.26795691656361
"41",2010-03-31,824.632,0.002,-6.21460809842219,6.71493722621399
"42",2010-04-07,810.004,0.005,-5.29831736654804,6.6970391859259
"43",2010-04-14,333.618,0.002,-6.21460809842219,5.80999662586351
"44",2010-04-21,184.392,0.002,-6.21460809842219,5.21706392623344
"45",2010-04-28,273.909,0.006,-5.11599580975408,5.61279593443675
"46",2010-05-05,195.948,0.016,-4.13516655674236,5.27784931790817
"47",2010-05-12,411.023,0.005,-5.29831736654804,6.01864917400103
"48",2010-05-14,2792.759,0.014,-4.26869794936688,7.93478527507579
"49",2010-05-14,2792.759,0.033,-3.41124771751566,7.93478527507579
