"","TN.Date","TN.Flow","TN.concentrations.TN","lnC","lnQ"
"1",2009-07-08,26.431,0.19,-1.66073120682165,3.2745375636931
"2",2009-07-29,3.296,0.64,-0.446287102628419,1.19270961204723
"3",2009-08-05,79.239,0.39,-0.941608539858445,4.37246860186177
"4",2009-08-12,41.804,1.74,0.553885113226438,3.73299202873226
"5",2009-08-19,14.167,0.98,-0.0202027073175195,2.65091531639721
"6",2009-08-26,47.524,1.44,0.364643113587909,3.86123484659604
"7",2009-09-02,73.625,0.48,-0.7339691750802,4.29898464197175
"8",2009-09-09,122.747,0.87,-0.139262067333508,4.81012532645744
"9",2009-09-16,756.805,0.93,-0.0725706928348354,6.62910562448117
"10",2009-09-17,1062.467,0.45,-0.798507696217772,6.96834884149271
"11",2009-09-22,10521.395,1,0,9.26116608206323
"12",2009-09-29,393.772,1.01,0.00995033085316809,5.97577206159488
"13",2009-10-07,165.191,1,0,5.10710238018393
"14",2009-10-09,23501.159,0.86,-0.150822889734584,10.064805018065
"15",2009-10-14,3058.691,0.76,-0.27443684570176,8.02574232564563
"16",2009-10-21,529.36,0.78,-0.2484613592985,6.2716687297038
"17",2009-10-28,1610.812,0.535,-0.62548853208613,7.38449367866398
"18",2009-11-04,833.628,0.67,-0.400477566597125,6.72578725968644
"19",2009-11-11,350.282,0.68,-0.385662480811985,5.85873854435566
"20",2009-11-18,588.795,0.54,-0.616186139423817,6.37807807553078
"21",2009-11-24,387.906,0.57,-0.562118918153541,5.96076304223039
"22",2009-12-02,282.297,0.51,-0.673344553263766,5.64295970821042
"23",2009-12-09,285.891,0.64,-0.446287102628419,5.65561061929447
"24",2009-12-16,198.436,0.53,-0.63487827243597,5.29046663000332
"25",2009-12-22,150.166,0.38,-0.967584026261706,5.01174134885877
"26",2009-12-31,743.293,0.61,-0.49429632181478,6.61109031422424
"27",2010-01-06,404.419,0.6,-0.510825623765991,6.00245146922761
"28",2010-01-13,238.856,0.725,-0.321583624127462,5.47586085988889
"29",2010-01-20,228.625,0.73,-0.3147107448397,5.43208310671103
"30",2010-01-27,843.725,0.74,-0.301105092783922,6.73782661211814
"31",2010-02-04,1889.098,0.71,-0.342490308946776,7.54385474545704
"32",2010-02-11,882.471,0.72,-0.328504066972036,6.78272592707771
"33",2010-02-17,557.588,0.6,-0.510825623765991,6.32362033841129
"34",2010-02-24,791.193,0.66,-0.415515443961666,6.67354193294884
"35",2010-03-03,390.571,0.62,-0.478035800943,5.96760977093464
