"","Site","Const","Opt_MSE","f05_MSE"
"1","WR45","NO3",0.761245712490003,0.771073045956822
"2","WR45","TN",0.194731207224477,0.196159063636207
"3","WR45","SRP",0.603166153334469,0.606243079380739
"4","WR45","TP",0.317420707103313,0.31891703864928
"5","WR45","TSS",0.538257320594951,0.54187627297454
"6","WR45","Cl",0.220659083873286,0.221102687603374
"7","WR45","SO4",0.106153463165503,0.106415240882794
