"","Date","concentrations.SRP","Flow"
"1",2009-07-08,0.002,26.431
"2",2009-07-15,0.003,11.419
"3",2009-07-22,0.002,48.408
"4",2009-07-29,0.002,3.296
"5",2009-08-05,0.004,79.239
"6",2009-08-12,0.011,41.804
"7",2009-08-19,0.001,14.167
"8",2009-08-26,0.002,47.524
"9",2009-09-02,0.001,73.625
"10",2009-09-09,0.007,122.747
"11",2009-09-16,0.024,756.805
"12",2009-09-17,0.011,1062.467
"13",2009-09-22,0.018,10521.395
"14",2009-09-29,0.0055,393.772
"15",2009-10-07,0.016,165.191
"16",2009-10-09,0.076,23501.159
"17",2009-10-14,0.032,3058.691
"18",2009-10-21,0.005,529.36
"19",2009-10-28,0.017,1610.812
"20",2009-11-04,0.007,833.628
"21",2009-11-11,0.001,350.282
"22",2009-11-18,0.005,588.795
"23",2009-11-24,0.006,387.906
"24",2009-12-02,0.002,282.297
"25",2009-12-09,0.004,285.891
"26",2009-12-16,0.004,198.436
"27",2009-12-22,0.001,150.166
"28",2009-12-31,0.005,743.293
"29",2010-01-06,0.007,404.419
"30",2010-01-13,0.001,238.856
"31",2010-01-20,0.002,228.625
"32",2010-01-27,0.002,843.725
"33",2010-02-04,0.002,1889.098
"34",2010-02-11,0.005,882.471
"35",2010-02-17,0.003,557.588
"36",2010-02-24,0.003,791.193
"37",2010-03-03,0.004,390.571
"38",2010-03-10,0.008,325.913
"39",2010-03-17,0.004,231.379
"40",2010-03-23,0.033,3896.979
"41",2010-03-31,0.002,824.632
"42",2010-04-07,0.005,810.004
"43",2010-04-14,0.002,333.618
"44",2010-04-21,0.002,184.392
"45",2010-04-28,0.006,273.909
"46",2010-05-05,0.016,195.948
"47",2010-05-12,0.005,411.023
"48",2010-05-14,0.014,2792.759
"49",2010-05-14,0.033,2792.759
"50",2010-05-15,0.032,7780.775
"51",2010-05-15,0.031,7780.775
"52",2010-05-17,0.0225,3036.73
"53",2010-05-26,0.011,1030.433
"54",2010-06-02,0.003,246.869
"55",2010-06-09,0.007,127.51
"56",2010-06-16,0.008,126.272
"57",2010-06-24,0.004,53.027
"58",2010-07-08,0.004,32.96
"59",2010-07-13,0.042,4863.771
"60",2010-07-22,0.006,119.195
"61",2010-07-28,0.003,75.672
"62",2010-08-05,0.002,17.532
"63",2010-08-10,0.002,11.757
"64",2010-08-19,0.001,5.166
"65",2010-08-26,0.004,6.253
"66",2010-09-01,0.002,11.876
"67",2010-09-09,0.003,2049.7
"68",2010-09-16,0.0085,531.527
"69",2010-09-22,0.008,107.399
"70",2010-09-29,0.008,73.044
"71",2010-10-06,0.023,26.972
"72",2010-10-14,0.017,22.008
"73",2010-10-20,0.01,40.804
"74",2010-10-27,0.016,40.789
"75",2010-11-02,0.015,28.654
"76",2010-11-10,0.023,27.092
"77",2010-11-17,0.028,27.921
"78",2010-11-30,0.009,265.475
"79",2010-12-07,0.004,117.42
"80",2010-12-14,0.003,67.441
"81",2010-12-19,0.008,53.229
"82",2011-01-05,0.007,237.974
"83",2011-01-11,0.009,114.825
"84",2011-01-18,0.005,76.947
"85",2011-01-25,0.009,57.68
"86",2011-02-04,0.01,244.76
"87",2011-02-08,0.007,413.718
"88",2011-02-14,0.006,1285.632
"89",2011-02-25,0.016,1970.925
"90",2011-02-28,0.035,1630.499
"91",2011-03-05,0.019,1149.741
"92",2011-03-14,0.012,1001.012
"93",2011-03-29,0.0045,419.287
"94",2011-04-06,0.008,604.595
"95",2011-04-11,0.01,3203.011
"96",2011-04-22,0.009,1175.937
"97",2011-04-23,0.019,3713.992
"98",2011-04-25,0.036,37710.935
"99",2011-04-26,0.028,21537.413
"100",2011-05-12,0.007,745.641
"101",2011-05-19,0.002,611.719
"102",2011-05-24,0.127,19078.796
"103",2011-06-08,0.002,217.284
"104",2011-06-15,0.007,101.537
"105",2011-07-15,0.002,12.391
"106",2011-07-21,0.002,4.929
"107",2011-07-29,0.001,4.851
"108",2011-08-03,0.002,3.775
"109",2011-08-11,0.003,44.29
"110",2011-08-18,0.005,22.673
"111",2011-09-01,0.002,11.364
"112",2011-09-08,0.0025,10.133
"113",2011-09-16,0.006,9.88
"114",2011-09-19,0.002,74.198
"115",2011-09-30,0.002,12.404
"116",2011-10-06,0.001,13.137
"117",2011-10-12,0.027,83.054
"118",2011-10-26,0.0185,12.357
"119",2011-11-03,0.011,25.679
"120",2011-11-08,0.027,5327.797
"121",2011-11-17,0.014,234.106
"122",2011-12-01,0.009,397.501
"123",2011-12-08,0.004,725.209
"124",2011-12-15,0.026,3972.854
"125",2012-01-05,0.0145,189.814
"126",2012-01-12,0.005,670.241
"127",2012-01-19,0.002,241.02
"128",2012-01-25,0.02,4533.335
"129",2012-02-02,0.003,615.783
"130",2012-02-04,0.042,3154.512
"131",2012-02-16,0.002,804.587
"132",2012-03-01,0.007,285.662
"133",2012-03-12,0.01,2462.849
"134",2012-03-20,0.022,9100.15
"135",2012-03-29,0.002,826.699
"136",2012-04-12,0.004,204.448
"137",2012-04-19,0.001,160.307
"138",2012-04-26,0.002,73.919
"139",2012-05-01,0.008,106.946
"140",2012-05-10,0.003,29.103
"141",2012-05-16,0.002,16.582
"142",2012-05-24,0.002,12.4
"143",2012-06-01,0.003,13.263
"144",2012-06-05,0.001,84.124
"145",2012-06-14,0.006,8.135
"146",2012-06-21,0.002,6.187
"147",2012-07-12,0.002,7.94
"148",2012-07-19,0.001,4.59
"149",2012-08-02,0.002,4.352
"150",2012-08-15,0.005,6.62
"151",2012-08-17,0.002,39.226
"152",2012-08-20,0.004,4.764
"153",2012-08-29,0.002,10.719
"154",2012-09-05,0.0025,6.674
"155",2012-09-11,0.005,6.76
"156",2012-09-25,0.002,12.97
"157",2012-10-01,0.005,7.77
"158",2012-10-09,0.005,7.729
"159",2012-10-15,0.019,25.383
"160",2012-10-24,0.003,28.995
"161",2012-10-31,0.009,17
"162",2012-11-07,0.005,13.245
"163",2012-11-14,0.014,14.883
"164",2012-11-28,0.002,13.92
"165",2012-12-05,0.026,25.741
"166",2012-12-12,0.012,7.622
"167",2013-01-04,0.0015,76.616
"168",2013-01-10,0.002,54.643
"169",2013-01-15,0.002,314.389
"170",2013-01-23,0.002,75.06
"171",2013-01-30,0.01,5038.84
"172",2013-02-06,0.004,290.599
"173",2013-02-11,0.002,992.025
"174",2013-02-20,0.001,368.747
"175",2013-02-27,0.002,919.887
"176",2013-03-06,0.002,312.461
"177",2013-03-10,0.016,2892.943
"178",2013-03-19,0.004,426.42
"179",2013-03-29,0.007,1303.788
"180",2013-04-03,0.01,2302.908
"181",2013-04-11,0.0075,1303.963
"182",2013-04-18,0.013,1797.883
"183",2013-04-24,0.005,642.38
"184",2013-04-27,0.011,2560.578
"185",2013-05-10,0.01,2715.047
"186",2013-05-21,0.005,4895.429
"187",2013-05-21,0.021,4895.429
"188",2013-05-30,0.006,575.949
"189",2013-06-06,0.008,797.779
"190",2013-06-25,0.005,39.708
"191",2013-07-08,0.002,13.494
"192",2013-07-19,0.004,4.841
