"","Site","Const","Trend_0.5","p_0.5","Span_MSE","Trend_MSE","p_MSE"
"1","NC","NO3","6.49510428800681","0.426690323157272","0.65","5.87860190606193","0.477841499521974"
"2","NC","TN","-5.54526427176683","0.282790015440813","1","-5.37349718321423","0.304201698262581"
"3","NC","SRP","-6.23827801256027","0.337935508680734","0.65","-5.84910290122309","0.372716080367774"
"4","NC","TP","2.14582835020849","0.784610080189718","0.65","2.73409285931336","0.728988745590819"
"5","NC","TSS","-8.19023550260312","0.492076206381897","0.8","-4.3511774391547","0.717325961207344"
"6","NC","Cl","13.0624733301943","0.0251829791339628","0.875","12.3731733115306","0.0357931336821858"
"7","NC","SO4","2.84633990936811","0.553938424855159","0.85","2.15081615877466","0.658252632938658"
