"","SRP.Date","SRP.Flow","SRP.concentrations.SRP","lnC","lnQ"
"120",2014-04-13,1.2,0.009,-4.71053070164592,0.182321556793955
"121",2014-04-22,0.35,0.005,-5.29831736654804,-1.04982212449868
"122",2014-04-27,0.49,0.04,-3.2188758248682,-0.713349887877465
"123",2014-04-28,0.52,0.004,-5.52146091786225,-0.653926467406664
"124",2014-05-08,2.3,0.033,-3.41124771751566,0.832909122935104
"125",2014-05-12,5.1,0.03,-3.50655789731998,1.62924053973028
"126",2014-05-20,0.33,0.019,-3.9633162998157,-1.10866262452161
"127",2014-05-28,0.22,0.025,-3.68887945411394,-1.51412773262978
"128",2014-06-02,0.42,0.037,-3.29683736633791,-0.867500567704723
"129",2014-06-06,2.7,0.071,-2.64507540194082,0.993251773010283
"130",2014-06-10,0.91,0.03,-3.50655789731998,-0.0943106794712413
"131",2014-06-16,0.43,0.023,-3.77226106305299,-0.843970070294529
"132",2014-07-01,0.05,0.03,-3.50655789731998,-2.99573227355399
"133",2014-07-09,0.01,0.016,-4.13516655674236,-4.60517018598809
"134",2014-07-10,0.03,0.121,-2.1119647333854,-3.50655789731998
"135",2014-07-23,0.02,0.013,-4.3428059215206,-3.91202300542815
"136",2014-08-07,0.08,0.09,-2.40794560865187,-2.52572864430826
"137",2014-08-12,0.02,0.017,-4.07454193492592,-3.91202300542815
"138",2014-08-30,0.03,0.065,-2.7333680090865,-3.50655789731998
"139",2014-09-02,1.3,0.089,-2.41911890925,0.262364264467491
"140",2014-09-06,0.04,0.022,-3.81671282562382,-3.2188758248682
"141",2014-09-10,0.03,0.016,-4.13516655674236,-3.50655789731998
"142",2014-09-17,3.2,0.015,-4.19970507787993,1.16315080980568
"143",2014-09-17,3.2,0.092,-2.3859667019331,1.16315080980568
"144",2014-09-24,0.04,0.014,-4.26869794936688,-3.2188758248682
"145",2014-10-10,12,0.143,-1.94491064872223,2.484906649788
"146",2014-10-13,16,0.039,-3.24419363285249,2.77258872223978
"147",2014-10-22,0.32,0.014,-4.26869794936688,-1.13943428318836
"148",2014-10-29,0.07,0.02,-3.91202300542815,-2.65926003693278
"149",2014-11-04,2.5,0.14,-1.96611285637283,0.916290731874155
"150",2014-11-12,0.25,0.011,-4.50986000618377,-1.38629436111989
"151",2014-11-19,0.12,0.002,-6.21460809842219,-2.12026353620009
"152",2014-12-03,0.21,0.009,-4.71053070164592,-1.56064774826467
"153",2014-12-05,2.1,0.1,-2.30258509299405,0.741937344729377
"154",2014-12-10,0.09,0.015,-4.19970507787993,-2.40794560865187
"155",2014-12-17,4.7,0.011,-4.50986000618377,1.54756250871601
"156",2015-01-07,0.8,0.01,-4.60517018598809,-0.22314355131421
"157",2015-01-14,0.65,0.009,-4.71053070164592,-0.430782916092454
"158",2015-01-21,0.65,0.008,-4.8283137373023,-0.430782916092454
"159",2015-01-28,0.56,0.008,-4.8283137373023,-0.579818495252942
"160",2015-02-04,0.89,0.004,-5.52146091786225,-0.116533816255952
"161",2015-02-11,1.1,0.007,-4.96184512992682,0.0953101798043249
"162",2015-02-18,0.91,0.002,-6.21460809842219,-0.0943106794712413
"163",2015-02-25,1.2,0.008,-4.8283137373023,0.182321556793955
"164",2015-03-04,6.5,0.024,-3.72970144863419,1.87180217690159
"165",2015-03-10,7.7,0.006,-5.11599580975408,2.04122032885964
"166",2015-03-18,5.9,0.044,-3.12356564506388,1.77495235091167
"167",2015-03-25,5.2,0.038,-3.27016911925575,1.64865862558738
"168",2015-04-01,2.4,0.008,-4.8283137373023,0.8754687373539
"169",2015-04-13,6.1,0.011,-4.50986000618377,1.80828877117927
"170",2015-04-17,5.9,0.06,-2.81341071676004,1.77495235091167
"171",2015-04-22,2.2,0.016,-4.13516655674236,0.78845736036427
"172",2015-04-24,8.3,0.126,-2.07147337203066,2.11625551480255
"173",2015-06-01,2.2,0.022,-3.81671282562382,0.78845736036427
