"","TP.Date","TP.Flow","TP.concentrations.TP","lnC","lnQ"
"1",2011-07-14,0.02,0.034,-3.38139475436598,-3.91202300542815
"2",2011-08-10,0.23,0.094,-2.36446049671213,-1.46967597005894
"3",2011-08-17,0.02,0.046,-3.07911388249304,-3.91202300542815
"4",2011-09-21,0.14,0.024,-3.72970144863419,-1.96611285637283
"5",2011-09-27,0.16,0.018,-4.01738352108597,-1.83258146374831
"6",2011-10-05,0.05,0.024,-3.72970144863419,-2.99573227355399
"7",2011-10-14,0.06,0.016,-4.13516655674236,-2.81341071676004
"8",2011-10-27,1.3,0.262,-1.33941077522104,0.262364264467491
"9",2011-11-02,0.9,0.016,-4.13516655674236,-0.105360515657826
"10",2011-11-09,3.5,0.042,-3.17008566069877,1.25276296849537
"11",2011-11-16,0.75,0.026,-3.64965874096066,-0.287682072451781
"12",2011-11-30,0.58,0.016,-4.13516655674236,-0.544727175441672
"13",2011-12-07,0.8,0.014,-4.26869794936688,-0.22314355131421
"14",2011-12-14,15,0.472,-0.750776293396582,2.70805020110221
"15",2012-01-04,0.6,0.012,-4.42284862919414,-0.510825623765991
"16",2012-01-11,1,0.014,-4.26869794936688,0
"17",2012-01-18,0.63,0.008,-4.8283137373023,-0.462035459596559
"18",2012-01-25,17,0.242,-1.41881755282545,2.83321334405622
"19",2012-02-01,0.92,0.016,-4.13516655674236,-0.083381608939051
"20",2012-02-08,0.65,0.01,-4.60517018598809,-0.430782916092454
"21",2012-02-15,0.57,0.016,-4.13516655674236,-0.562118918153541
"22",2012-03-08,0.93,0.026,-3.64965874096066,-0.0725706928348354
"23",2012-03-13,0.44,0.002,-6.21460809842219,-0.82098055206983
"24",2012-03-20,26,0.106,-2.24431618487007,3.25809653802148
"25",2012-03-28,0.48,0.012,-4.42284862919414,-0.7339691750802
"26",2012-04-11,0.34,0.018,-4.01738352108597,-1.07880966137193
"27",2012-04-15,2.4,0.27,-1.30933331998376,0.8754687373539
"28",2012-04-25,0.19,0.022,-3.81671282562382,-1.66073120682165
"29",2012-04-30,0.82,0.29,-1.23787435600162,-0.198450938723838
"30",2012-05-09,0.1,0.022,-3.81671282562382,-2.30258509299405
"31",2012-05-17,0.03,0.016,-4.13516655674236,-3.50655789731998
"32",2012-05-23,0.03,0.034,-3.38139475436598,-3.50655789731998
"33",2012-05-31,0.87,0.086,-2.45340798272863,-0.139262067333508
"34",2012-06-13,0.03,0.034,-3.38139475436598,-3.50655789731998
"35",2012-07-11,0.03,0.048,-3.03655426807425,-3.50655789731998
"36",2012-07-26,0.76,0.264,-1.33180617583582,-0.27443684570176
"37",2012-08-15,0.01,0.022,-3.81671282562382,-4.60517018598809
"38",2012-08-16,1,0.14,-1.96611285637283,0
"39",2012-08-20,0.03,0.026,-3.64965874096066,-3.50655789731998
"40",2012-08-27,4.7,0.336,-1.09064411901893,1.54756250871601
"41",2012-08-29,0.07,0.04,-3.2188758248682,-2.65926003693278
"42",2012-09-05,0.03,0.05,-2.99573227355399,-3.50655789731998
"43",2012-09-10,0.06,0.266,-1.32425897020044,-2.81341071676004
"44",2012-09-11,0.03,0.086,-2.45340798272863,-3.50655789731998
"45",2012-10-01,0.03,0.026,-3.64965874096066,-3.50655789731998
"46",2012-10-09,0.03,0.03,-3.50655789731998,-3.50655789731998
"47",2012-10-12,5.5,0.396,-0.926341067727656,1.70474809223843
"48",2012-10-15,0.29,0.026,-3.64965874096066,-1.23787435600162
"49",2012-10-24,0.27,0.038,-3.27016911925575,-1.30933331998376
"50",2012-10-31,0.19,0.03,-3.50655789731998,-1.66073120682165
"51",2012-11-07,0.03,0.024,-3.72970144863419,-3.50655789731998
"52",2012-11-11,1,0.17,-1.77195684193188,0
"53",2012-11-28,0.03,0.018,-4.01738352108597,-3.50655789731998
"54",2012-12-05,0.21,0.022,-3.81671282562382,-1.56064774826467
"55",2012-12-12,0.1,0.022,-3.81671282562382,-2.30258509299405
"56",2013-01-10,0.2,0.016,-4.13516655674236,-1.6094379124341
"57",2013-01-15,0.1,0.01,-4.60517018598809,-2.30258509299405
"58",2013-01-23,0.09,0.01,-4.60517018598809,-2.40794560865187
"59",2013-01-29,16,0.204,-1.58963528513792,2.77258872223978
"60",2013-02-06,0.49,0.012,-4.42284862919414,-0.713349887877465
"61",2013-02-11,0.92,0.018,-4.01738352108597,-0.083381608939051
"62",2013-02-20,0.65,0.09,-2.40794560865187,-0.430782916092454
"63",2013-02-27,0.85,0.008,-4.8283137373023,-0.162518929497775
"64",2013-03-06,0.7,0.006,-5.11599580975408,-0.356674943938732
"65",2013-03-09,1.8,0.044,-3.12356564506388,0.587786664902119
"66",2013-03-19,0.48,0.012,-4.42284862919414,-0.7339691750802
"67",2013-03-29,3.5,0.044,-3.12356564506388,1.25276296849537
"68",2013-04-03,3.2,0.028,-3.57555076880693,1.16315080980568
"69",2013-04-10,9.9,0.992,-0.00803217169726427,2.29253475714054
"70",2013-04-24,0.3,0.012,-4.42284862919414,-1.20397280432594
"71",2013-05-03,1.5,0.072,-2.63108915996608,0.405465108108164
"72",2013-05-09,15,13,2.56494935746154,2.70805020110221
"73",2013-05-20,3.4,0.536,-0.623621117911335,1.22377543162212
"74",2013-05-21,22,0.252,-1.37832619147071,3.09104245335832
"75",2013-05-30,7.6,0.208,-1.57021719928082,2.02814824729229
"76",2013-06-06,0.65,0.05,-2.99573227355399,-0.430782916092454
"77",2013-06-12,0.38,0.052,-2.95651156040071,-0.967584026261706
"78",2013-06-12,0.38,0.016,-4.13516655674236,-0.967584026261706
"79",2013-06-25,0.1,0.03,-3.50655789731998,-2.30258509299405
"80",2013-07-08,0.02,0.038,-3.27016911925575,-3.91202300542815
"81",2013-07-16,0.31,0.252,-1.37832619147071,-1.17118298150295
"82",2013-07-31,2.3,0.061,-2.79688141480883,0.832909122935104
"83",2013-08-07,0.06,0.032,-3.44201937618241,-2.81341071676004
"84",2013-08-07,0.06,0.036,-3.32423634052603,-2.81341071676004
"85",2013-08-13,7.2,0.174,-1.74869997976761,1.97408102602201
"86",2013-08-20,0.07,0.034,-3.38139475436598,-2.65926003693278
"87",2013-08-28,0.06,0.032,-3.44201937618241,-2.81341071676004
"88",2013-09-04,0.02,0.102,-2.28278246569787,-3.91202300542815
"89",2013-09-23,0.07,0.046,-3.07911388249304,-2.65926003693278
"90",2013-09-28,0.65,0.196,-1.62964061975162,-0.430782916092454
"91",2013-10-05,27,0.106,-2.24431618487007,3.29583686600433
"92",2013-10-24,0.48,0.026,-3.64965874096066,-0.7339691750802
"93",2013-10-30,3.6,0.058,-2.84731226843572,1.28093384546206
"94",2013-11-06,2,0.018,-4.01738352108597,0.693147180559945
"95",2013-11-13,0.71,0.018,-4.01738352108597,-0.342490308946776
"96",2013-11-21,16,0.234,-1.45243416362444,2.77258872223978
"97",2013-12-02,1,0.02,-3.91202300542815,0
"98",2013-12-12,1.1,0.012,-4.42284862919414,0.0953101798043249
"99",2013-12-18,1.6,0.02,-3.91202300542815,0.470003629245736
"100",2014-01-09,1.5,0.022,-3.81671282562382,0.405465108108164
"101",2014-01-10,10,0.124,-2.0874737133771,2.30258509299405
"102",2014-01-22,1.1,0.01,-4.60517018598809,0.0953101798043249
"103",2014-01-28,0.75,0.02,-3.91202300542815,-0.287682072451781
"104",2014-02-06,0.95,0.022,-3.81671282562382,-0.0512932943875506
"105",2014-02-12,0.87,0.016,-4.13516655674236,-0.139262067333508
"106",2014-02-21,0.98,1.01,0.00995033085316809,-0.0202027073175195
"107",2014-02-26,0.65,0.01,-4.60517018598809,-0.430782916092454
"108",2014-03-07,5,0.012,-4.42284862919414,1.6094379124341
"109",2014-03-11,1.8,0.014,-4.26869794936688,0.587786664902119
"110",2014-03-16,39,0.372,-0.988861424708991,3.66356164612965
"111",2014-03-27,1.5,0.046,-3.07911388249304,0.405465108108164
"112",2014-03-27,1.5,0.178,-1.72597172869005,0.405465108108164
"113",2014-04-03,3.1,0.26,-1.34707364796661,1.1314021114911
"114",2014-04-03,3.1,0.03,-3.50655789731998,1.1314021114911
"115",2014-04-07,8.2,0.032,-3.44201937618241,2.10413415427021
"116",2014-04-13,1.2,0.094,-2.36446049671213,0.182321556793955
"117",2014-04-22,0.35,0.016,-4.13516655674236,-1.04982212449868
"118",2014-04-27,0.49,0.282,-1.26584820804402,-0.713349887877465
