"","Date","concentrations.TP","Flow"
"154",2012-10-09,0.052,129
"155",2012-10-13,0.086,499
"156",2012-10-16,0.108,327
"157",2012-10-23,0.08,161
"158",2012-11-01,0.068,143
"159",2012-11-15,0.058,153
"160",2012-11-27,0.038,114
"161",2012-12-04,0.04,153
"162",2012-12-11,0.068,141
"163",2013-01-03,0.034,184
"164",2013-01-11,0.026,139
"165",2013-01-15,0.04,151
"166",2013-01-22,0.026,123
"167",2013-01-30,0.15,1780
"168",2013-02-05,0.052,285
"169",2013-02-12,0.058,342
"170",2013-02-19,0.044,239
"171",2013-02-26,0.036,368
"172",2013-03-05,0.024,281
"173",2013-03-10,0.46,1760
"174",2013-03-19,0.072,476
"175",2013-03-26,0.046,451
"176",2013-04-05,0.072,982
"177",2013-04-11,0.132,1670
"178",2013-04-18,0.554,3690
"179",2013-04-25,0.062,762
"180",2013-05-03,0.074,806
"181",2013-05-10,0.934,11500
"182",2013-05-21,0.564,1630
"183",2013-05-29,0.082,732
"184",2013-06-07,0.084,724
"185",2013-06-26,0.082,267
"186",2013-07-10,0.086,187
"187",2013-07-17,0.081,198
"188",2013-08-01,0.224,802
"189",2013-08-08,0.198,2410
"190",2013-08-21,0.076,375
"191",2013-08-29,0.078,248
"192",2013-09-05,0.078,202
"193",2013-09-12,0.074,175
"194",2013-09-19,0.084,166
"195",2013-09-20,0.082,543
"196",2013-10-03,0.078,219
"197",2013-10-06,0.33,1780
"198",2013-10-21,0.072,262
"199",2013-10-30,0.068,237
"200",2013-11-07,0.07,605
"201",2013-11-14,0.051,293
"202",2013-11-21,0.038,252
"203",2013-12-03,0.028,236
"204",2013-12-13,0.018,256
"205",2013-12-20,0.05,588
"206",2013-12-21,0.38,2570
"207",2014-01-08,0.042,407
"208",2014-01-11,0.317,2290
"209",2014-01-23,0.028,438
"210",2014-01-29,0.028,348
"211",2014-02-07,0.018,322
"212",2014-02-13,0.02,309
"213",2014-02-20,0.02,301
"214",2014-02-26,0.022,259
"215",2014-03-06,0.028,303
"216",2014-03-13,0.04,426
"217",2014-03-17,0.422,5500
"218",2014-03-28,0.062,600
"219",2014-03-29,0.088,1260
"220",2014-04-03,0.063,636
"221",2014-04-04,0.128,1320
"222",2014-04-08,0.13,1420
"223",2014-04-15,0.056,671
"224",2014-04-24,0.036,402
"225",2014-04-29,0.046,379
"226",2014-05-09,0.112,979
"227",2014-05-13,0.146,1330
"228",2014-05-15,0.102,1040
"229",2014-05-21,0.078,400
"230",2014-05-29,0.084,306
"231",2014-06-03,0.096,513
"232",2014-06-16,0.082,435
"233",2014-07-02,0.086,290
"234",2014-07-07,0.08,200
"235",2014-07-22,0.072,154
"236",2014-07-31,0.088,235
"237",2014-08-06,0.084,154
"238",2014-08-13,0.092,213
"239",2014-08-21,0.074,160
"240",2014-08-28,0.076,128
"241",2014-09-03,0.114,594
"242",2014-09-11,0.09,167
"243",2014-09-18,0.086,290
"244",2014-09-24,0.084,175
"245",2014-10-01,0.075,142
"246",2014-10-09,0.076,149
"247",2014-10-11,0.956,2630
"248",2014-10-13,0.714,2450
"249",2014-10-23,0.086,329
"250",2014-10-29,0.076,244
"251",2014-11-06,0.076,446
"252",2014-11-13,0.05,214
"253",2014-11-19,0.044,184
"254",2014-12-03,0.042,214
"255",2014-12-11,0.05,309
"256",2014-12-17,0.103,648
"257",2015-01-05,0.11,786
"258",2015-01-08,0.052,515
"259",2015-01-15,0.048,354
"260",2015-01-21,0.03,301
"261",2015-01-29,0.027,263
"262",2015-02-04,0.02,302
"263",2015-02-11,0.032,255
"264",2015-02-18,0.02,259
"265",2015-02-25,0.03,437
"266",2015-03-05,0.052,863
"267",2015-03-11,0.13,1260
"268",2015-03-14,0.662,3700
"269",2015-03-19,0.096,1450
"270",2015-03-26,0.478,2290
"271",2015-04-01,0.082,775
"272",2015-04-14,0.068,566
"273",2015-04-22,0.066,567
"274",2015-04-29,0.042,382
"275",2015-05-08,0.326,1590
"276",2015-05-11,0.632,5880
"277",2015-05-17,0.812,2260
"278",2015-05-24,0.772,8140
"279",2015-06-01,1.21,2200
"280",2015-06-20,0.737,6640
