"","Site","Const","Trend_0.5","p_0.5","Span_MSE","Trend_MSE","p_MSE"
"1","Watts","NO3","-1.29255141150253","0.0921645652277234","0.65","-1.31465343251591","0.0884723734070531"
"2","Watts","TN","-0.241565948044808","0.678009415383334","0.6","-0.221475716166708","0.70425425235245"
"3","Watts","SRP","-7.42821487360601","0.000302079064698895","0.6","-7.46781798959262","0.00028759024926318"
"4","Watts","TP","-0.585513266671001","0.729837977478344","0.5","-0.585513266671001","0.729837977478344"
"5","Watts","TSS","2.83253257968852","0.273623189997574","0.6","2.99056271266807","0.248905277644056"
"6","Watts","Cl","1.69603627462322","0.309383924275215","0.95","1.71450440085152","0.308445113857107"
"7","Watts","SO4","4.96930192674938","1.53509284452286e-17","0.475","4.94691315751083","1.97984210669113e-17"
