"","SRP.Date","SRP.Flow","SRP.concentrations.SRP","lnC","lnQ"
"1",2009-07-07,327,0.062,-2.78062089393705,5.78996017089725
"2",2009-07-14,260,0.06,-2.81341071676004,5.56068163101553
"3",2009-07-21,270,0.054,-2.91877123241786,5.59842195899838
"4",2009-07-28,283,0.059,-2.83021783507642,5.64544689764324
"5",2009-08-04,241,0.057,-2.86470401114759,5.48479693349065
"6",2009-08-11,394,0.067,-2.70306265959117,5.97635090929793
"7",2009-08-18,222,0.06,-2.81341071676004,5.40267738187228
"8",2009-08-25,230,0.061,-2.79688141480883,5.4380793089232
"9",2009-09-01,205,0.057,-2.86470401114759,5.32300997913841
"10",2009-09-08,263,0.0775,-2.55747734262284,5.57215403217776
"11",2009-09-10,445,0.09,-2.40794560865187,6.09807428216624
"12",2009-09-15,350,0.138,-1.98050159382493,5.85793315448346
"13",2009-09-22,2990,0.484,-0.725670372265505,8.00302866638473
"14",2009-09-29,336,0.069,-2.67364877438488,5.8171111599632
"15",2009-10-06,249,0.06,-2.81341071676004,5.51745289646471
"16",2009-10-09,17300,0.266,-1.32425897020044,9.75846178048587
"17",2009-10-13,2210,0.101,-2.29263476214088,7.7007477945118
"18",2009-10-20,815,0.071,-2.64507540194082,6.70318811324086
"19",2009-10-27,1100,0.063,-2.7646205525906,7.00306545878646
"20",2009-10-30,7660,0.144,-1.93794197940614,8.94376726273464
"21",2009-11-03,1330,0.0605,-2.80511191394534,7.1929342212158
"22",2009-11-10,652,0.053,-2.93746336543002,6.48004456192665
"23",2009-11-17,725,0.039,-3.24419363285249,6.58617165485467
"24",2009-11-23,501,0.034,-3.38139475436598,6.21660610108486
"25",2009-12-01,426,0.025,-3.68887945411394,6.05443934626937
"26",2009-12-08,369,0.013,-4.3428059215206,5.91079664404053
"27",2009-12-15,353,0.008,-4.8283137373023,5.8664680569333
"28",2009-12-21,312,0.007,-4.96184512992682,5.74300318780948
"29",2009-12-29,397,0.014,-4.26869794936688,5.98393628068719
"30",2010-01-05,368,0.0145,-4.23360662955561,5.90808293816893
"31",2010-01-12,307,0.012,-4.42284862919414,5.7268477475872
"32",2010-01-19,306,0.014,-4.26869794936688,5.72358510195238
"33",2010-01-26,835,0.047,-3.05760767727208,6.72743172485086
"34",2010-02-03,1150,0.034,-3.38139475436598,7.0475172213573
"35",2010-02-10,1160,0.044,-3.12356564506388,7.05617528410041
"36",2010-02-16,755,0.03,-3.50655789731998,6.62671774924902
"37",2010-02-23,979,0.037,-3.29683736633791,6.88653164253051
"38",2010-03-02,576,0.013,-4.3428059215206,6.35610766069589
"39",2010-03-08,449,0.0105,-4.55638002181866,6.10702288774225
"40",2010-03-16,393,0.037,-3.29683736633791,5.97380961186926
"41",2010-03-22,1430,0.056,-2.88240358824699,7.26542972325395
"42",2010-03-30,1310,0.042,-3.17008566069877,7.1777824161952
"43",2010-04-07,915,0.043,-3.14655516328857,6.81892406527552
"44",2010-04-13,579,0.008,-4.8283137373023,6.361302477573
"45",2010-04-20,440,0.021,-3.86323284125871,6.08677472691231
"46",2010-04-25,985,0.036,-3.32423634052603,6.89264164117209
"47",2010-04-27,521,0.042,-3.17008566069877,6.25575004175337
"48",2010-05-04,355,0.025,-3.68887945411394,5.87211778947542
"49",2010-05-11,586,0.043,-3.14655516328857,6.37331978957701
"50",2010-05-14,1200,0.08,-2.52572864430826,7.09007683577609
"51",2010-05-15,3550,0.11,-2.20727491318972,8.17470288246946
"52",2010-05-18,1340,0.066,-2.71810053695571,7.20042489294496
"53",2010-05-26,2710,0.058,-2.84731226843572,7.90470391387375
"54",2010-06-01,518,0.0575,-2.85597033117883,6.24997524225948
"55",2010-06-08,511,0.049,-3.01593498087151,6.2363695902037
"56",2010-06-15,371,0.055,-2.90042209374967,5.91620206260743
"57",2010-06-23,256,0.057,-2.86470401114759,5.54517744447956
"58",2010-08-04,261,0.067,-2.70306265959117,5.56452040732269
"59",2010-08-09,221,0.059,-2.83021783507642,5.39816270151775
"60",2010-08-18,178,0.068,-2.68824757380603,5.18178355029209
"61",2010-08-25,151,0.057,-2.86470401114759,5.01727983681492
"62",2010-09-02,490,0.058,-2.84731226843572,6.19440539110467
"63",2010-09-08,208,0.068,-2.68824757380603,5.33753807970132
"64",2010-09-15,871,0.085,-2.46510402249182,6.7696419768525
"65",2010-09-23,230,0.065,-2.7333680090865,5.4380793089232
"66",2010-09-30,234,0.051,-2.97592964625781,5.4553211153577
"67",2010-10-07,191,0.036,-3.32423634052603,5.25227342804663
"68",2010-10-13,178,0.039,-3.24419363285249,5.18178355029209
"69",2010-10-21,196,0.049,-3.01593498087151,5.27811465923052
"70",2010-10-28,209,0.051,-2.97592964625781,5.34233425196481
"71",2010-11-03,189,0.041,-3.19418321227783,5.24174701505964
"72",2010-11-11,169,0.036,-3.32423634052603,5.12989871492307
"73",2010-11-16,165,0.04,-3.2188758248682,5.10594547390058
"74",2010-11-29,310,0.066,-2.71810053695571,5.73657229747919
"75",2010-12-09,221,0.022,-3.81671282562382,5.39816270151775
"76",2010-12-16,207,0.012,-4.42284862919414,5.33271879326537
"77",2011-01-06,243,0.03,-3.50655789731998,5.49306144334055
"78",2011-01-12,202,0.033,-3.41124771751566,5.30826769740121
"79",2011-01-21,197,0.028,-3.57555076880693,5.28320372873799
"80",2011-01-26,190,0.026,-3.64965874096066,5.24702407216049
"81",2011-02-06,229,0.021,-3.86323284125871,5.43372200355424
"82",2011-02-12,287,0.023,-3.77226106305299,5.65948221575962
"83",2011-02-14,640,0.022,-3.81671282562382,6.46146817635372
"84",2011-02-25,672,0.035,-3.35240721749272,6.51025834052315
"85",2011-02-28,1930,0.2,-1.6094379124341,7.56527528189893
"86",2011-03-05,793,0.063,-2.7646205525906,6.67582322163485
"87",2011-03-14,595,0.044,-3.12356564506388,6.38856140554563
"88",2011-03-31,295,0.015,-4.19970507787993,5.68697535633982
"89",2011-04-07,261,0.014,-4.26869794936688,5.56452040732269
"90",2011-04-11,383,0.051,-2.97592964625781,5.94803498918065
"91",2011-04-20,329,0.0385,-3.2570970376884,5.79605775076537
"92",2011-04-23,2990,0.186,-1.68200860526894,8.00302866638473
"93",2011-04-25,53100,0.277,-1.2837377727948,10.87993220723
"94",2011-04-26,47500,0.161,-1.82635091399767,10.7684849900227
"95",2011-05-11,995,0.064,-2.74887219562247,6.90274273715859
"96",2011-05-18,739,0.049,-3.01593498087151,6.6052979209482
"97",2011-05-24,33600,0.183,-1.69826912614072,10.4222813459513
"98",2011-06-09,636,0.041,-3.19418321227783,6.45519856334012
"99",2011-06-16,535,0.0435,-3.1349943408875,6.28226674689601
"100",2011-07-14,317,0.054,-2.91877123241786,5.75890177387728
"101",2011-07-20,248,0.049,-3.01593498087151,5.51342874616498
"102",2011-07-28,208,0.063,-2.7646205525906,5.33753807970132
"103",2011-08-04,186,0.0525,-2.94694210938456,5.2257466737132
"104",2011-08-10,349,0.07,-2.65926003693278,5.85507192220243
"105",2011-08-17,282,0.066,-2.71810053695571,5.64190707093811
"106",2011-08-31,183,0.06,-2.81341071676004,5.20948615284142
"107",2011-09-07,145,0.0605,-2.80511191394534,4.97673374242057
"108",2011-09-15,150,0.053,-2.93746336543002,5.01063529409626
"109",2011-09-19,860,0.306,-1.18417017702976,6.75693238924755
"110",2011-09-29,227,0.059,-2.83021783507642,5.4249500174814
"111",2011-10-05,170,0.055,-2.90042209374967,5.13579843705026
"112",2011-10-13,387,0.063,-2.7646205525906,5.95842469302978
"113",2011-10-27,198,0.043,-3.14655516328857,5.28826703069454
"114",2011-11-02,178,0.041,-3.19418321227783,5.18178355029209
"115",2011-11-09,6260,0.146,-1.9241486572738,8.74193546409414
"116",2011-11-16,552,0.064,-2.74887219562247,6.31354804627709
"117",2011-11-30,558,0.049,-3.01593498087151,6.32435896238131
