"","TSS.Date","TSS.Flow","TSS.concentrations.TSS","lnC","lnQ"
"1",2009-07-07,327,14.1,2.64617479738412,5.78996017089725
"2",2009-07-14,260,11.4,2.43361335540045,5.56068163101553
"3",2009-07-21,270,12.1,2.4932054526027,5.59842195899838
"4",2009-07-28,283,11.7,2.45958884180371,5.64544689764324
"5",2009-08-04,241,9.5,2.2512917986065,5.48479693349065
"6",2009-08-11,394,14.5,2.67414864942653,5.97635090929793
"7",2009-08-18,222,10.6,2.36085400111802,5.40267738187228
"8",2009-08-25,230,10.4,2.34180580614733,5.4380793089232
"9",2009-09-01,205,12,2.484906649788,5.32300997913841
"10",2009-09-08,263,14.85,2.69799986524871,5.57215403217776
"11",2009-09-10,445,24.6,3.20274644293832,6.09807428216624
"12",2009-09-15,350,16.4,2.79728133483015,5.85793315448346
"13",2009-09-22,2990,167.4,5.12038615805537,8.00302866638473
"14",2009-09-29,336,13.6,2.61006979274201,5.8171111599632
"15",2009-10-06,249,11.9,2.47653840011748,5.51745289646471
"16",2009-10-09,17300,345.5,5.84499264320772,9.75846178048587
"17",2009-10-13,2210,23.2,3.14415227867226,7.7007477945118
"18",2009-10-20,815,6.7,1.90210752639692,6.70318811324086
"19",2009-10-27,1100,4.7,1.54756250871601,7.00306545878646
"20",2009-10-30,7660,324.3,5.78166901331327,8.94376726273464
"21",2009-11-03,1330,6,1.79175946922805,7.1929342212158
"22",2009-11-10,652,4.4,1.48160454092422,6.48004456192665
"23",2009-11-17,725,3.3,1.19392246847243,6.58617165485467
"24",2009-11-23,501,2.5,0.916290731874155,6.21660610108486
"25",2009-12-01,426,2,0.693147180559945,6.05443934626937
"26",2009-12-08,369,1.1,0.0953101798043249,5.91079664404053
"27",2009-12-15,353,1.5,0.405465108108164,5.8664680569333
"28",2009-12-21,312,1.2,0.182321556793955,5.74300318780948
"29",2009-12-29,397,1.5,0.405465108108164,5.98393628068719
"30",2010-01-05,368,0.95,-0.0512932943875506,5.90808293816893
"31",2010-01-12,307,1,0,5.7268477475872
"32",2010-01-19,306,1.2,0.182321556793955,5.72358510195238
"33",2010-01-26,835,4.5,1.50407739677627,6.72743172485086
"34",2010-02-03,1150,6.3,1.84054963339749,7.0475172213573
"35",2010-02-10,1160,4.7,1.54756250871601,7.05617528410041
"36",2010-02-16,755,2.3,0.832909122935104,6.62671774924902
"37",2010-02-23,979,7.2,1.97408102602201,6.88653164253051
"38",2010-03-02,576,3.9,1.3609765531356,6.35610766069589
"39",2010-03-08,449,4.3,1.45861502269952,6.10702288774225
"40",2010-03-16,393,5.3,1.66770682055808,5.97380961186926
"41",2010-03-22,1430,13.3,2.58776403522771,7.26542972325395
"42",2010-03-30,1310,12.4,2.51769647261099,7.1777824161952
"43",2010-04-07,915,14.1,2.64617479738412,6.81892406527552
"44",2010-04-13,579,9.5,2.2512917986065,6.361302477573
"45",2010-04-20,440,6.9,1.93152141160321,6.08677472691231
"46",2010-04-25,985,22.2,3.10009228887823,6.89264164117209
"47",2010-04-27,521,10.1,2.31253542384721,6.25575004175337
"48",2010-05-04,355,13.1,2.57261223020711,5.87211778947542
"49",2010-05-11,586,15,2.70805020110221,6.37331978957701
"50",2010-05-14,1200,45,3.80666248977032,7.09007683577609
"51",2010-05-15,3550,150.1,5.01130173863942,8.17470288246946
"52",2010-05-18,1340,29.6,3.38777436133001,7.20042489294496
"53",2010-05-26,2710,20.8,3.03495298670727,7.90470391387375
"54",2010-06-01,518,9.4,2.24070968927596,6.24997524225948
"55",2010-06-08,511,17.3,2.85070650150373,6.2363695902037
"56",2010-06-15,371,16.7,2.81540871942271,5.91620206260743
"57",2010-06-23,256,1.7,0.53062825106217,5.54517744447956
"58",2010-08-04,261,6.6,1.88706964903238,5.56452040732269
"59",2010-08-09,221,6.3,1.84054963339749,5.39816270151775
"60",2010-08-18,178,9.9,2.29253475714054,5.18178355029209
"61",2010-08-25,151,13.3,2.58776403522771,5.01727983681492
"62",2010-09-02,490,11.5,2.4423470353692,6.19440539110467
"63",2010-09-08,208,11.3,2.42480272571829,5.33753807970132
"64",2010-09-15,871,25.8,3.25037449192757,6.7696419768525
"65",2010-09-23,230,9.2,2.21920348405499,5.4380793089232
"66",2010-09-30,234,8.5,2.14006616349627,5.4553211153577
"67",2010-10-07,191,6.3,1.84054963339749,5.25227342804663
"68",2010-10-13,178,8.6,2.15176220325946,5.18178355029209
"69",2010-10-21,196,8.6,2.15176220325946,5.27811465923052
"70",2010-10-28,209,7.9,2.06686275947298,5.34233425196481
"71",2010-11-03,189,5.4,1.68639895357023,5.24174701505964
"72",2010-11-11,169,5.5,1.70474809223843,5.12989871492307
"73",2010-11-16,165,3.5,1.25276296849537,5.10594547390058
"74",2010-11-29,310,4.65,1.53686721959926,5.73657229747919
"75",2010-12-09,221,1.7,0.53062825106217,5.39816270151775
"76",2010-12-16,207,1.7,0.53062825106217,5.33271879326537
"77",2011-01-06,243,2.3,0.832909122935104,5.49306144334055
"78",2011-01-12,202,1.1,0.0953101798043249,5.30826769740121
"79",2011-01-21,197,1.5,0.405465108108164,5.28320372873799
"80",2011-01-26,190,2.9,1.06471073699243,5.24702407216049
"81",2011-02-06,229,1.5,0.405465108108164,5.43372200355424
"82",2011-02-12,287,1.7,0.53062825106217,5.65948221575962
"83",2011-02-14,640,7.9,2.06686275947298,6.46146817635372
"84",2011-02-25,672,11,2.39789527279837,6.51025834052315
"85",2011-02-28,1930,482.1,6.17815156141158,7.56527528189893
"86",2011-03-05,793,16.7,2.81540871942271,6.67582322163485
"87",2011-03-14,595,11.9,2.47653840011748,6.38856140554563
"88",2011-03-31,295,5.15,1.63899671467564,5.68697535633982
"89",2011-04-07,261,8.1,2.09186406167839,5.56452040732269
"90",2011-04-11,383,13.5,2.60268968544438,5.94803498918065
"91",2011-04-20,329,11.65,2.45530618001171,5.79605775076537
"92",2011-04-23,2990,385.4,5.95428175598027,8.00302866638473
"93",2011-04-25,53100,367.6,5.90699539048153,10.87993220723
"94",2011-04-26,47500,531.3,6.2753268334569,10.7684849900227
"95",2011-05-11,995,13.8,2.62466859216316,6.90274273715859
"96",2011-05-18,739,8,2.07944154167984,6.6052979209482
"97",2011-05-24,33600,338.6,5.82481946969903,10.4222813459513
"98",2011-06-09,636,5.7,1.7404661748405,6.45519856334012
"99",2011-06-16,535,8.3,2.11625551480255,6.28226674689601
"100",2011-07-14,317,6.6,1.88706964903238,5.75890177387728
"101",2011-07-20,248,4.6,1.52605630349505,5.51342874616498
"102",2011-07-28,208,7.2,1.97408102602201,5.33753807970132
"103",2011-08-04,186,9.2,2.21920348405499,5.2257466737132
"104",2011-08-10,349,14.9,2.70136121295141,5.85507192220243
"105",2011-08-17,282,7.9,2.06686275947298,5.64190707093811
"106",2011-08-31,183,8.1,2.09186406167839,5.20948615284142
"107",2011-09-07,145,9.5,2.2512917986065,4.97673374242057
"108",2011-09-15,150,9.9,2.29253475714054,5.01063529409626
"109",2011-09-19,860,52.3,3.95699637107088,6.75693238924755
"110",2011-09-29,227,8.7,2.16332302566054,5.4249500174814
"111",2011-10-05,170,6.3,1.84054963339749,5.13579843705026
"112",2011-10-13,387,17.9,2.88480071284671,5.95842469302978
"113",2011-10-27,198,7.55,2.02154756326093,5.28826703069454
"114",2011-11-02,178,5.2,1.64865862558738,5.18178355029209
"115",2011-11-09,6260,138.8,4.9330340480727,8.74193546409414
"116",2011-11-16,552,8.4,2.12823170584927,6.31354804627709
"117",2011-11-30,558,2.9,1.06471073699243,6.32435896238131
"118",2011-12-07,686,3,1.09861228866811,6.53087762772588
"119",2012-01-04,393,3.4,1.22377543162212,5.97380961186926
"120",2012-01-11,393,4.1,1.41098697371026,5.97380961186926
"121",2012-01-18,339,3.9,1.3609765531356,5.82600010738045
"122",2012-01-26,2620,72.6,4.28496492183075,7.87092959675514
"123",2012-02-01,613,6.8,1.91692261218206,6.41836493593621
"124",2012-02-04,1940,129.9,4.86676492367655,7.57044325205737
"125",2012-02-15,502,4.8,1.56861591791385,6.21860011969173
"126",2012-02-29,362,6.7,1.90210752639692,5.89164421182577
"127",2012-03-15,443,10,2.30258509299405,6.09356977004514
"128",2012-03-20,2440,29.3,3.37758751602302,7.79975331828725
"129",2012-03-22,5700,80,4.38202663467388,8.64822145382264
"130",2012-03-28,1050,17.7,2.87356463957978,6.95654544315157
"131",2012-04-11,440,13.8,2.62466859216316,6.08677472691231
"132",2012-04-16,829,19.8,2.98568193770049,6.7202201551353
"133",2012-04-25,313,8.9,2.18605127673809,5.74620319054015
"134",2012-05-02,466,15.9,2.76631910922619,6.14418563412565
"135",2012-05-09,250,13.7,2.61739583283408,5.52146091786225
"136",2012-05-17,194,11,2.39789527279837,5.26785815906333
"137",2012-05-23,164,13,2.56494935746154,5.0998664278242
"138",2012-05-31,197,12.3,2.50959926237837,5.28320372873799
"139",2012-06-13,162,9.3,2.23001440015921,5.08759633523238
"140",2012-06-20,140,7.5,2.01490302054226,4.9416424226093
"141",2012-06-28,122,6.35,1.8484548129046,4.80402104473326
"142",2012-07-11,108,8.3,2.11625551480255,4.68213122712422
"143",2012-07-18,94,6.7,1.90210752639692,4.54329478227
"144",2012-07-25,76,6.9,1.93152141160321,4.33073334028633
"145",2012-08-01,77,8.7,2.16332302566054,4.34380542185368
"146",2012-08-16,98,7.1,1.96009478404727,4.58496747867057
"147",2012-08-21,104,6.4,1.85629799036563,4.64439089914137
"148",2012-08-27,285,10.4,2.34180580614733,5.65248918026865
"149",2012-09-04,140,8.7,2.16332302566054,4.9416424226093
"150",2012-09-06,128,7.1,1.96009478404727,4.85203026391962
"151",2012-09-11,162,7.6,2.02814824729229,5.08759633523238
"152",2012-09-25,134,6.9,1.93152141160321,4.89783979995091
"153",2012-10-02,128,8.5,2.14006616349627,4.85203026391962
"154",2012-10-09,129,4.8,1.56861591791385,4.85981240436167
"155",2012-10-13,499,13.8,2.62466859216316,6.21260609575152
"156",2012-10-16,327,9.3,2.23001440015921,5.78996017089725
"157",2012-10-23,161,5.7,1.7404661748405,5.08140436498446
"158",2012-11-01,143,3.9,1.3609765531356,4.96284463025991
"159",2012-11-15,153,3.8,1.33500106673234,5.03043792139244
"160",2012-11-27,114,3.5,1.25276296849537,4.7361984483945
"161",2012-12-04,153,5.7,1.7404661748405,5.03043792139244
"162",2012-12-11,141,3.6,1.28093384546206,4.94875989037817
"163",2013-01-03,184,2.1,0.741937344729377,5.21493575760899
"164",2013-01-11,139,3.7,1.30833281965018,4.93447393313069
"165",2013-01-15,151,1.5,0.405465108108164,5.01727983681492
"166",2013-01-22,123,3.7,1.30833281965018,4.81218435537242
"167",2013-01-30,1780,70.8,4.25985900069967,7.48436864328613
"168",2013-02-05,285,6.5,1.87180217690159,5.65248918026865
"169",2013-02-12,342,10.1,2.31253542384721,5.8348107370626
"170",2013-02-19,239,9,2.19722457733622,5.47646355193151
"171",2013-02-26,368,6,1.79175946922805,5.90808293816893
"172",2013-03-05,281,7.7,2.04122032885964,5.63835466933375
"173",2013-03-10,1760,109.4,4.69501088998788,7.4730690880322
"174",2013-03-19,476,10.5,2.35137525716348,6.16541785423142
"175",2013-03-26,451,2,0.693147180559945,6.11146733950268
"176",2013-04-05,982,9.4,2.24070968927596,6.88959130835447
"177",2013-04-11,1670,53.5,3.97968165390196,7.4205789054108
"178",2013-04-18,3690,210.7,5.35043532081014,8.21338173703457
"179",2013-04-25,762,9.5,2.2512917986065,6.63594655568665
"180",2013-05-03,806,8,2.07944154167984,6.69208374250663
"181",2013-05-10,11500,320.1,5.76863344697582,9.35010231435134
"182",2013-05-21,1630,189.7,5.24544387694097,7.39633529380081
"183",2013-05-29,732,9.4,2.24070968927596,6.59578051396131
"184",2013-06-07,724,8.3,2.11625551480255,6.58479139238572
"185",2013-06-26,267,9.1,2.2082744135228,5.58724865840025
"186",2013-07-10,187,5,1.6094379124341,5.23110861685459
"187",2013-07-17,198,6.8,1.91692261218206,5.28826703069454
"188",2013-08-01,802,48.5,3.88156379794344,6.68710860786651
"189",2013-08-08,2410,49.2,3.89589362349826,7.7873820264847
"190",2013-08-21,375,7,1.94591014905531,5.92692602597041
"191",2013-08-29,248,7,1.94591014905531,5.51342874616498
"192",2013-09-05,202,5.9,1.77495235091167,5.30826769740121
"193",2013-09-12,175,7.9,2.06686275947298,5.16478597392351
"194",2013-09-19,166,7.1,1.96009478404727,5.11198778835654
"195",2013-09-20,543,12.5,2.52572864430826,6.29710931993394
"196",2013-10-03,219,5.2,1.64865862558738,5.3890717298165
"197",2013-10-06,1780,107.5,4.67749084756772,7.48436864328613
"198",2013-10-21,262,6.8,1.91692261218206,5.5683445037611
"199",2013-10-30,237,11,2.39789527279837,5.46806014113513
"200",2013-11-07,605,5.6,1.7227665977411,6.40522845803084
"201",2013-11-14,293,2.6,0.955511445027436,5.68017260901707
"202",2013-11-21,252,4.2,1.43508452528932,5.52942908751142
"203",2013-12-03,236,3.5,1.25276296849537,5.46383180502561
"204",2013-12-13,256,0.9,-0.105360515657826,5.54517744447956
"205",2013-12-20,588,6.6,1.88706964903238,6.37672694789863
"206",2013-12-21,2570,123.4,4.81543111147129,7.85166117788927
"207",2014-01-08,407,1.4,0.336472236621213,6.00881318544259
"208",2014-01-11,2290,130.85,4.87405162897615,7.73630709654828
"209",2014-01-23,438,1.9,0.641853886172395,6.08221891037645
"210",2014-01-29,348,0.5,-0.693147180559945,5.85220247977447
"211",2014-02-07,322,1.6,0.470003629245736,5.77455154554441
"212",2014-02-13,309,2.9,1.06471073699243,5.73334127689775
"213",2014-02-20,301,4.6,1.52605630349505,5.70711026474888
"214",2014-02-26,259,1.9,0.641853886172395,5.55682806169954
"215",2014-03-06,303,1.5,0.405465108108164,5.71373280550937
"216",2014-03-13,426,3.5,1.25276296849537,6.05443934626937
"217",2014-03-17,5500,167.1,5.11859243560135,8.61250337122056
"218",2014-03-28,600,11,2.39789527279837,6.39692965521615
"219",2014-03-29,1260,23.4,3.15273602236366,7.13886699994552
"220",2014-04-03,636,10.7,2.37024374146786,6.45519856334012
"221",2014-04-04,1320,32.3,3.47506723022861,7.18538701558042
"222",2014-04-08,1420,27.3,3.30688670219091,7.25841215059531
"223",2014-04-15,671,6.8,1.91692261218206,6.50876913697168
"224",2014-04-24,402,8.1,2.09186406167839,5.99645208861902
"225",2014-04-29,379,13.1,2.57261223020711,5.93753620508243
"226",2014-05-09,979,29.1,3.37073817417745,6.88653164253051
"227",2014-05-13,1330,55.7,4.01998014693324,7.1929342212158
"228",2014-05-15,1040,18.9,2.9391619220656,6.94697599213542
"229",2014-05-21,400,15.3,2.72785282839839,5.99146454710798
"230",2014-05-29,306,14.4,2.66722820658195,5.72358510195238
"231",2014-06-03,513,17.9,2.88480071284671,6.24027584517077
"232",2014-06-16,435,14.05,2.64262239577975,6.07534603108868
"233",2014-07-02,290,12.3,2.50959926237837,5.66988092298052
"234",2014-07-07,200,8.6,2.15176220325946,5.29831736654804
"235",2014-07-22,154,6.7,1.90210752639692,5.03695260241363
