"","TN.Date","TN.Flow","TN.concentrations.TN","lnC","lnQ"
"1",2009-07-07,327,2.61,0.959350221334602,5.78996017089725
"2",2009-07-14,260,2.49,0.912282710476616,5.56068163101553
"3",2009-07-28,283,2.27,0.819779831493311,5.64544689764324
"4",2009-08-04,241,2.14,0.76080582903376,5.48479693349065
"5",2009-08-11,394,2.11,0.746687947487975,5.97635090929793
"6",2009-08-18,222,2.02,0.703097511413113,5.40267738187228
"7",2009-08-25,230,2.02,0.703097511413113,5.4380793089232
"8",2009-09-01,205,2.2,0.78845736036427,5.32300997913841
"9",2009-09-08,263,2.059,0.722220428045652,5.57215403217776
"10",2009-09-10,445,2.45,0.896088024556636,6.09807428216624
"11",2009-09-15,350,2.03,0.708035793053696,5.85793315448346
"12",2009-09-22,2990,2.07,0.727548607277278,8.00302866638473
"13",2009-09-29,336,2.52,0.924258901523332,5.8171111599632
"14",2009-10-06,249,2.74,1.00795792039998,5.51745289646471
"15",2009-10-09,17300,1.61,0.476234178996372,9.75846178048587
"16",2009-10-13,2210,2.89,1.06125650212434,7.7007477945118
"17",2009-10-20,815,3.32,1.1999647829284,6.70318811324086
"18",2009-10-27,1100,3.11,1.13462272619114,7.00306545878646
"19",2009-10-30,7660,2.32,0.841567185678219,8.94376726273464
"20",2009-11-03,1330,3.01,1.10194007876078,7.1929342212158
"21",2009-11-10,652,3.61,1.28370777234479,6.48004456192665
"22",2009-11-17,725,3.23,1.17248213723457,6.58617165485467
"23",2009-11-23,501,3.07,1.12167756159911,6.21660610108486
"24",2009-12-01,426,2.89,1.06125650212434,6.05443934626937
"25",2009-12-08,369,3.07,1.12167756159911,5.91079664404053
"26",2009-12-15,353,3.04,1.11185751541813,5.8664680569333
"27",2009-12-21,312,3.13,1.14103300455206,5.74300318780948
"28",2009-12-29,397,2.55,0.936093359170335,5.98393628068719
"29",2010-01-05,368,2.61,0.959350221334602,5.90808293816893
"30",2010-01-12,307,3.05,1.11514159061932,5.7268477475872
"31",2010-01-19,306,2.99,1.0952733874026,5.72358510195238
"32",2010-01-26,835,2.42,0.883767540168595,6.72743172485086
"33",2010-02-03,1150,2.53,0.928219302739429,7.0475172213573
"34",2010-02-10,1160,2.98,1.09192330051731,7.05617528410041
"35",2010-02-16,755,2.99,1.0952733874026,6.62671774924902
