"","SRP.Date","SRP.Flow","SRP.concentrations.SRP","lnC","lnQ"
"1",2009-07-08,5,0.002,-6.21460809842219,1.6094379124341
"2",2009-07-15,4,0.003,-5.80914299031403,1.38629436111989
"3",2009-07-22,9,0.003,-5.80914299031403,2.19722457733622
"4",2009-07-29,3,0.002,-6.21460809842219,1.09861228866811
"5",2009-08-05,99,0.004,-5.52146091786225,4.59511985013459
"6",2009-08-12,37,0.005,-5.29831736654804,3.61091791264422
"7",2009-08-19,40,0.014,-4.26869794936688,3.68887945411394
"8",2009-08-26,18,0.003,-5.80914299031403,2.89037175789616
"9",2009-09-02,8.9,0.004,-5.52146091786225,2.18605127673809
"10",2009-09-09,16,0.005,-5.29831736654804,2.77258872223978
"11",2009-09-16,124,0.012,-4.42284862919414,4.82028156560504
"12",2009-09-17,241,0.014,-4.26869794936688,5.48479693349065
"13",2009-09-22,2350,0.029,-3.54045944899566,7.7621706071382
"14",2009-09-29,51,0.007,-4.96184512992682,3.93182563272433
"15",2009-10-07,34,0.007,-4.96184512992682,3.52636052461616
"16",2009-10-09,6260,0.085,-2.46510402249182,8.74193546409414
"17",2009-10-14,811,0.024,-3.72970144863419,6.69826805411541
"18",2009-10-21,139,0.0095,-4.65646348037564,4.93447393313069
"19",2009-10-28,427,0.013,-4.3428059215206,6.05678401322862
"20",2009-11-04,185,0.009,-4.71053070164592,5.22035582507832
"21",2009-11-11,92,0.005,-5.29831736654804,4.52178857704904
"22",2009-11-18,156,0.007,-4.96184512992682,5.04985600724954
"23",2009-11-24,103,0.008,-4.8283137373023,4.63472898822964
"24",2009-12-02,75,0.001,-6.90775527898214,4.31748811353631
"25",2009-12-09,74,0.005,-5.29831736654804,4.30406509320417
"26",2009-12-16,53,0.004,-5.52146091786225,3.97029191355212
"27",2009-12-22,37,0.001,-6.90775527898214,3.61091791264422
"28",2009-12-31,197,0.0075,-4.89285225843987,5.28320372873799
"29",2010-01-06,107,0.01,-4.60517018598809,4.67282883446191
"30",2010-01-13,62,0.003,-5.80914299031403,4.12713438504509
"31",2010-01-20,59,0.002,-6.21460809842219,4.07753744390572
"32",2010-01-27,222,0.001,-6.90775527898214,5.40267738187228
"33",2010-02-04,503,0.002,-6.21460809842219,6.22059017009974
"34",2010-02-11,287,0.008,-4.8283137373023,5.65948221575962
"35",2010-02-17,147,0.009,-4.71053070164592,4.99043258677874
"36",2010-02-24,210,0.006,-5.11599580975408,5.34710753071747
