"","TN.Date","TN.Flow","TN.concentrations.TN","lnC","lnQ"
"1",2009-07-08,5,0.41,-0.891598119283784,1.6094379124341
"2",2009-07-29,3,0.34,-1.07880966137193,1.09861228866811
"3",2009-08-05,99,0.49,-0.713349887877465,4.59511985013459
"4",2009-08-12,37,1.46,0.378436435720245,3.61091791264422
"5",2009-08-19,40,1.43,0.357674444271816,3.68887945411394
"6",2009-08-26,18,0.8,-0.22314355131421,2.89037175789616
"7",2009-09-02,8.9,0.43,-0.843970070294529,2.18605127673809
"8",2009-09-09,16,0.81,-0.210721031315653,2.77258872223978
"9",2009-09-16,124,0.665,-0.407968238326283,4.82028156560504
"10",2009-09-17,241,0.85,-0.162518929497775,5.48479693349065
"11",2009-09-22,2350,1.22,0.198850858745165,7.7621706071382
"12",2009-09-29,51,1.38,0.322083499169113,3.93182563272433
"13",2009-10-07,34,1.15,0.139761942375159,3.52636052461616
"14",2009-10-09,6260,1.19,0.173953307123438,8.74193546409414
"15",2009-10-14,811,1.29,0.254642218373581,6.69826805411541
"16",2009-10-21,139,1.49,0.398776119957368,4.93447393313069
"17",2009-10-28,427,0.71,-0.342490308946776,6.05678401322862
"18",2009-11-04,185,1.26,0.231111720963387,5.22035582507832
"19",2009-11-11,92,0.96,-0.0408219945202552,4.52178857704904
"20",2009-11-18,156,0.77,-0.261364764134408,5.04985600724954
"21",2009-11-24,103,0.69,-0.371063681390832,4.63472898822964
"22",2009-12-02,75,0.63,-0.462035459596559,4.31748811353631
"23",2009-12-09,74,0.7,-0.356674943938732,4.30406509320417
"24",2009-12-16,53,0.64,-0.446287102628419,3.97029191355212
"25",2009-12-22,37,0.61,-0.49429632181478,3.61091791264422
"26",2009-12-31,197,0.915,-0.0888312137066157,5.28320372873799
"27",2010-01-06,107,0.86,-0.150822889734584,4.67282883446191
"28",2010-01-13,62,0.88,-0.127833371509885,4.12713438504509
"29",2010-01-20,59,0.8,-0.22314355131421,4.07753744390572
"30",2010-01-27,222,1.16,0.148420005118273,5.40267738187228
"31",2010-02-04,503,1.15,0.139761942375159,6.22059017009974
"32",2010-02-11,287,1.35,0.300104592450338,5.65948221575962
"33",2010-02-17,147,1.22,0.198850858745165,4.99043258677874
"34",2010-02-24,210,1.13,0.122217632724249,5.34710753071747
"35",2010-03-03,104,1.11,0.104360015324243,4.64439089914137
"36",2010-03-10,86,1.05,0.048790164169432,4.45434729625351
"37",2010-03-17,61,0.95,-0.0512932943875506,4.11087386417331
"38",2010-03-23,1040,1.14,0.131028262406404,6.94697599213542
"39",2010-03-31,219,1.26,0.231111720963387,5.3890717298165
"40",2010-04-07,215,0.83,-0.186329578191493,5.37063802812766
"41",2010-04-14,88,0.85,-0.162518929497775,4.47733681447821
"42",2010-04-21,48,0.79,-0.23572233352107,3.87120101090789
"43",2010-04-28,48,0.77,-0.261364764134408,3.87120101090789
"44",2010-05-05,52,0.73,-0.3147107448397,3.95124371858143
"45",2010-05-12,109,0.95,-0.0512932943875506,4.69134788222914
"46",2010-05-13,199,1.16,0.148420005118273,5.29330482472449
"47",2010-05-14,745,1.06,0.0582689081239758,6.61338421837956
"48",2010-05-15,2070,0.94,-0.0618754037180875,7.63530388625941
"49",2010-05-15,2070,0.95,-0.0512932943875506,7.63530388625941
"50",2010-05-17,808,0.95,-0.0512932943875506,6.69456205852109
"51",2010-05-26,272,1.16,0.148420005118273,5.605802066296
"52",2010-06-02,66,0.87,-0.139262067333508,4.18965474202643
"53",2010-06-09,33,0.99,-0.0100503358535015,3.49650756146648
"54",2010-06-16,33,0.81,-0.210721031315653,3.49650756146648
"55",2010-06-24,14,0.56,-0.579818495252942,2.63905732961526
"56",2010-07-08,3.9,0.25,-1.38629436111989,1.3609765531356
"57",2010-07-13,1150,1.74,0.553885113226438,7.0475172213573
"58",2010-07-22,150,1.12,0.113328685307003,5.01063529409626
"59",2010-07-28,77,0.84,-0.174353387144778,4.34380542185368
"60",2010-08-05,30,0.47,-0.755022584278033,3.40119738166216
"61",2010-08-10,18,0.35,-1.04982212449868,2.89037175789616
"62",2010-08-19,6.1,0.19,-1.66073120682165,1.80828877117927
"63",2010-08-26,1.8,0.17,-1.77195684193188,0.587786664902119
"64",2010-09-01,2,0.18,-1.71479842809193,0.693147180559945
"65",2010-09-09,125,1.18,0.165514438477573,4.8283137373023
"66",2010-09-16,45,1.58,0.457424847038875,3.80666248977032
"67",2010-09-22,15,0.83,-0.186329578191493,2.70805020110221
"68",2010-09-29,11,0.87,-0.139262067333508,2.39789527279837
"69",2010-10-06,6.8,0.545,-0.606969484318893,1.91692261218206
"70",2010-10-14,4.3,0.33,-1.10866262452161,1.45861502269952
"71",2010-10-20,4.3,0.29,-1.23787435600162,1.45861502269952
"72",2010-10-27,6,0.23,-1.46967597005894,1.79175946922805
"73",2010-11-02,5.2,0.17,-1.77195684193188,1.64865862558738
"74",2010-11-10,4.1,0.18,-1.71479842809193,1.41098697371026
"75",2010-11-17,5.1,0.16,-1.83258146374831,1.62924053973028
"76",2010-11-30,21,1.01,0.00995033085316809,3.04452243772342
"77",2010-12-07,9.8,0.705,-0.349557476169868,2.28238238567653
"78",2010-12-14,5.1,0.86,-0.150822889734584,1.62924053973028
"79",2010-12-19,3.6,0.72,-0.328504066972036,1.28093384546206
"80",2011-01-05,20,1.18,0.165514438477573,2.99573227355399
"81",2011-01-11,11,1.05,0.048790164169432,2.39789527279837
"82",2011-01-18,6.4,0.85,-0.162518929497775,1.85629799036563
"83",2011-01-25,4.6,0.84,-0.174353387144778,1.52605630349505
"84",2011-02-04,29,1.1,0.0953101798043249,3.36729582998647
"85",2011-02-08,68,1.575,0.454255272277596,4.21950770517611
"86",2011-02-14,308,1.97,0.678033542749897,5.73009978297357
"87",2011-02-24,179,2.18,0.779324876800998,5.18738580584075
"88",2011-02-28,257,1.72,0.542324290825362,5.54907608489522
"89",2011-03-04,151,1.52,0.418710334858185,5.01727983681492
"90",2011-03-14,259,1.53,0.425267735404344,5.55682806169954
"91",2011-03-29,55,1.03,0.0295588022415444,4.00733318523247
"92",2011-04-06,88,0.72,-0.328504066972036,4.47733681447821
"93",2011-04-11,586,1.33,0.285178942233662,6.37331978957701
"94",2011-04-22,197,0.98,-0.0202027073175195,5.28320372873799
"95",2011-04-23,1050,1.7,0.53062825106217,6.95654544315157
"96",2011-04-25,29300,1.46,0.378436435720245,10.2853427950052
"97",2011-04-26,9370,1.57,0.451075619360217,9.14526837523247
"98",2011-05-12,320,1.245,0.219135529916671,5.76832099579377
"99",2011-05-19,252,1.02,0.0198026272961797,5.52942908751142
"100",2011-05-24,5550,0.84,-0.174353387144778,8.62155320674048
"101",2011-06-08,88,0.69,-0.371063681390832,4.47733681447821
"102",2011-06-15,52,0.83,-0.186329578191493,3.95124371858143
"103",2011-07-15,17,0.19,-1.66073120682165,2.83321334405622
"104",2011-07-21,13,0.24,-1.42711635564015,2.56494935746154
"105",2011-07-29,12,0.25,-1.38629436111989,2.484906649788
"106",2011-08-03,9.8,0.32,-1.13943428318836,2.28238238567653
"107",2011-08-11,178,0.28,-1.27296567581289,5.18178355029209
"108",2011-08-18,107,2.09,0.73716406597672,4.67282883446191
"109",2011-09-01,9,0.58,-0.544727175441672,2.19722457733622
"110",2011-09-08,2.6,0.3,-1.20397280432594,0.955511445027436
"111",2011-09-16,2.5,0.16,-1.83258146374831,0.916290731874155
"112",2011-09-22,34,0.84,-0.174353387144778,3.52636052461616
"113",2011-09-30,10,2.17,0.774727167552368,2.30258509299405
"114",2011-10-06,5.7,1.155,0.144100343973757,1.7404661748405
"115",2011-10-12,14,0.93,-0.0725706928348354,2.63905732961526
"116",2011-10-26,6.4,0.49,-0.713349887877465,1.85629799036563
"117",2011-11-03,14,0.605,-0.502526820951296,2.63905732961526
"118",2011-11-08,1640,2.46,0.900161349944271,7.40245152081824
"119",2011-11-17,91,4.55,1.51512723296286,4.51085950651685
"120",2011-12-01,73,2.86,1.05082162483176,4.29045944114839
"121",2011-12-08,177,1.24,0.215111379616945,5.17614973257383
"122",2011-12-15,760,1.72,0.542324290825362,6.63331843328038
"123",2012-01-05,42,1.83,0.60431596685333,3.73766961828337
"124",2012-01-12,146,1.27,0.2390169004705,4.98360662170834
"125",2012-01-19,49,1.23,0.207014169384326,3.89182029811063
"126",2012-01-25,987,1.49,0.398776119957368,6.89467003943348
"127",2012-02-02,174,1.76,0.56531380905006,5.15905529921453
"128",2012-02-04,700,1.36,0.307484699747961,6.5510803350434
"129",2012-02-16,278,1.49,0.398776119957368,5.62762111369064
