"","SO4.Date","SO4.Flow","SO4.concentrations.SO4","lnC","lnQ"
"1",2009-07-08,5,9.26,2.22570404865809,1.6094379124341
"2",2009-07-15,4,8.942,2.19075927781179,1.38629436111989
"3",2009-07-22,9,11.54,2.44581926107995,2.19722457733622
"4",2009-07-29,3,10.715,2.37164462892554,1.09861228866811
"5",2009-08-05,99,9.725,2.27469988950451,4.59511985013459
"6",2009-08-12,37,11.353,2.4294820261824,3.61091791264422
"7",2009-08-19,40,10.269,2.32912964821616,3.68887945411394
"8",2009-08-26,18,10.22,2.32434658477556,2.89037175789616
"9",2009-09-02,8.9,9.968,2.2993799620451,2.18605127673809
"10",2009-09-09,16,11.818,2.46962379292348,2.77258872223978
"11",2009-09-16,124,10.607,2.36151416052333,4.82028156560504
"12",2009-09-17,241,10.101,2.31263442884705,5.48479693349065
"13",2009-09-22,2350,6.133,1.81368402664385,7.7621706071382
"14",2009-09-29,51,9.153,2.21408169440264,3.93182563272433
"15",2009-10-07,34,17.094,2.83872752474383,3.52636052461616
"16",2009-10-09,6260,3.948,1.37320912157124,8.74193546409414
"17",2009-10-14,811,7.159,1.96837030641405,6.69826805411541
"18",2009-10-21,139,8.902,2.18627597059366,4.93447393313069
"19",2009-10-28,427,9.993,2.30188484787965,6.05678401322862
"20",2009-11-04,185,7.711,2.04264788085082,5.22035582507832
"21",2009-11-11,92,8.661,2.15883018934891,4.52178857704904
"22",2009-11-18,156,10.433,2.34497385948583,5.04985600724954
"23",2009-11-24,103,10.111,2.31362394010926,4.63472898822964
"24",2009-12-02,75,11.335,2.42789528395949,4.31748811353631
"25",2009-12-09,74,12.14,2.49650578563135,4.30406509320417
"26",2009-12-16,53,13.954,2.63576620551704,3.97029191355212
"27",2009-12-22,37,13.236,2.58294039005937,3.61091791264422
"28",2009-12-31,197,12.3935,2.51717214162513,5.28320372873799
"29",2010-01-06,107,12.311,2.51049317166548,4.67282883446191
"30",2010-01-13,62,12.056,2.48956246132419,4.12713438504509
"31",2010-01-20,59,15.392,2.73384789392335,4.07753744390572
"32",2010-01-27,222,10.775,2.37722863598981,5.40267738187228
"33",2010-02-04,503,12.273,2.50740172761537,6.22059017009974
"34",2010-02-11,287,9.385,2.23911267003847,5.65948221575962
"35",2010-02-17,147,10.24,2.32630161961136,4.99043258677874
"36",2010-02-24,210,10.199,2.32228967626838,5.34710753071747
"37",2010-03-03,104,10.806,2.38010153542187,4.64439089914137
"38",2010-03-10,86,12.075,2.49113719953864,4.45434729625351
"39",2010-03-17,61,12.5815,2.53222748104809,4.11087386417331
"40",2010-03-23,1040,8.281,2.11396373405156,6.94697599213542
"41",2010-03-31,219,8.457,2.13499450080009,5.3890717298165
"42",2010-04-07,215,8.666,2.15940732331772,5.37063802812766
"43",2010-04-14,88,9.023,2.19977687301236,4.47733681447821
"44",2010-04-21,48,9.788,2.28115714558043,3.87120101090789
"45",2010-04-28,48,13.35,2.59151638484626,3.87120101090789
"46",2010-05-05,52,13.063,2.56978380650443,3.95124371858143
"47",2010-05-12,109,15.6345,2.74948001086535,4.69134788222914
"48",2010-05-13,199,11.014,2.39916719084029,5.29330482472449
"49",2010-05-14,745,10.964,2.39461717844054,6.61338421837956
"50",2010-05-15,2070,6.579,1.88388275810386,7.63530388625941
"51",2010-05-15,2070,4.219,1.4395981331422,7.63530388625941
"52",2010-05-17,808,6.718,1.9047904911901,6.69456205852109
"53",2010-05-26,272,8.427,2.13144083679022,5.605802066296
"54",2010-06-02,66,8.587,2.15024943169035,4.18965474202643
"55",2010-06-09,33,9.45,2.24601474150565,3.49650756146648
"56",2010-06-16,33,9.145,2.21320728184283,3.49650756146648
"57",2010-06-24,14,8.964,2.19321655593868,2.63905732961526
"58",2010-07-08,3.9,8.686,2.16171253411263,1.3609765531356
