"","Site","Const","Opt_MSE","f05_MSE"
"1","RC45","NO3",0.834871633766751,0.836121350395533
"2","RC45","TN",0.239757710938186,0.240353912109735
"3","RC45","SRP",0.655985584724876,0.663629736242885
"4","RC45","TP",0.807047166532044,0.807195277261532
"5","RC45","TSS",1.36027395538662,1.36027395538662
"6","RC45","Cl",0.0680418259025295,0.0688685839236391
"7","RC45","SO4",0.0991643925822316,0.0991449997986493
