"","TP.Date","TP.Flow","TP.concentrations.TP","lnC","lnQ"
"223",2014-04-03,211,0.034,-3.38139475436598,5.35185813347607
"224",2014-04-04,707,0.196,-1.62964061975162,6.56103066589657
"225",2014-04-07,974,0.144,-1.93794197940614,6.88141130364254
"226",2014-04-14,338,0.037,-3.29683736633791,5.82304589548302
"227",2014-04-22,98,0.024,-3.72970144863419,4.58496747867057
"228",2014-04-28,72,0.02,-3.91202300542815,4.27666611901606
"229",2014-05-09,52,0.046,-3.07911388249304,3.95124371858143
"230",2014-05-13,273,0.038,-3.27016911925575,5.60947179518496
"231",2014-05-20,70,0.022,-3.81671282562382,4.24849524204936
"232",2014-05-28,27,0.018,-4.01738352108597,3.29583686600433
"233",2014-06-02,20,0.022,-3.81671282562382,2.99573227355399
"234",2014-06-10,18,0.019,-3.9633162998157,2.89037175789616
"235",2014-07-01,20,0.024,-3.72970144863419,2.99573227355399
"236",2014-07-09,8.1,0.028,-3.57555076880693,2.09186406167839
"237",2014-07-23,5.3,0.032,-3.44201937618241,1.66770682055808
"238",2014-07-29,2.8,0.03,-3.50655789731998,1.02961941718116
"239",2014-08-05,2.5,0.024,-3.72970144863419,0.916290731874155
"240",2014-08-12,16,0.038,-3.27016911925575,2.77258872223978
"241",2014-08-19,27,0.17,-1.77195684193188,3.29583686600433
"242",2014-08-27,0.6,0.026,-3.64965874096066,-0.510825623765991
"243",2014-09-02,94,0.354,-1.03845836584836,4.54329478227
"244",2014-09-10,9.4,0.03,-3.50655789731998,2.24070968927596
"245",2014-09-17,5.8,0.024,-3.72970144863419,1.75785791755237
"246",2014-09-24,3.9,0.024,-3.72970144863419,1.3609765531356
"247",2014-10-01,2.5,0.024,-3.72970144863419,0.916290731874155
"248",2014-10-08,3.7,0.028,-3.57555076880693,1.30833281965018
"249",2014-10-10,184,0.452,-0.794073099149906,5.21493575760899
"250",2014-10-13,817,0.576,-0.551647618286246,6.70563909486
"251",2014-10-22,48,0.022,-3.81671282562382,3.87120101090789
"252",2014-10-29,23,0.021,-3.86323284125871,3.13549421592915
"253",2014-11-06,134,0.038,-3.27016911925575,4.89783979995091
"254",2014-11-12,40,0.018,-4.01738352108597,3.68887945411394
"255",2014-11-19,24,0.02,-3.91202300542815,3.17805383034795
"256",2014-12-05,33,0.018,-4.01738352108597,3.49650756146648
"257",2014-12-10,75,0.02,-3.91202300542815,4.31748811353631
"258",2014-12-17,153,0.032,-3.44201937618241,5.03043792139244
"259",2015-01-05,344,0.064,-2.74887219562247,5.8406416573734
"260",2015-01-07,230,0.028,-3.57555076880693,5.4380793089232
"261",2015-01-14,95,0.024,-3.72970144863419,4.55387689160054
"262",2015-01-21,55,0.016,-4.13516655674236,4.00733318523247
"263",2015-01-28,35,0.008,-4.8283137373023,3.55534806148941
"264",2015-02-04,38,0.002,-6.21460809842219,3.63758615972639
"265",2015-02-11,29,0.004,-5.52146091786225,3.36729582998647
"266",2015-02-18,28,0.014,-4.26869794936688,3.3322045101752
"267",2015-02-25,132,0.036,-3.32423634052603,4.88280192258637
"268",2015-03-05,487,0.068,-2.68824757380603,6.18826412308259
"269",2015-03-10,535,0.1,-2.30258509299405,6.28226674689601
"270",2015-03-14,1300,0.202,-1.59948758158093,7.17011954344963
"271",2015-03-19,410,0.046,-3.07911388249304,6.01615715969835
"272",2015-03-26,906,0.218,-1.52326021619305,6.80903930604298
"273",2015-04-01,245,0.052,-2.95651156040071,5.50125821054473
"274",2015-04-13,110,0.032,-3.44201937618241,4.70048036579242
"275",2015-04-14,448,0.1,-2.30258509299405,6.10479323241498
"276",2015-04-22,148,0.032,-3.44201937618241,4.99721227376411
"277",2015-04-24,166,0.886,-0.121038328377056,5.11198778835654
"278",2015-04-29,67,0.016,-4.13516655674236,4.20469261939097
