"","Site","Const","Trend_0.5","p_0.5","Span_MSE","Trend_MSE","p_MSE"
"1","WFWR","NO3","-6.51556669737374","0.0284826535861643","0.65","-6.6813768453855","0.0251371502372682"
"2","WFWR","TN","0.53623318585494","0.688691630788032","0.7","0.681118416068216","0.61183505502634"
"3","WFWR","SRP","0.751581453073413","0.742992812175987","0.7","0.999543392055102","0.664166784655483"
"4","WFWR","TP","3.00163980710977","0.249533433914043","0.25","2.18344453557506","0.385435394999218"
"5","WFWR","TSS","-4.7476686566128","0.144412484728138","0.25","-5.53261758966528","0.0780826667116144"
"6","WFWR","Cl","6.46131071206923","1.07550238516377e-05","0.65","6.57747420369503","7.74211475306805e-06"
"7","WFWR","SO4","4.07368953609932","1.79934463435809e-05","0.6","4.09430739871652","1.73968235167186e-05"
