"","TSS.Date","TSS.Flow","TSS.concentrations.TSS","lnC","lnQ"
"1",2009-07-08,6.9,11.3,2.42480272571829,1.93152141160321
"2",2009-07-15,4.2,8.9,2.18605127673809,1.43508452528932
"3",2009-07-22,16,38.1,3.64021428213266,2.77258872223978
"4",2009-07-29,3.1,10,2.30258509299405,1.1314021114911
"5",2009-07-30,74,114.3,4.73882657080077,4.30406509320417
"6",2009-08-05,142,13.3,2.58776403522771,4.95582705760126
"7",2009-08-12,16,34.2,3.53222564406856,2.77258872223978
"8",2009-08-19,8.7,18.6,2.92316158071916,2.16332302566054
"9",2009-08-20,190,200.4,5.30031536921071,5.24702407216049
"10",2009-08-26,13,22.5,3.11351530921037,2.56494935746154
"11",2009-09-02,38,19.9,2.99071973173045,3.63758615972639
"12",2009-09-05,182,108.1,4.68305672464516,5.2040066870768
"13",2009-09-09,31,28.55,3.35165693610202,3.43398720448515
"14",2009-09-09,31,53.5,3.97968165390196,3.43398720448515
"15",2009-09-16,237,30.3,3.41114771251532,5.46806014113513
"16",2009-09-22,2670,115.5,4.74927052996185,7.8898337513943
"17",2009-09-29,67,6.7,1.90210752639692,4.20469261939097
"18",2009-10-07,56,23,3.13549421592915,4.02535169073515
"19",2009-10-09,6040,149.3,5.00595770454514,8.70615929092886
"20",2009-10-14,746,23.9,3.17387845893747,6.61472560020376
"21",2009-10-21,138,9.9,2.29253475714054,4.92725368515721
"22",2009-10-28,468,10.4,2.34180580614733,6.14846829591765
"23",2009-11-04,168,3.6,1.28093384546206,5.12396397940326
"24",2009-11-11,72,2.75,1.01160091167848,4.27666611901606
"25",2009-11-18,147,3.1,1.1314021114911,4.99043258677874
"26",2009-11-24,99,1.8,0.587786664902119,4.59511985013459
"27",2009-12-02,66,1.7,0.53062825106217,4.18965474202643
"28",2009-12-09,66,2.7,0.993251773010283,4.18965474202643
"29",2009-12-16,40,2.4,0.8754687373539,3.68887945411394
"30",2009-12-22,32,3.9,1.3609765531356,3.46573590279973
"31",2009-12-31,161,2.4,0.8754687373539,5.08140436498446
"32",2010-01-06,85,1.7,0.53062825106217,4.44265125649032
"33",2010-01-13,49,3.2,1.16315080980568,3.89182029811063
"34",2010-01-20,54,1.9,0.641853886172395,3.98898404656427
"35",2010-01-27,186,3.05,1.11514159061932,5.2257466737132
"36",2010-02-04,632,7.5,2.01490302054226,6.44888939414686
"37",2010-02-11,201,2.3,0.832909122935104,5.30330490805908
"38",2010-02-17,125,2,0.693147180559945,4.8283137373023
"39",2010-02-24,161,2.8,1.02961941718116,5.08140436498446
"40",2010-03-03,81,3.2,1.16315080980568,4.39444915467244
"41",2010-03-10,73,6.1,1.80828877117927,4.29045944114839
"42",2010-03-17,46,6.5,1.87180217690159,3.8286413964891
"43",2010-03-23,1420,37.4,3.62167070442049,7.25841215059531
"44",2010-03-31,177,11.5,2.4423470353692,5.17614973257383
"45",2010-04-07,168,15.5,2.7408400239252,5.12396397940326
"46",2010-04-14,75,10.5,2.35137525716348,4.31748811353631
"47",2010-04-21,48,6.9,1.93152141160321,3.87120101090789
"48",2010-04-24,229,68.5,4.22683374526818,5.43372200355424
"49",2010-04-28,83,10.5,2.35137525716348,4.4188406077966
"50",2010-05-05,65,17.2,2.84490938381941,4.17438726989564
"51",2010-05-12,128,88,4.47733681447821,4.85203026391962
