"","SRP.Date","SRP.Flow","SRP.concentrations.SRP","lnC","lnQ"
"1",2009-07-08,6.9,0.001,-6.90775527898214,1.93152141160321
"2",2009-07-15,4.2,0.004,-5.52146091786225,1.43508452528932
"3",2009-07-22,16,0.014,-4.26869794936688,2.77258872223978
"4",2009-07-29,3.1,0.002,-6.21460809842219,1.1314021114911
"5",2009-07-30,74,0.011,-4.50986000618377,4.30406509320417
"6",2009-08-05,142,0.006,-5.11599580975408,4.95582705760126
"7",2009-08-12,16,0.012,-4.42284862919414,2.77258872223978
"8",2009-08-19,8.7,0.003,-5.80914299031403,2.16332302566054
"9",2009-08-20,190,0.026,-3.64965874096066,5.24702407216049
"10",2009-08-26,13,0.006,-5.11599580975408,2.56494935746154
"11",2009-09-02,38,0.008,-4.8283137373023,3.63758615972639
"12",2009-09-05,182,0.01,-4.60517018598809,5.2040066870768
"13",2009-09-09,31,0.017,-4.07454193492592,3.43398720448515
"14",2009-09-09,31,0.03,-3.50655789731998,3.43398720448515
"15",2009-09-16,237,0.015,-4.19970507787993,5.46806014113513
"16",2009-09-22,2670,0.039,-3.24419363285249,7.8898337513943
"17",2009-09-29,67,0.006,-5.11599580975408,4.20469261939097
"18",2009-10-07,56,0.025,-3.68887945411394,4.02535169073515
"19",2009-10-09,6040,0.042,-3.17008566069877,8.70615929092886
"20",2009-10-14,746,0.015,-4.19970507787993,6.61472560020376
"21",2009-10-21,138,0.008,-4.8283137373023,4.92725368515721
"22",2009-10-28,468,0.014,-4.26869794936688,6.14846829591765
"23",2009-11-04,168,0.007,-4.96184512992682,5.12396397940326
"24",2009-11-11,72,5e-04,-7.60090245954208,4.27666611901606
"25",2009-11-18,147,0.005,-5.29831736654804,4.99043258677874
"26",2009-11-24,99,0.006,-5.11599580975408,4.59511985013459
"27",2009-12-02,66,0.002,-6.21460809842219,4.18965474202643
"28",2009-12-09,66,0.002,-6.21460809842219,4.18965474202643
"29",2009-12-16,40,0.003,-5.80914299031403,3.68887945411394
"30",2009-12-22,32,0.002,-6.21460809842219,3.46573590279973
"31",2009-12-31,161,0.005,-5.29831736654804,5.08140436498446
"32",2010-01-06,85,0.005,-5.29831736654804,4.44265125649032
"33",2010-01-13,49,0.002,-6.21460809842219,3.89182029811063
"34",2010-01-20,54,0.002,-6.21460809842219,3.98898404656427
"35",2010-01-27,186,0.002,-6.21460809842219,5.2257466737132
"36",2010-02-04,632,0.002,-6.21460809842219,6.44888939414686
"37",2010-02-11,201,0.005,-5.29831736654804,5.30330490805908
"38",2010-02-17,125,0.003,-5.80914299031403,4.8283137373023
"39",2010-02-24,161,0.001,-6.90775527898214,5.08140436498446
"40",2010-03-03,81,0.003,-5.80914299031403,4.39444915467244
"41",2010-03-10,73,0.006,-5.11599580975408,4.29045944114839
"42",2010-03-17,46,0.002,-6.21460809842219,3.8286413964891
"43",2010-03-23,1420,0.01,-4.60517018598809,7.25841215059531
"44",2010-03-31,177,0.002,-6.21460809842219,5.17614973257383
"45",2010-04-07,168,0.0025,-5.99146454710798,5.12396397940326
"46",2010-04-14,75,0.002,-6.21460809842219,4.31748811353631
"47",2010-04-21,48,0.002,-6.21460809842219,3.87120101090789
"48",2010-04-24,229,0.014,-4.26869794936688,5.43372200355424
"49",2010-04-28,83,0.005,-5.29831736654804,4.4188406077966
"50",2010-05-05,65,0.003,-5.80914299031403,4.17438726989564
"51",2010-05-12,128,0.001,-6.90775527898214,4.85203026391962
"52",2010-05-13,379,0.013,-4.3428059215206,5.93753620508243
"53",2010-05-14,1380,0.025,-3.68887945411394,7.22983877815125
"54",2010-05-15,2640,0.015,-4.19970507787993,7.87853419614036
"55",2010-05-15,2640,0.029,-3.54045944899566,7.87853419614036
"56",2010-05-17,747,0.016,-4.13516655674236,6.61606518513282
"57",2010-05-26,181,0.014,-4.26869794936688,5.19849703126583
"58",2010-06-02,25,0.004,-5.52146091786225,3.2188758248682
"59",2010-06-09,18,0.008,-4.8283137373023,2.89037175789616
"60",2010-06-16,15,0.01,-4.60517018598809,2.70805020110221
"61",2010-06-24,13,0.006,-5.11599580975408,2.56494935746154
"62",2010-07-08,3.2,0.005,-5.29831736654804,1.16315080980568
"63",2010-07-13,2010,0.05,-2.99573227355399,7.60589000105312
"64",2010-07-22,37,0.006,-5.11599580975408,3.61091791264422
"65",2010-07-28,11,0.005,-5.29831736654804,2.39789527279837
"66",2010-08-05,3.5,0.002,-6.21460809842219,1.25276296849537
"67",2010-08-10,2.2,0.001,-6.90775527898214,0.78845736036427
"68",2010-08-19,0.25,0.005,-5.29831736654804,-1.38629436111989
"69",2010-08-26,0.49,0.006,-5.11599580975408,-0.713349887877465
"70",2010-09-01,0.3,0.004,-5.52146091786225,-1.20397280432594
"71",2010-09-09,733,0.021,-3.86323284125871,6.59714570188665
"72",2010-09-16,78,0.01,-4.60517018598809,4.35670882668959
"73",2010-09-22,8.5,0.006,-5.11599580975408,2.14006616349627
"74",2010-09-29,5.3,0.005,-5.29831736654804,1.66770682055808
"75",2010-10-06,0.33,0.004,-5.52146091786225,-1.10866262452161
"76",2010-10-14,0.06,0.008,-4.8283137373023,-2.81341071676004
"77",2010-10-20,9,0.002,-6.21460809842219,2.19722457733622
"78",2010-10-27,21,0.0085,-4.76768911548587,3.04452243772342
"79",2010-11-02,12,0.008,-4.8283137373023,2.484906649788
"80",2010-11-10,11,0.006,-5.11599580975408,2.39789527279837
"81",2010-11-17,7.6,0.007,-4.96184512992682,2.02814824729229
"82",2010-11-30,45,0.011,-4.50986000618377,3.80666248977032
"83",2010-12-07,14,0.004,-5.52146091786225,2.63905732961526
"84",2010-12-14,7.8,0.003,-5.80914299031403,2.05412373369555
"85",2010-12-19,5.8,0.011,-4.50986000618377,1.75785791755237
"86",2011-01-05,121,0.004,-5.52146091786225,4.79579054559674
"87",2011-01-11,54,0.006,-5.11599580975408,3.98898404656427
"88",2011-01-18,30,0.0035,-5.65499231048677,3.40119738166216
"89",2011-01-25,27,0.008,-4.8283137373023,3.29583686600433
"90",2011-02-04,89,0.01,-4.60517018598809,4.48863636973214
"91",2011-02-08,196,0.007,-4.96184512992682,5.27811465923052
"92",2011-02-14,678,0.01,-4.60517018598809,6.5191472879404
"93",2011-02-24,259,0.008,-4.8283137373023,5.55682806169954
"94",2011-02-28,758,0.04,-3.2188758248682,6.63068338564237
"95",2011-03-04,202,0.02,-3.91202300542815,5.30826769740121
"96",2011-03-14,545,0.014,-4.26869794936688,6.30078579466324
"97",2011-03-29,53,0.012,-4.42284862919414,3.97029191355212
"98",2011-04-06,63,0.007,-4.96184512992682,4.14313472639153
"99",2011-04-11,843,0.008,-4.8283137373023,6.73696695800186
"100",2011-04-22,480,0.016,-4.13516655674236,6.17378610390194
