"","Site","Const","Opt_MSE","f05_MSE"
"1","WFWR","NO3",0.883049385945765,0.888606665685251
"2","WFWR","TN",0.176459951328838,0.177959445350024
"3","WFWR","SRP",0.522189033663732,0.523334495204185
"4","WFWR","TP",0.658013209183803,0.675535690719032
"5","WFWR","TSS",1.03738740359599,1.05521591503387
"6","WFWR","Cl",0.217238025091577,0.218696319398133
"7","WFWR","SO4",0.0917864778099028,0.091995048848816
