"","SRP.Date","SRP.Flow","SRP.concentrations.SRP","lnC","lnQ"
"1",2009-07-08,37,0.009,-4.71053070164592,3.61091791264422
"2",2009-07-15,33,0.006,-5.11599580975408,3.49650756146648
"3",2009-07-22,115,0.008,-4.8283137373023,4.74493212836325
"4",2009-07-29,35,0.006,-5.11599580975408,3.55534806148941
"5",2009-08-05,21,0.005,-5.29831736654804,3.04452243772342
"6",2009-08-12,53,0.003,-5.80914299031403,3.97029191355212
"7",2009-08-19,15,0.002,-6.21460809842219,2.70805020110221
"8",2009-08-26,15,0.001,-6.90775527898214,2.70805020110221
"9",2009-09-02,14,0.002,-6.21460809842219,2.63905732961526
"10",2009-09-09,51,0.005,-5.29831736654804,3.93182563272433
"11",2009-09-16,142,0.024,-3.72970144863419,4.95582705760126
"12",2009-09-17,495,0.083,-2.48891467118554,6.20455776256869
"13",2009-09-22,2980,0.03,-3.50655789731998,7.99967857949945
"14",2009-09-29,123,0.014,-4.26869794936688,4.81218435537242
"15",2009-10-07,101,0.0105,-4.55638002181866,4.61512051684126
"16",2009-10-09,14800,0.093,-2.37515578582888,9.60238245975221
"17",2009-10-14,1980,0.033,-3.41124771751566,7.59085212368858
"18",2009-10-21,359,0.018,-4.01738352108597,5.88332238848828
"19",2009-10-28,688,0.025,-3.68887945411394,6.53378883793334
"20",2009-10-30,4170,0.03,-3.50655789731998,8.33567131479285
"21",2009-11-04,517,0.016,-4.13516655674236,6.24804287450843
"22",2009-11-11,263,0.01,-4.60517018598809,5.57215403217776
"23",2009-11-18,388,0.011,-4.50986000618377,5.96100533962327
"24",2009-11-24,237,0.013,-4.3428059215206,5.46806014113513
"25",2009-12-02,192,0.006,-5.11599580975408,5.25749537202778
"26",2009-12-09,163,0.007,-4.96184512992682,5.09375020080676
"27",2009-12-16,135,0.007,-4.96184512992682,4.90527477843843
"28",2009-12-22,112,0.002,-6.21460809842219,4.71849887129509
"29",2009-12-31,324,0.01,-4.60517018598809,5.78074351579233
"30",2010-01-06,208,0.01,-4.60517018598809,5.33753807970132
"31",2010-01-13,143,0.009,-4.71053070164592,4.96284463025991
"32",2010-01-20,138,0.003,-5.80914299031403,4.92725368515721
"33",2010-01-27,297,0.008,-4.8283137373023,5.6937321388027
"34",2010-02-04,958,0.012,-4.42284862919414,6.86484777797086
"35",2010-02-11,602,0.01,-4.60517018598809,6.40025744530882
"36",2010-02-17,386,0.016,-4.13516655674236,5.95583736946483
"37",2010-02-24,483,0.011,-4.50986000618377,6.18001665365257
"38",2010-03-03,207,0.0105,-4.55638002181866,5.33271879326537
"39",2010-03-10,156,0.009,-4.71053070164592,5.04985600724954
"40",2010-03-17,109,0.006,-5.11599580975408,4.69134788222914
"41",2010-03-23,2590,0.024,-3.72970144863419,7.85941315469358
"42",2010-03-31,474,0.006,-5.11599580975408,6.16120732169508
"43",2010-04-07,450,0.015,-4.19970507787993,6.10924758276437
"44",2010-04-14,201,0.002,-6.21460809842219,5.30330490805908
"45",2010-04-21,125,0.008,-4.8283137373023,4.8283137373023
"46",2010-04-28,139,0.004,-5.52146091786225,4.93447393313069
"47",2010-05-05,92,0.005,-5.29831736654804,4.52178857704904
"48",2010-05-12,175,0.012,-4.42284862919414,5.16478597392351
"49",2010-05-14,670,0.037,-3.29683736633791,6.50727771238501
"50",2010-05-14,670,0.042,-3.17008566069877,6.50727771238501
"51",2010-05-15,2350,0.031,-3.47376807449699,7.7621706071382
"52",2010-05-17,1140,0.014,-4.26869794936688,7.03878354138854
"53",2010-05-26,530,0.018,-4.01738352108597,6.27287700654617
"54",2010-06-02,103,0.006,-5.11599580975408,4.63472898822964
"55",2010-06-09,51,0.015,-4.19970507787993,3.93182563272433
"56",2010-06-16,38,0.014,-4.26869794936688,3.63758615972639
"57",2010-06-24,14,0.0095,-4.65646348037564,2.63905732961526
"58",2010-07-08,14,0.009,-4.71053070164592,2.63905732961526
"59",2010-07-13,1480,0.096,-2.3434070875143,7.29979736675816
"60",2010-07-22,231,0.016,-4.13516655674236,5.44241771052179
"61",2010-07-28,108,0.006,-5.11599580975408,4.68213122712422
"62",2010-08-05,58,0.002,-6.21460809842219,4.06044301054642
"63",2010-08-10,42,0.002,-6.21460809842219,3.73766961828337
"64",2010-08-19,27,0.003,-5.80914299031403,3.29583686600433
"65",2010-08-26,16,0.014,-4.26869794936688,2.77258872223978
"66",2010-09-01,17,0.002,-6.21460809842219,2.83321334405622
"67",2010-09-09,679,0.047,-3.05760767727208,6.5206211275587
"68",2010-09-16,236,0.03,-3.50655789731998,5.46383180502561
"69",2010-09-22,80,0.012,-4.42284862919414,4.38202663467388
"70",2010-09-29,60,0.007,-4.96184512992682,4.0943445622221
"71",2010-10-06,36,0.007,-4.96184512992682,3.58351893845611
"72",2010-10-14,21,0.009,-4.71053070164592,3.04452243772342
"73",2010-10-20,24,0.001,-6.90775527898214,3.17805383034795
"74",2010-10-27,35,0.01,-4.60517018598809,3.55534806148941
"75",2010-11-02,22,0.009,-4.71053070164592,3.09104245335832
"76",2010-11-10,19,0.006,-5.11599580975408,2.94443897916644
"77",2010-11-17,20,0.009,-4.71053070164592,2.99573227355399
"78",2010-11-30,100,0.009,-4.71053070164592,4.60517018598809
"79",2010-12-07,44,0.008,-4.8283137373023,3.78418963391826
"80",2010-12-14,24,0.003,-5.80914299031403,3.17805383034795
"81",2010-12-19,20,0.009,-4.71053070164592,2.99573227355399
"82",2011-01-05,67,0.006,-5.11599580975408,4.20469261939097
"83",2011-01-11,39,0.006,-5.11599580975408,3.66356164612965
"84",2011-01-18,28,0.005,-5.29831736654804,3.3322045101752
"85",2011-01-25,22,0.007,-4.96184512992682,3.09104245335832
"86",2011-02-04,99,0.013,-4.3428059215206,4.59511985013459
"87",2011-02-08,195,0.012,-4.42284862919414,5.27299955856375
"88",2011-02-14,533,0.014,-4.26869794936688,6.27852142416584
"89",2011-02-25,992,0.049,-3.01593498087151,6.89972310728487
"90",2011-02-28,780,0.041,-3.19418321227783,6.65929391968364
"91",2011-03-05,955,0.052,-2.95651156040071,6.86171134048073
"92",2011-03-14,359,0.017,-4.07454193492592,5.88332238848828
"93",2011-03-29,144,0.005,-5.29831736654804,4.969813299576
"94",2011-04-06,246,0.006,-5.11599580975408,5.50533153593236
"95",2011-04-11,1020,0.018,-4.01738352108597,6.92755790627832
"96",2011-04-22,506,0.016,-4.13516655674236,6.22653666928747
"97",2011-04-23,3370,0.07,-2.65926003693278,8.12266802334641
"98",2011-04-25,23200,0.066,-2.71810053695571,10.0519075576544
"99",2011-04-26,12600,0.036,-3.32423634052603,9.44145209293957
"100",2011-05-12,313,0.011,-4.50986000618377,5.74620319054015
"101",2011-05-19,284,0.006,-5.11599580975408,5.64897423816121
"102",2011-05-24,12300,0.054,-2.91877123241786,9.41735454136051
"103",2011-06-08,185,0.0015,-6.50229017087397,5.22035582507832
"104",2011-06-15,112,0.007,-4.96184512992682,4.71849887129509
"105",2011-07-15,30,0.002,-6.21460809842219,3.40119738166216
"106",2011-07-21,22,0.001,-6.90775527898214,3.09104245335832
"107",2011-07-29,20,0.005,-5.29831736654804,2.99573227355399
"108",2011-08-03,17,0.002,-6.21460809842219,2.83321334405622
"109",2011-08-11,278,0.01,-4.60517018598809,5.62762111369064
"110",2011-08-18,227,0.014,-4.26869794936688,5.4249500174814
"111",2011-09-01,34,0.0085,-4.76768911548587,3.52636052461616
"112",2011-09-08,16,0.007,-4.96184512992682,2.77258872223978
"113",2011-09-16,15,0.012,-4.42284862919414,2.70805020110221
"114",2011-09-22,144,0.0085,-4.76768911548587,4.969813299576
"115",2011-09-26,106,0.006,-5.11599580975408,4.66343909411207
"116",2011-10-06,27,0.004,-5.52146091786225,3.29583686600433
"117",2011-10-13,33,0.012,-4.42284862919414,3.49650756146648
"118",2011-10-26,24,0.002,-6.21460809842219,3.17805383034795
"119",2011-11-03,50,0.009,-4.71053070164592,3.91202300542815
"120",2011-11-09,3460,0.032,-3.44201937618241,8.14902386805177
"121",2011-11-17,375,0.017,-4.07454193492592,5.92692602597041
"122",2011-12-01,264,0.013,-4.3428059215206,5.57594910314632
"123",2011-12-08,459,0.01,-4.60517018598809,6.12905021006055
"124",2011-12-15,2530,0.027,-3.61191841297781,7.83597458172157
"125",2012-01-05,133,0.008,-4.8283137373023,4.89034912822175
"126",2012-01-12,362,0.008,-4.8283137373023,5.89164421182577
"127",2012-01-19,114,0.004,-5.52146091786225,4.7361984483945
"128",2012-01-25,2560,0.024,-3.72970144863419,7.84776253747361
"129",2012-02-02,343,0.011,-4.50986000618377,5.83773044716594
"130",2012-02-09,391,0.011,-4.50986000618377,5.96870755998537
"131",2012-02-16,389,0.008,-4.8283137373023,5.96357934361845
"132",2012-03-01,190,0.008,-4.8283137373023,5.24702407216049
"133",2012-03-12,1700,0.05,-2.99573227355399,7.43838353004431
"134",2012-03-20,4310,0.018,-4.01738352108597,8.36869318309779
"135",2012-03-22,6410,0.02,-3.91202300542815,8.76561454991472
"136",2012-03-29,422,0.006,-5.11599580975408,6.04500531403601
"137",2012-04-12,99,0.006,-5.11599580975408,4.59511985013459
"138",2012-04-19,88,0.005,-5.29831736654804,4.47733681447821
"139",2012-04-26,52,0.002,-6.21460809842219,3.95124371858143
"140",2012-05-02,64,0.002,-6.21460809842219,4.15888308335967
"141",2012-05-10,30,0.007,-4.96184512992682,3.40119738166216
"142",2012-05-16,25,0.005,-5.29831736654804,3.2188758248682
"143",2012-05-24,19,0.001,-6.90775527898214,2.94443897916644
"144",2012-06-01,22,0.006,-5.11599580975408,3.09104245335832
"145",2012-06-05,29,0.004,-5.52146091786225,3.36729582998647
"146",2012-06-14,15,0.005,-5.29831736654804,2.70805020110221
"147",2012-06-21,13,0.007,-4.96184512992682,2.56494935746154
"148",2012-06-28,11,0.005,-5.29831736654804,2.39789527279837
"149",2012-07-12,11,0.002,-6.21460809842219,2.39789527279837
"150",2012-07-19,9.6,0.002,-6.21460809842219,2.26176309847379
"151",2012-08-02,8.6,0.002,-6.21460809842219,2.15176220325946
"152",2012-08-17,10,0.0025,-5.99146454710798,2.30258509299405
"153",2012-08-20,13,0.005,-5.29831736654804,2.56494935746154
"154",2012-08-29,11,0.002,-6.21460809842219,2.39789527279837
"155",2012-09-05,9.8,0.002,-6.21460809842219,2.28238238567653
"156",2012-09-11,53,0.004,-5.52146091786225,3.97029191355212
"157",2012-09-25,12,0.001,-6.90775527898214,2.484906649788
"158",2012-10-01,13,0.005,-5.29831736654804,2.56494935746154
"159",2012-10-09,12,0.008,-4.8283137373023,2.484906649788
"160",2012-10-15,389,0.011,-4.50986000618377,5.96357934361845
"161",2012-10-24,44,0.003,-5.80914299031403,3.78418963391826
"162",2012-10-31,21,0.014,-4.26869794936688,3.04452243772342
"163",2012-11-07,13,0.003,-5.80914299031403,2.56494935746154
"164",2012-11-14,16,0.0115,-4.46540824361293,2.77258872223978
"165",2012-11-28,12,0.002,-6.21460809842219,2.484906649788
"166",2012-12-05,56,0.004,-5.52146091786225,4.02535169073515
"167",2012-12-12,27,0.003,-5.80914299031403,3.29583686600433
"168",2013-01-04,94,0.003,-5.80914299031403,4.54329478227
"169",2013-01-10,58,0.001,-6.90775527898214,4.06044301054642
"170",2013-01-15,291,0.006,-5.11599580975408,5.67332326717149
"171",2013-01-23,76,0.004,-5.52146091786225,4.33073334028633
"172",2013-01-30,4720,0.027,-3.61191841297781,8.4595640785796
"173",2013-02-06,135,0.007,-4.96184512992682,4.90527477843843
"174",2013-02-11,632,0.007,-4.96184512992682,6.44888939414686
"175",2013-02-20,241,0.006,-5.11599580975408,5.48479693349065
"176",2013-02-27,554,0.006,-5.11599580975408,6.31716468674728
"177",2013-03-06,155,0.006,-5.11599580975408,5.04342511691925
"178",2013-03-11,1650,0.014,-4.26869794936688,7.40853056689463
"179",2013-03-19,236,0.007,-4.96184512992682,5.46383180502561
"180",2013-03-29,268,0.009,-4.71053070164592,5.59098698051086
"181",2013-04-03,781,0.01,-4.60517018598809,6.66057514983969
"182",2013-04-11,791,0.014,-4.26869794936688,6.67329796776765
"183",2013-04-19,1470,0.018,-4.01738352108597,7.29301767977278
"184",2013-04-24,393,0.008,-4.8283137373023,5.97380961186926
"185",2013-04-27,1590,0.022,-3.81671282562382,7.37148929521428
"186",2013-05-10,1640,0.034,-3.38139475436598,7.40245152081824
"187",2013-05-21,1740,0.016,-4.13516655674236,7.46164039220858
"188",2013-05-22,3060,0.022,-3.81671282562382,8.02617019494643
"189",2013-05-30,128,0.009,-4.71053070164592,4.85203026391962
"190",2013-06-06,288,0.015,-4.19970507787993,5.66296048013595
"191",2013-06-12,70,0.007,-4.96184512992682,4.24849524204936
"192",2013-06-25,17,0.003,-5.80914299031403,2.83321334405622
"193",2013-07-08,6.9,0.003,-5.80914299031403,1.93152141160321
"194",2013-07-19,7.2,0.004,-5.52146091786225,1.97408102602201
"195",2013-07-31,12,0.007,-4.96184512992682,2.484906649788
"196",2013-08-07,72,0.028,-3.57555076880693,4.27666611901606
"197",2013-08-08,804,0.093,-2.37515578582888,6.68959926917897
"198",2013-08-14,1040,0.025,-3.68887945411394,6.94697599213542
"199",2013-08-20,180,0.009,-4.71053070164592,5.19295685089021
"200",2013-08-28,45,0.003,-5.80914299031403,3.80666248977032
"201",2013-09-04,30,0.011,-4.50986000618377,3.40119738166216
"202",2013-09-11,21,0.003,-5.80914299031403,3.04452243772342
"203",2013-09-18,26,0.007,-4.96184512992682,3.25809653802148
"204",2013-09-23,24,0.011,-4.50986000618377,3.17805383034795
"205",2013-10-02,19,0.008,-4.8283137373023,2.94443897916644
"206",2013-10-06,536,0.083,-2.48891467118554,6.2841341610708
"207",2013-10-24,71,0.012,-4.42284862919414,4.26267987704132
"208",2013-10-30,44,0.009,-4.71053070164592,3.78418963391826
"209",2013-11-06,60,0.008,-4.8283137373023,4.0943445622221
"210",2013-11-13,94,0.008,-4.8283137373023,4.54329478227
"211",2013-11-22,503,0.008,-4.8283137373023,6.22059017009974
"212",2013-12-02,81,0.001,-6.90775527898214,4.39444915467244
"213",2013-12-12,101,0.007,-4.96184512992682,4.61512051684126
"214",2013-12-18,650,0.006,-5.11599580975408,6.47697236288968
"215",2014-01-09,323,0.013,-4.3428059215206,5.77765232322266
"216",2014-01-11,1590,0.019,-3.9633162998157,7.37148929521428
"217",2014-01-22,231,0.009,-4.71053070164592,5.44241771052179
"218",2014-01-28,138,0.022,-3.81671282562382,4.92725368515721
"219",2014-02-06,105,0.01,-4.60517018598809,4.65396035015752
"220",2014-02-12,80,0.011,-4.50986000618377,4.38202663467388
"221",2014-02-21,110,0.006,-5.11599580975408,4.70048036579242
"222",2014-02-25,83,0.004,-5.52146091786225,4.4188406077966
"223",2014-03-07,408,0.007,-4.96184512992682,6.01126717440416
"224",2014-03-11,477,0.005,-5.29831736654804,6.16751649088834
"225",2014-03-17,3740,0.015,-4.19970507787993,8.22684089040858
"226",2014-03-27,349,0.01,-4.60517018598809,5.85507192220243
"227",2014-04-03,457,0.0095,-4.65646348037564,6.12468339089421
"228",2014-04-04,3150,0.124,-2.0874737133771,8.05515773181968
"229",2014-04-07,2930,0.032,-3.44201937618241,7.98275770201111
"230",2014-04-14,696,0.01,-4.60517018598809,6.54534966033442
"231",2014-04-22,298,0.006,-5.11599580975408,5.6970934865054
"232",2014-04-28,233,0.002,-6.21460809842219,5.4510384535657
"233",2014-05-09,365,0.005,-5.29831736654804,5.89989735358249
"234",2014-05-13,964,0.007,-4.96184512992682,6.87109129461055
"235",2014-05-20,246,0.004,-5.52146091786225,5.50533153593236
"236",2014-05-28,53,0.007,-4.96184512992682,3.97029191355212
"237",2014-06-02,71,0.005,-5.29831736654804,4.26267987704132
"238",2014-06-10,468,0.021,-3.86323284125871,6.14846829591765
"239",2014-07-01,36,0.0115,-4.46540824361293,3.58351893845611
"240",2014-07-09,16,0.006,-5.11599580975408,2.77258872223978
"241",2014-07-23,11,0.005,-5.29831736654804,2.39789527279837
"242",2014-07-29,6.7,0.004,-5.52146091786225,1.90210752639692
"243",2014-08-05,7.6,0.003,-5.80914299031403,2.02814824729229
"244",2014-08-12,8.6,0.004,-5.52146091786225,2.15176220325946
"245",2014-08-19,259,0.005,-5.29831736654804,5.55682806169954
"246",2014-08-27,13,0.007,-4.96184512992682,2.56494935746154
"247",2014-09-04,23,0.01,-4.60517018598809,3.13549421592915
"248",2014-09-10,13,0.006,-5.11599580975408,2.56494935746154
"249",2014-09-17,15,0.006,-5.11599580975408,2.70805020110221
"250",2014-09-24,12,0.003,-5.80914299031403,2.484906649788
"251",2014-10-01,10,0.005,-5.29831736654804,2.30258509299405
"252",2014-10-08,16,0.005,-5.29831736654804,2.77258872223978
"253",2014-10-10,75,0.028,-3.57555076880693,4.31748811353631
"254",2014-10-11,726,0.068,-2.68824757380603,6.5875500148248
"255",2014-10-13,1720,0.019,-3.9633162998157,7.4500795698075
"256",2014-10-22,114,0.013,-4.3428059215206,4.7361984483945
"257",2014-10-29,48,0.009,-4.71053070164592,3.87120101090789
"258",2014-11-06,391,0.02,-3.91202300542815,5.96870755998537
"259",2014-11-12,56,0.006,-5.11599580975408,4.02535169073515
"260",2014-11-19,19,0.002,-6.21460809842219,2.94443897916644
"261",2014-12-05,24,0.005,-5.29831736654804,3.17805383034795
"262",2014-12-10,60,0.0075,-4.89285225843987,4.0943445622221
"263",2014-12-17,258,0.009,-4.71053070164592,5.55295958492162
"264",2015-01-05,642,0.014,-4.26869794936688,6.46458830368996
"265",2015-01-07,368,0.008,-4.8283137373023,5.90808293816893
"266",2015-01-14,105,0.007,-4.96184512992682,4.65396035015752
"267",2015-01-21,46,0.006,-5.11599580975408,3.8286413964891
"268",2015-01-28,30,0.006,-5.11599580975408,3.40119738166216
"269",2015-02-04,31,0.008,-4.8283137373023,3.43398720448515
"270",2015-02-11,23,0.0055,-5.20300718674371,3.13549421592915
"271",2015-02-18,22,0.001,-6.90775527898214,3.09104245335832
"272",2015-02-25,195,0.009,-4.71053070164592,5.27299955856375
