"","folds.5","folds.6","folds.7","folds.8","folds.9","folds.10","folds.11","folds.12","folds.13","folds.14","folds.15","folds.16","folds.17","folds.18","folds.19","folds.20","folds.21","folds.22","folds.23","folds.24","folds.25","folds.26","folds.27","folds.28","folds.29","folds.30"
"1",0.8,0.85,0.75,0.45,0.85,0.9,0.9,0.9,0.45,0.8,0.9,0.8,0.9,0.85,0.35,0.35,0.85,0.75,0.9,0.85,0.85,0.75,0.9,0.85,0.8,0.9
"2",0.9,0.9,0.5,0.85,0.7,0.6,0.8,0.9,0.9,0.9,0.85,0.85,0.9,0.8,0.35,0.85,0.9,0.6,0.85,0.6,0.85,0.8,0.9,0.85,0.9,0.35
"3",0.7,0.85,0.65,0.9,0.35,0.75,0.9,0.85,0.9,0.8,0.85,0.9,0.85,0.85,0.9,0.85,0.85,0.9,0.8,0.85,0.85,0.65,0.8,0.9,0.9,0.85
"4",0.7,0.9,0.85,0.65,0.9,0.45,0.85,0.9,0.45,0.9,0.85,0.9,0.85,0.8,0.9,0.9,0.9,0.9,0.8,0.6,0.45,0.9,0.7,0.9,0.9,0.9
"5",0.75,0.8,0.8,0.9,0.9,0.7,0.9,0.9,0.9,0.8,0.9,0.9,0.85,0.85,0.85,0.75,0.8,0.9,0.9,0.9,0.9,0.85,0.75,0.8,0.9,0.9
"6",0.8,0.45,0.9,0.85,0.9,0.35,0.85,0.85,0.9,0.9,0.8,0.9,0.9,0.85,0.8,0.85,0.9,0.8,0.9,0.85,0.85,0.85,0.85,0.85,0.85,0.9
"7",0.6,0.8,0.35,0.85,0.8,0.85,0.9,0.9,0.8,0.9,0.85,0.85,0.75,0.85,0.8,0.8,0.9,0.9,0.9,0.85,0.9,0.8,0.85,0.75,0.9,0.9
"8",0.75,0.3,0.85,0.85,0.75,0.9,0.8,0.9,0.75,0.85,0.75,0.85,0.9,0.85,0.85,0.85,0.9,0.85,0.8,0.9,0.9,0.9,0.4,0.4,0.6,0.9
"9",0.85,0.8,0.85,0.9,0.9,0.75,0.7,0.75,0.8,0.85,0.9,0.35,0.75,0.9,0.85,0.75,0.85,0.9,0.9,0.85,0.9,0.9,0.8,0.85,0.8,0.85
"10",0.4,0.9,0.35,0.9,0.9,0.65,0.9,0.9,0.75,0.9,0.85,0.8,0.8,0.8,0.85,0.9,0.8,0.8,0.85,0.35,0.9,0.9,0.35,0.85,0.85,0.8
"11",0.9,0.8,0.35,0.35,0.6,0.8,0.85,0.75,0.9,0.85,0.85,0.35,0.9,0.7,0.9,0.9,0.9,0.9,0.85,0.85,0.9,0.9,0.9,0.85,0.85,0.9
"12",0.85,0.8,0.9,0.65,0.5,0.9,0.75,0.9,0.75,0.35,0.9,0.9,0.9,0.9,0.8,0.9,0.9,0.9,0.9,0.85,0.9,0.8,0.9,0.85,0.85,0.4
"13",0.9,0.85,0.9,0.9,0.8,0.85,0.9,0.8,0.9,0.9,0.9,0.6,0.4,0.9,0.9,0.8,0.85,0.8,0.9,0.8,0.9,0.9,0.9,0.85,0.9,0.9
"14",0.8,0.85,0.9,0.9,0.75,0.5,0.8,0.9,0.85,0.7,0.8,0.85,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.85,0.5,0.9,0.85,0.9,0.9,0.85
"15",0.55,0.85,0.75,0.9,0.45,0.9,0.9,0.9,0.85,0.9,0.4,0.7,0.85,0.9,0.9,0.85,0.8,0.9,0.9,0.9,0.55,0.75,0.8,0.9,0.9,0.9
"16",0.3,0.4,0.85,0.85,0.5,0.85,0.9,0.85,0.9,0.75,0.85,0.9,0.85,0.9,0.6,0.9,0.8,0.9,0.9,0.85,0.9,0.9,0.9,0.9,0.9,0.9
"17",0.85,0.85,0.7,0.9,0.9,0.9,0.85,0.8,0.5,0.9,0.9,0.85,0.9,0.9,0.85,0.9,0.75,0.8,0.45,0.9,0.9,0.85,0.8,0.9,0.9,0.85
"18",0.45,0.85,0.8,0.9,0.85,0.6,0.85,0.9,0.9,0.9,0.9,0.8,0.85,0.9,0.85,0.4,0.7,0.9,0.9,0.9,0.9,0.9,0.85,0.9,0.85,0.85
"19",0.6,0.8,0.9,0.85,0.8,0.75,0.9,0.8,0.85,0.6,0.9,0.85,0.85,0.9,0.5,0.85,0.9,0.9,0.9,0.9,0.9,0.8,0.75,0.85,0.35,0.9
