"","Site","Const","Opt_MSE","f05_MSE"
"1","Spring","NO3",0.0922228449122616,0.0955629766121958
"2","Spring","TN",0.0559536770559231,0.0577964076153517
"3","Spring","SRP",0.263671110150317,0.265870297538539
"4","Spring","TP",0.28306080950725,0.284309766657538
"5","Spring","TSS",1.21689732914155,1.23627663216916
"6","Spring","Cl",0.227074174269733,0.239315752008581
"7","Spring","SO4",0.828999804673116,0.848543213627943
