"","TP.Date","TP.Flow","TP.concentrations.TP","lnC","lnQ"
"1",2011-07-15,0.08,0.036,-3.32423634052603,-2.52572864430826
"2",2011-07-21,0.1,0.028,-3.57555076880693,-2.30258509299405
"3",2011-07-29,0.15,0.022,-3.81671282562382,-1.89711998488588
"4",2011-08-03,0.18,0.034,-3.38139475436598,-1.71479842809193
"5",2011-08-10,6.5,0.144,-1.93794197940614,1.87180217690159
"6",2011-08-18,0.06,0.056,-2.88240358824699,-2.81341071676004
"7",2011-09-01,0.1,0.032,-3.44201937618241,-2.30258509299405
"8",2011-09-08,0.11,0.232,-1.46101790731583,-2.20727491318972
"9",2011-09-16,0.74,0.03,-3.50655789731998,-0.301105092783922
"10",2011-09-17,3.6,0.11,-2.20727491318972,1.28093384546206
"11",2011-09-22,19,0.204,-1.58963528513792,2.94443897916644
"12",2011-09-27,0.14,0.038,-3.27016911925575,-1.96611285637283
"13",2011-10-06,0.1,0.038,-3.27016911925575,-2.30258509299405
"14",2011-10-12,7.1,0.03,-3.50655789731998,1.96009478404727
"15",2011-10-26,3,0.07,-2.65926003693278,1.09861228866811
"16",2011-10-27,8.2,0.124,-2.0874737133771,2.10413415427021
"17",2011-11-03,1.7,0.082,-2.50103603171788,0.53062825106217
"18",2011-11-08,42,0.136,-1.99510039324608,3.73766961828337
"19",2011-11-17,0.17,0.032,-3.44201937618241,-1.77195684193188
"20",2011-12-01,0.15,0.026,-3.64965874096066,-1.89711998488588
"21",2011-12-08,0.33,0.028,-3.57555076880693,-1.10866262452161
"22",2011-12-14,18,0.402,-0.911303190363116,2.89037175789616
"23",2012-01-05,0.08,0.016,-4.13516655674236,-2.52572864430826
"24",2012-01-12,0.13,0.018,-4.01738352108597,-2.04022082852655
"25",2012-01-19,0.12,0.012,-4.42284862919414,-2.12026353620009
"26",2012-01-25,19,0.332,-1.10262031006565,2.94443897916644
"27",2012-02-02,0.34,0.04,-3.2188758248682,-1.07880966137193
"28",2012-02-09,0.32,0.016,-4.13516655674236,-1.13943428318836
"29",2012-02-16,0.31,0.016,-4.13516655674236,-1.17118298150295
"30",2012-03-01,0.76,0.01,-4.60517018598809,-0.27443684570176
"31",2012-03-08,4.8,0.112,-2.18925640768704,1.56861591791385
"32",2012-03-11,4,0.134,-2.00991547903123,1.38629436111989
"33",2012-03-20,30,0.15,-1.89711998488588,3.40119738166216
"34",2012-03-29,1.4,0.014,-4.26869794936688,0.336472236621213
"35",2012-04-12,0.2,0.01,-4.60517018598809,-1.6094379124341
"36",2012-04-15,8.8,0.422,-0.862749964946125,2.17475172148416
"37",2012-04-26,2.4,0.026,-3.64965874096066,0.8754687373539
"38",2012-04-30,4.7,0.21,-1.56064774826467,1.54756250871601
"39",2012-05-24,1.1,0.02,-3.91202300542815,0.0953101798043249
"40",2012-05-31,3.2,0.17,-1.77195684193188,1.16315080980568
"41",2012-06-05,0.57,0.046,-3.07911388249304,-0.562118918153541
"42",2012-06-14,1.2,0.052,-2.95651156040071,0.182321556793955
"43",2012-06-21,4.8,0.164,-1.80788885115794,1.56861591791385
"44",2012-06-28,5.8,0.038,-3.27016911925575,1.75785791755237
"45",2012-07-12,0.57,0.028,-3.57555076880693,-0.562118918153541
"46",2012-07-19,1.4,0.034,-3.38139475436598,0.336472236621213
"47",2012-07-26,5.2,0.734,-0.309246250367621,1.64865862558738
"48",2012-08-02,0.22,0.034,-3.38139475436598,-1.51412773262978
"49",2012-08-15,0.2,0.054,-2.91877123241786,-1.6094379124341
"50",2012-08-16,11,0.789,-0.236988958136263,2.39789527279837
"51",2012-08-20,0.38,0.046,-3.07911388249304,-0.967584026261706
"52",2012-08-27,7.1,0.31,-1.17118298150295,1.96009478404727
"53",2012-08-29,0.26,0.034,-3.38139475436598,-1.34707364796661
"54",2012-09-05,0.32,0.066,-2.71810053695571,-1.13943428318836
"55",2012-10-09,0.62,0.05,-2.99573227355399,-0.478035800943
"56",2012-10-12,12,0.37,-0.994252273343867,2.484906649788
"57",2012-10-15,0.28,0.046,-3.07911388249304,-1.27296567581289
"58",2012-10-15,0.28,0.034,-3.38139475436598,-1.27296567581289
"59",2012-10-24,0.22,0.028,-3.57555076880693,-1.51412773262978
"60",2012-10-31,0.2,0.04,-3.2188758248682,-1.6094379124341
"61",2012-11-07,0.78,0.024,-3.72970144863419,-0.2484613592985
"62",2012-11-11,5.5,0.168,-1.78379129957888,1.70474809223843
"63",2012-11-14,0.28,0.048,-3.03655426807425,-1.27296567581289
"64",2012-11-28,0.27,0.022,-3.81671282562382,-1.30933331998376
"65",2012-12-05,0.31,0.04,-3.2188758248682,-1.17118298150295
"66",2012-12-12,0.2,0.024,-3.72970144863419,-1.6094379124341
"67",2013-01-04,0.19,0.012,-4.42284862919414,-1.66073120682165
"68",2013-01-10,0.57,0.008,-4.8283137373023,-0.562118918153541
"69",2013-01-15,0.3,0.012,-4.42284862919414,-1.20397280432594
"70",2013-01-23,0.41,0.01,-4.60517018598809,-0.891598119283784
"71",2013-01-29,31,1.028,0.0276151670329734,3.43398720448515
"72",2013-02-06,0.87,0.02,-3.91202300542815,-0.139262067333508
"73",2013-02-11,0.98,0.026,-3.64965874096066,-0.0202027073175195
"74",2013-02-20,1.8,0.012,-4.42284862919414,0.587786664902119
"75",2013-02-27,0.92,0.012,-4.42284862919414,-0.083381608939051
"76",2013-03-06,0.51,0.012,-4.42284862919414,-0.673344553263766
"77",2013-03-06,0.51,0.012,-4.42284862919414,-0.673344553263766
"78",2013-03-09,5.3,0.264,-1.33180617583582,1.66770682055808
"79",2013-03-19,1.1,0.012,-4.42284862919414,0.0953101798043249
"80",2013-03-29,31,1.655,0.503801008829026,3.43398720448515
"81",2013-04-03,1.9,0.112,-2.18925640768704,0.641853886172395
"82",2013-04-10,15,1.16,0.148420005118273,2.70805020110221
"83",2013-04-18,35,0.552,-0.594207232705042,3.55534806148941
"84",2013-04-24,2.6,0.008,-4.8283137373023,0.955511445027436
"85",2013-04-24,2.6,0.008,-4.8283137373023,0.955511445027436
"86",2013-05-03,4.9,0.066,-2.71810053695571,1.58923520511658
"87",2013-05-09,21,0.13,-2.04022082852655,3.04452243772342
"88",2013-05-10,14,0.326,-1.12085789761543,2.63905732961526
"89",2013-05-20,8.2,0.52,-0.653926467406664,2.10413415427021
"90",2013-05-21,31,0.182,-1.70374859190534,3.43398720448515
"91",2013-05-30,13,0.314,-1.15836229307388,2.56494935746154
"92",2013-06-05,4.2,0.202,-1.59948758158093,1.43508452528932
"93",2013-06-12,0.26,0.044,-3.12356564506388,-1.34707364796661
"94",2013-06-25,0.25,0.028,-3.57555076880693,-1.38629436111989
"95",2013-07-08,0.35,0.022,-3.81671282562382,-1.04982212449868
"96",2013-07-08,0.35,0.022,-3.81671282562382,-1.04982212449868
"97",2013-07-16,5,0.773,-0.257476230394715,1.6094379124341
"98",2013-07-31,0.44,0.04,-3.2188758248682,-0.82098055206983
"99",2013-08-07,0.43,0.054,-2.91877123241786,-0.843970070294529
"100",2013-08-13,14,0.448,-0.802962046567152,2.63905732961526
"101",2013-08-20,0.35,0.04,-3.2188758248682,-1.04982212449868
"102",2013-08-28,0.27,0.04,-3.2188758248682,-1.30933331998376
"103",2013-09-04,0.6,0.036,-3.32423634052603,-0.510825623765991
"104",2013-09-11,0.62,0.052,-2.95651156040071,-0.478035800943
"105",2013-09-18,0.29,0.022,-3.81671282562382,-1.23787435600162
"106",2013-09-23,0.84,0.04,-3.2188758248682,-0.174353387144778
"107",2013-09-28,5.2,0.136,-1.99510039324608,1.64865862558738
"108",2013-10-05,38,0.06,-2.81341071676004,3.63758615972639
"109",2013-10-24,1.6,0.03,-3.50655789731998,0.470003629245736
"110",2013-10-30,3.9,0.162,-1.82015894374975,1.3609765531356
"111",2013-11-06,0.52,0.05,-2.99573227355399,-0.653926467406664
"112",2013-11-13,0.15,0.034,-3.38139475436598,-1.89711998488588
"113",2013-11-21,13,0.316,-1.15201306539522,2.56494935746154
"114",2013-12-02,0.33,0.006,-5.11599580975408,-1.10866262452161
"115",2013-12-12,0.58,0.064,-2.74887219562247,-0.544727175441672
"116",2013-12-18,0.53,0.05,-2.99573227355399,-0.63487827243597
"117",2014-01-09,0.77,0.03,-3.50655789731998,-0.261364764134408
