"","TN.Date","TN.Flow","TN.concentrations.TN","lnC","lnQ"
"1",2011-07-15,0.08,2.63,0.966983846189673,-2.52572864430826
"2",2011-07-21,0.1,1.65,0.500775287912489,-2.30258509299405
"3",2011-07-29,0.15,1.41,0.343589704390077,-1.89711998488588
"4",2011-08-03,0.18,1.57,0.451075619360217,-1.71479842809193
"5",2011-08-10,6.5,1.12,0.113328685307003,1.87180217690159
"6",2011-08-18,0.06,1.03,0.0295588022415444,-2.81341071676004
"7",2011-09-01,0.1,1.99,0.688134638736401,-2.30258509299405
"8",2011-09-08,0.11,2.74,1.00795792039998,-2.20727491318972
"9",2011-09-16,0.74,1.15,0.139761942375159,-0.301105092783922
"10",2011-09-17,3.6,1.25,0.22314355131421,1.28093384546206
"11",2011-09-22,19,0.79,-0.23572233352107,2.94443897916644
"12",2011-09-27,0.14,1.46,0.378436435720245,-1.96611285637283
"13",2011-10-06,0.1,1.11,0.104360015324243,-2.30258509299405
"14",2011-10-12,7.1,1.19,0.173953307123438,1.96009478404727
"15",2011-10-26,3,1.19,0.173953307123438,1.09861228866811
"16",2011-10-27,8.2,0.61,-0.49429632181478,2.10413415427021
"17",2011-11-03,1.7,1.25,0.22314355131421,0.53062825106217
"18",2011-11-08,42,2.33,0.845868267577609,3.73766961828337
"19",2011-11-17,0.17,1.01,0.00995033085316809,-1.77195684193188
"20",2011-12-01,0.15,6.23,1.82937633279936,-1.89711998488588
"21",2011-12-08,0.33,2.12,0.751416088683921,-1.10866262452161
"22",2011-12-14,18,1.4,0.336472236621213,2.89037175789616
"23",2012-01-05,0.08,1.45,0.371563556432483,-2.52572864430826
"24",2012-01-12,0.13,1.33,0.285178942233662,-2.04022082852655
"25",2012-01-19,0.12,1.36,0.307484699747961,-2.12026353620009
"26",2012-01-25,19,1.58,0.457424847038875,2.94443897916644
"27",2012-02-02,0.34,1.53,0.425267735404344,-1.07880966137193
"28",2012-02-09,0.32,1.41,0.343589704390077,-1.13943428318836
"29",2012-02-16,0.31,1.25,0.22314355131421,-1.17118298150295
"30",2012-03-01,0.76,1.14,0.131028262406404,-0.27443684570176
"31",2012-03-08,4.8,0.86,-0.150822889734584,1.56861591791385
"32",2012-03-11,4,0.66,-0.415515443961666,1.38629436111989
"33",2012-03-20,30,1.7,0.53062825106217,3.40119738166216
"34",2012-03-29,1.4,1.14,0.131028262406404,0.336472236621213
"35",2012-04-12,0.2,1.14,0.131028262406404,-1.6094379124341
"36",2012-04-15,8.8,1.21,0.19062035960865,2.17475172148416
"37",2012-04-26,2.4,1.24,0.215111379616945,0.8754687373539
"38",2012-04-30,4.7,1.43,0.357674444271816,1.54756250871601
"39",2012-05-24,1.1,1.18,0.165514438477573,0.0953101798043249
"40",2012-05-31,3.2,1.79,0.582215619852664,1.16315080980568
"41",2012-06-05,0.57,1.97,0.678033542749897,-0.562118918153541
"42",2012-06-14,1.2,3.97,1.3787660946991,0.182321556793955
"43",2012-06-21,4.8,1.31,0.27002713721306,1.56861591791385
"44",2012-06-28,5.8,3.64,1.29198368164865,1.75785791755237
"45",2012-07-12,0.57,2.05,0.717839793150317,-0.562118918153541
"46",2012-07-19,1.4,1.1,0.0953101798043249,0.336472236621213
"47",2012-07-26,5.2,1.62,0.482426149244293,1.64865862558738
"48",2012-08-02,0.22,2.68,0.985816794522765,-1.51412773262978
"49",2012-08-15,0.2,1.8,0.587786664902119,-1.6094379124341
"50",2012-08-16,11,1.8,0.587786664902119,2.39789527279837
"51",2012-08-20,0.38,1.82,0.598836501088704,-0.967584026261706
"52",2012-08-27,7.1,11.11,2.40784560365154,1.96009478404727
"53",2012-08-29,0.26,1.86,0.62057648772511,-1.34707364796661
"54",2012-09-05,0.32,2.39,0.871293365943419,-1.13943428318836
"55",2012-10-09,0.62,1.57,0.451075619360217,-0.478035800943
"56",2012-10-12,12,1.62,0.482426149244293,2.484906649788
"57",2012-10-15,0.28,1.94,0.662687973075237,-1.27296567581289
"58",2012-10-15,0.28,1.92,0.65232518603969,-1.27296567581289
"59",2012-10-24,0.22,0.76,-0.27443684570176,-1.51412773262978
"60",2012-10-31,0.2,1.8,0.587786664902119,-1.6094379124341
"61",2012-11-07,0.78,0.64,-0.446287102628419,-0.2484613592985
"62",2012-11-11,5.5,0.8,-0.22314355131421,1.70474809223843
"63",2012-11-14,0.28,1.27,0.2390169004705,-1.27296567581289
"64",2012-11-28,0.27,0.72,-0.328504066972036,-1.30933331998376
"65",2012-12-05,0.31,1.75,0.559615787935423,-1.17118298150295
"66",2012-12-12,0.2,1.03,0.0295588022415444,-1.6094379124341
"67",2013-01-04,0.19,1.46,0.378436435720245,-1.66073120682165
"68",2013-01-10,0.57,0.97,-0.0304592074847086,-0.562118918153541
"69",2013-01-15,0.3,1.15,0.139761942375159,-1.20397280432594
"70",2013-01-23,0.41,0.98,-0.0202027073175195,-0.891598119283784
"71",2013-01-29,31,2.07,0.727548607277278,3.43398720448515
"72",2013-02-06,0.87,1.25,0.22314355131421,-0.139262067333508
"73",2013-02-11,0.98,1.72,0.542324290825362,-0.0202027073175195
"74",2013-02-20,1.8,1.29,0.254642218373581,0.587786664902119
"75",2013-02-27,0.92,1.45,0.371563556432483,-0.083381608939051
"76",2013-03-06,0.51,1.39,0.3293037471426,-0.673344553263766
"77",2013-03-06,0.51,1.4,0.336472236621213,-0.673344553263766
"78",2013-03-09,5.3,1.55,0.438254930931155,1.66770682055808
"79",2013-03-19,1.1,1.41,0.343589704390077,0.0953101798043249
"80",2013-03-29,31,2.26,0.815364813284194,3.43398720448515
