"","TSS.Date","TSS.Flow","TSS.concentrations.TSS","lnC","lnQ"
"1",2009-07-07,28,3.6,1.28093384546206,3.3322045101752
"2",2009-07-14,26,3.3,1.19392246847243,3.25809653802148
"3",2009-07-21,28,6.1,1.80828877117927,3.3322045101752
"4",2009-07-28,26,3.8,1.33500106673234,3.25809653802148
"5",2009-08-04,23,3.2,1.16315080980568,3.13549421592915
"6",2009-08-11,27,5.2,1.64865862558738,3.29583686600433
"7",2009-08-18,23,2.8,1.02961941718116,3.13549421592915
"8",2009-08-25,21,3.3,1.19392246847243,3.04452243772342
"9",2009-09-01,20,3.1,1.1314021114911,2.99573227355399
"10",2009-09-08,22,0.7,-0.356674943938732,3.09104245335832
"11",2009-09-15,24,2.75,1.01160091167848,3.17805383034795
"12",2009-09-22,44,9.8,2.28238238567653,3.78418963391826
"13",2009-09-29,24,1.2,0.182321556793955,3.17805383034795
"14",2009-10-06,15,2.1,0.741937344729377,2.70805020110221
"15",2009-10-09,1360,244.5,5.49921530891493,7.2152399787301
"16",2009-10-13,155,6.9,1.93152141160321,5.04342511691925
"17",2009-10-20,59,1.4,0.336472236621213,4.07753744390572
"18",2009-10-27,200,6.6,1.88706964903238,5.29831736654804
"19",2009-11-03,125,1.8,0.587786664902119,4.8283137373023
"20",2009-11-10,53,1.05,0.048790164169432,3.97029191355212
"21",2009-11-17,46,1.5,0.405465108108164,3.8286413964891
"22",2009-11-23,41,0.9,-0.105360515657826,3.71357206670431
"23",2009-12-01,37,1.3,0.262364264467491,3.61091791264422
"24",2009-12-08,40,1,0,3.68887945411394
"25",2009-12-15,36,0.9,-0.105360515657826,3.58351893845611
"26",2009-12-21,34,0.8,-0.22314355131421,3.52636052461616
"27",2009-12-29,32,1.1,0.0953101798043249,3.46573590279973
"28",2010-01-05,33,0.7,-0.356674943938732,3.49650756146648
"29",2010-01-12,30,0.7,-0.356674943938732,3.40119738166216
"30",2010-01-19,29,1.8,0.587786664902119,3.36729582998647
"31",2010-01-26,45,1.1,0.0953101798043249,3.80666248977032
"32",2010-02-03,52,1.5,0.405465108108164,3.95124371858143
"33",2010-02-10,71,1.8,0.587786664902119,4.26267987704132
"34",2010-02-16,55,1.3,0.262364264467491,4.00733318523247
"35",2010-02-23,59,2,0.693147180559945,4.07753744390572
"36",2010-03-02,51,2.3,0.832909122935104,3.93182563272433
"37",2010-03-16,44,2.35,0.854415328156068,3.78418963391826
"38",2010-03-22,78,3.2,1.16315080980568,4.35670882668959
"39",2010-03-30,113,3.7,1.30833281965018,4.72738781871234
"40",2010-04-07,68,4.7,1.54756250871601,4.21950770517611
"41",2010-04-13,54,3.9,1.3609765531356,3.98898404656427
"42",2010-04-20,48,2.6,0.955511445027436,3.87120101090789
"43",2010-04-27,45,3.9,1.3609765531356,3.80666248977032
"44",2010-05-04,40,4.2,1.43508452528932,3.68887945411394
"45",2010-05-11,39,3.2,1.16315080980568,3.66356164612965
"46",2010-05-14,76,16.4,2.79728133483015,4.33073334028633
"47",2010-05-18,80,6.7,1.90210752639692,4.38202663467388
"48",2010-05-20,891,255.2,5.54204755147063,6.79234442747081
"49",2010-05-26,190,8.1,2.09186406167839,5.24702407216049
"50",2010-06-01,62,20.2,3.00568260440716,4.12713438504509
"51",2010-06-08,50,4.75,1.55814461804655,3.91202300542815
"52",2010-06-15,51,9,2.19722457733622,3.93182563272433
"53",2010-06-23,37,1.5,0.405465108108164,3.61091791264422
"54",2010-08-04,16,2.9,1.06471073699243,2.77258872223978
"55",2010-08-09,21,3.5,1.25276296849537,3.04452243772342
"56",2010-08-18,14,2.3,0.832909122935104,2.63905732961526
"57",2010-08-25,16,3.1,1.1314021114911,2.77258872223978
"58",2010-09-02,18,3.7,1.30833281965018,2.89037175789616
"59",2010-09-08,17,2.9,1.06471073699243,2.83321334405622
"60",2010-09-15,25,3.3,1.19392246847243,3.2188758248682
"61",2010-09-23,20,3.85,1.34807314829969,2.99573227355399
"62",2010-09-30,21,2.9,1.06471073699243,3.04452243772342
"63",2010-10-07,19,1.6,0.470003629245736,2.94443897916644
"64",2010-10-13,20,2,0.693147180559945,2.99573227355399
"65",2010-10-21,20,1.3,0.262364264467491,2.99573227355399
"66",2010-10-28,16,1,0,2.77258872223978
"67",2010-11-03,16,1.5,0.405465108108164,2.77258872223978
"68",2010-11-11,20,1.1,0.0953101798043249,2.99573227355399
"69",2010-11-16,17,1.5,0.405465108108164,2.83321334405622
"70",2010-11-29,17,1.3,0.262364264467491,2.83321334405622
"71",2010-12-09,14,0.75,-0.287682072451781,2.63905732961526
"72",2010-12-16,11,0.4,-0.916290731874155,2.39789527279837
"73",2011-01-06,10,0.3,-1.20397280432594,2.30258509299405
"74",2011-01-12,9.9,0.5,-0.693147180559945,2.29253475714054
"75",2011-01-21,10,1.1,0.0953101798043249,2.30258509299405
"76",2011-01-26,11,0.7,-0.356674943938732,2.39789527279837
"77",2011-02-06,10,2,0.693147180559945,2.30258509299405
"78",2011-02-12,9.8,2.4,0.8754687373539,2.28238238567653
"79",2011-02-15,15,1.3,0.262364264467491,2.70805020110221
"80",2011-02-24,15,4.3,1.45861502269952,2.70805020110221
"81",2011-03-01,13,1.8,0.587786664902119,2.56494935746154
"82",2011-03-08,11,1.2,0.182321556793955,2.39789527279837
"83",2011-03-14,22,2.5,0.916290731874155,3.09104245335832
"84",2011-03-31,14,1,0,2.63905732961526
"85",2011-04-07,20,2.2,0.78845736036427,2.99573227355399
"86",2011-04-14,21,1.5,0.405465108108164,3.04452243772342
