"","TP.Date","TP.Flow","TP.concentrations.TP","lnC","lnQ"
"193",2013-10-21,14,0.03,-3.50655789731998,2.63905732961526
"194",2013-10-30,45,0.052,-2.95651156040071,3.80666248977032
"195",2013-11-07,51,0.022,-3.81671282562382,3.93182563272433
"196",2013-11-14,22,0.016,-4.13516655674236,3.09104245335832
"197",2013-11-21,18,0.023,-3.77226106305299,2.89037175789616
"198",2013-12-03,22,0.02,-3.91202300542815,3.09104245335832
"199",2013-12-13,23,0.02,-3.91202300542815,3.13549421592915
"200",2013-12-20,46,0.028,-3.57555076880693,3.8286413964891
"201",2014-01-08,17,0.026,-3.64965874096066,2.83321334405622
"202",2014-01-11,83,0.04,-3.2188758248682,4.4188406077966
"203",2014-01-23,19,0.028,-3.57555076880693,2.94443897916644
"204",2014-01-29,13,0.028,-3.57555076880693,2.56494935746154
"205",2014-02-06,13,0.016,-4.13516655674236,2.56494935746154
"206",2014-02-13,11,0.024,-3.72970144863419,2.39789527279837
"207",2014-02-20,11,0.014,-4.26869794936688,2.39789527279837
"208",2014-02-26,10,0.018,-4.01738352108597,2.30258509299405
"209",2014-03-06,15,0.02,-3.91202300542815,2.70805020110221
"210",2014-03-13,13,0.026,-3.64965874096066,2.56494935746154
"211",2014-03-16,115,0.138,-1.98050159382493,4.74493212836325
"212",2014-04-03,32,0.042,-3.17008566069877,3.46573590279973
"213",2014-04-08,31,0.03,-3.50655789731998,3.43398720448515
"214",2014-04-15,26,0.028,-3.57555076880693,3.25809653802148
"215",2014-04-24,24,0.026,-3.64965874096066,3.17805383034795
"216",2014-04-29,22,0.024,-3.72970144863419,3.09104245335832
"217",2014-05-08,23,0.042,-3.17008566069877,3.13549421592915
"218",2014-05-13,37,0.048,-3.03655426807425,3.61091791264422
"219",2014-05-15,32,0.038,-3.27016911925575,3.46573590279973
"220",2014-05-21,20,0.062,-2.78062089393705,2.99573227355399
"221",2014-05-29,20,0.042,-3.17008566069877,2.99573227355399
"222",2014-06-03,25,0.044,-3.12356564506388,3.2188758248682
"223",2014-06-16,47,0.046,-3.07911388249304,3.85014760171006
"224",2014-06-19,26,0.042,-3.17008566069877,3.25809653802148
"225",2014-07-02,22,0.038,-3.27016911925575,3.09104245335832
"226",2014-07-07,16,0.046,-3.07911388249304,2.77258872223978
"227",2014-07-22,12,0.044,-3.12356564506388,2.484906649788
"228",2014-07-31,27,0.068,-2.68824757380603,3.29583686600433
"229",2014-07-31,27,0.046,-3.07911388249304,3.29583686600433
"230",2014-08-06,16,0.044,-3.12356564506388,2.77258872223978
"231",2014-08-13,18,0.046,-3.07911388249304,2.89037175789616
"232",2014-08-21,18,0.03,-3.50655789731998,2.89037175789616
"233",2014-08-28,16,0.044,-3.12356564506388,2.77258872223978
"234",2014-09-02,37,0.088,-2.43041846450393,3.61091791264422
