"","SRP.Date","SRP.Flow","SRP.concentrations.SRP","lnC","lnQ"
"1",2009-07-07,28,0.027,-3.61191841297781,3.3322045101752
"2",2009-07-14,26,0.029,-3.54045944899566,3.25809653802148
"3",2009-07-21,28,0.032,-3.44201937618241,3.3322045101752
"4",2009-07-28,26,0.028,-3.57555076880693,3.25809653802148
"5",2009-08-04,23,0.026,-3.64965874096066,3.13549421592915
"6",2009-08-11,27,0.03,-3.50655789731998,3.29583686600433
"7",2009-08-18,23,0.03,-3.50655789731998,3.13549421592915
"8",2009-08-25,21,0.027,-3.61191841297781,3.04452243772342
"9",2009-09-01,20,0.025,-3.68887945411394,2.99573227355399
"10",2009-09-08,22,0.044,-3.12356564506388,3.09104245335832
"11",2009-09-15,24,0.03,-3.50655789731998,3.17805383034795
"12",2009-09-22,44,0.036,-3.32423634052603,3.78418963391826
"13",2009-09-29,24,0.025,-3.68887945411394,3.17805383034795
"14",2009-10-06,15,0.024,-3.72970144863419,2.70805020110221
"15",2009-10-09,1360,0.28,-1.27296567581289,7.2152399787301
"16",2009-10-13,155,0.063,-2.7646205525906,5.04342511691925
"17",2009-10-20,59,0.037,-3.29683736633791,4.07753744390572
"18",2009-10-27,200,0.042,-3.17008566069877,5.29831736654804
"19",2009-11-03,125,0.029,-3.54045944899566,4.8283137373023
"20",2009-11-10,53,0.025,-3.68887945411394,3.97029191355212
"21",2009-11-17,46,0.017,-4.07454193492592,3.8286413964891
"22",2009-11-23,41,0.018,-4.01738352108597,3.71357206670431
"23",2009-12-01,37,0.021,-3.86323284125871,3.61091791264422
"24",2009-12-08,40,0.018,-4.01738352108597,3.68887945411394
"25",2009-12-15,36,0.015,-4.19970507787993,3.58351893845611
"26",2009-12-21,34,0.012,-4.42284862919414,3.52636052461616
"27",2009-12-29,32,0.014,-4.26869794936688,3.46573590279973
"28",2010-01-05,33,0.015,-4.19970507787993,3.49650756146648
"29",2010-01-12,30,0.014,-4.26869794936688,3.40119738166216
"30",2010-01-19,29,0.012,-4.42284862919414,3.36729582998647
"31",2010-01-26,45,0.015,-4.19970507787993,3.80666248977032
"32",2010-02-03,52,0.006,-5.11599580975408,3.95124371858143
"33",2010-02-10,71,0.021,-3.86323284125871,4.26267987704132
"34",2010-02-16,55,0.018,-4.01738352108597,4.00733318523247
"35",2010-02-23,59,0.013,-4.3428059215206,4.07753744390572
"36",2010-03-02,51,0.009,-4.71053070164592,3.93182563272433
"37",2010-03-16,44,0.015,-4.19970507787993,3.78418963391826
"38",2010-03-22,78,0.013,-4.3428059215206,4.35670882668959
"39",2010-03-30,113,0.03,-3.50655789731998,4.72738781871234
"40",2010-04-07,68,0.025,-3.68887945411394,4.21950770517611
"41",2010-04-13,54,0.006,-5.11599580975408,3.98898404656427
"42",2010-04-20,48,0.017,-4.07454193492592,3.87120101090789
"43",2010-04-27,45,0.022,-3.81671282562382,3.80666248977032
"44",2010-05-04,40,0.021,-3.86323284125871,3.68887945411394
"45",2010-05-11,39,0.023,-3.77226106305299,3.66356164612965
"46",2010-05-14,76,0.042,-3.17008566069877,4.33073334028633
"47",2010-05-18,80,0.022,-3.81671282562382,4.38202663467388
"48",2010-05-20,891,0.123,-2.09557092360972,6.79234442747081
"49",2010-05-26,190,0.035,-3.35240721749272,5.24702407216049
"50",2010-06-01,62,0.026,-3.64965874096066,4.12713438504509
"51",2010-06-08,50,0.0275,-3.59356927430961,3.91202300542815
"52",2010-06-15,51,0.033,-3.41124771751566,3.93182563272433
"53",2010-06-23,37,0.028,-3.57555076880693,3.61091791264422
"54",2010-08-04,16,0.026,-3.64965874096066,2.77258872223978
"55",2010-08-09,21,0.028,-3.57555076880693,3.04452243772342
"56",2010-08-18,14,0.03,-3.50655789731998,2.63905732961526
"57",2010-08-25,16,0.024,-3.72970144863419,2.77258872223978
"58",2010-09-02,18,0.026,-3.64965874096066,2.89037175789616
"59",2010-09-08,17,0.024,-3.72970144863419,2.83321334405622
"60",2010-09-15,25,0.027,-3.61191841297781,3.2188758248682
"61",2010-09-23,20,0.0255,-3.66907682681776,2.99573227355399
"62",2010-09-30,21,0.019,-3.9633162998157,3.04452243772342
"63",2010-10-07,19,0.015,-4.19970507787993,2.94443897916644
"64",2010-10-13,20,0.018,-4.01738352108597,2.99573227355399
"65",2010-10-21,20,0.016,-4.13516655674236,2.99573227355399
"66",2010-10-28,16,0.022,-3.81671282562382,2.77258872223978
"67",2010-11-03,16,0.019,-3.9633162998157,2.77258872223978
"68",2010-11-11,20,0.02,-3.91202300542815,2.99573227355399
"69",2010-11-16,17,0.02,-3.91202300542815,2.83321334405622
"70",2010-11-29,17,0.022,-3.81671282562382,2.83321334405622
"71",2010-12-09,14,0.0195,-3.93734081341244,2.63905732961526
"72",2010-12-16,11,0.018,-4.01738352108597,2.39789527279837
"73",2011-01-06,10,0.009,-4.71053070164592,2.30258509299405
"74",2011-01-12,9.9,0.011,-4.50986000618377,2.29253475714054
"75",2011-01-21,10,0.01,-4.60517018598809,2.30258509299405
"76",2011-01-26,11,0.011,-4.50986000618377,2.39789527279837
"77",2011-02-06,10,0.005,-5.29831736654804,2.30258509299405
"78",2011-02-12,9.8,0.006,-5.11599580975408,2.28238238567653
"79",2011-02-15,15,0.007,-4.96184512992682,2.70805020110221
"80",2011-02-24,15,0.015,-4.19970507787993,2.70805020110221
"81",2011-03-01,13,0.01,-4.60517018598809,2.56494935746154
"82",2011-03-08,11,0.019,-3.9633162998157,2.39789527279837
"83",2011-03-14,22,0.121,-2.1119647333854,3.09104245335832
"84",2011-03-31,14,0.016,-4.13516655674236,2.63905732961526
"85",2011-04-07,20,0.016,-4.13516655674236,2.99573227355399
"86",2011-04-14,21,0.015,-4.19970507787993,3.04452243772342
"87",2011-04-20,20,0.013,-4.3428059215206,2.99573227355399
"88",2011-04-23,272,0.121,-2.1119647333854,5.605802066296
"89",2011-04-25,5300,0.354,-1.03845836584836,8.57546209954021
"90",2011-04-25,5300,0.352,-1.04412410338404,8.57546209954021
"91",2011-05-11,95,0.021,-3.86323284125871,4.55387689160054
"92",2011-05-18,68,0.023,-3.77226106305299,4.21950770517611
"93",2011-05-23,768,0.149,-1.90380897303668,6.64378973314767
"94",2011-06-09,59,0.029,-3.54045944899566,4.07753744390572
"95",2011-06-15,55,0.032,-3.44201937618241,4.00733318523247
"96",2011-07-14,38,0.022,-3.81671282562382,3.63758615972639
"97",2011-07-20,29,0.024,-3.72970144863419,3.36729582998647
"98",2011-07-28,20,0.033,-3.41124771751566,2.99573227355399
"99",2011-08-04,16,0.029,-3.54045944899566,2.77258872223978
"100",2011-08-10,21,0.028,-3.57555076880693,3.04452243772342
"101",2011-08-17,16,0.031,-3.47376807449699,2.77258872223978
"102",2011-08-31,17,0.0295,-3.52336501563636,2.83321334405622
"103",2011-09-07,15,0.027,-3.61191841297781,2.70805020110221
"104",2011-09-15,14,0.025,-3.68887945411394,2.63905732961526
"105",2011-09-21,7,0.021,-3.86323284125871,1.94591014905531
"106",2011-09-29,10,0.023,-3.77226106305299,2.30258509299405
"107",2011-10-05,7.2,0.026,-3.64965874096066,1.97408102602201
"108",2011-10-12,16,0.031,-3.47376807449699,2.77258872223978
"109",2011-10-27,9.7,0.024,-3.72970144863419,2.27212588550934
"110",2011-11-02,7.5,0.018,-4.01738352108597,2.01490302054226
"111",2011-11-08,256,0.257,-1.35867919408692,5.54517744447956
"112",2011-11-16,40,0.026,-3.64965874096066,3.68887945411394
"113",2011-11-30,39,0.022,-3.81671282562382,3.66356164612965
"114",2011-12-07,33,0.027,-3.61191841297781,3.49650756146648
"115",2012-01-04,19,0.015,-4.19970507787993,2.94443897916644
"116",2012-01-12,16,0.018,-4.01738352108597,2.77258872223978
"117",2012-01-18,15,0.0125,-4.38202663467388,2.70805020110221
"118",2012-01-25,32,0.02,-3.91202300542815,3.46573590279973
"119",2012-02-01,22,0.016,-4.13516655674236,3.09104245335832
"120",2012-02-08,26,0.017,-4.07454193492592,3.25809653802148
"121",2012-02-15,19,0.016,-4.13516655674236,2.94443897916644
"122",2012-02-29,13,0.02,-3.91202300542815,2.56494935746154
"123",2012-03-15,24,0.021,-3.86323284125871,3.17805383034795
"124",2012-03-20,213,0.115,-2.16282315061889,5.36129216570943
"125",2012-03-28,94,0.024,-3.72970144863419,4.54329478227
"126",2012-04-11,35,0.027,-3.61191841297781,3.55534806148941
"127",2012-04-18,25,0.0245,-3.70908216143146,3.2188758248682
"128",2012-04-25,26,0.023,-3.77226106305299,3.25809653802148
"129",2012-05-01,57,0.025,-3.68887945411394,4.04305126783455
"130",2012-05-09,21,0.024,-3.72970144863419,3.04452243772342
"131",2012-05-17,19,0.021,-3.86323284125871,2.94443897916644
"132",2012-05-23,16,0.021,-3.86323284125871,2.77258872223978
"133",2012-05-31,18,0.024,-3.72970144863419,2.89037175789616
"134",2012-06-06,18,0.024,-3.72970144863419,2.89037175789616
"135",2012-06-13,10,0.025,-3.68887945411394,2.30258509299405
"136",2012-06-20,8.7,0.023,-3.77226106305299,2.16332302566054
"137",2012-06-28,6.1,0.039,-3.24419363285249,1.80828877117927
"138",2012-07-11,5.1,0.0285,-3.55785119170753,1.62924053973028
"139",2012-07-18,4.5,0.026,-3.64965874096066,1.50407739677627
"140",2012-07-25,3.9,0.029,-3.54045944899566,1.3609765531356
"141",2012-08-01,3.4,0.0215,-3.83970234384852,1.22377543162212
"142",2012-08-16,2.3,0.02,-3.91202300542815,0.832909122935104
"143",2012-08-22,3.1,0.02,-3.91202300542815,1.1314021114911
"144",2012-08-27,9.4,0.021,-3.86323284125871,2.24070968927596
"145",2012-09-06,4.5,0.025,-3.68887945411394,1.50407739677627
"146",2012-09-12,12,0.0255,-3.66907682681776,2.484906649788
"147",2012-09-27,13,0.028,-3.57555076880693,2.56494935746154
"148",2012-10-03,10,0.024,-3.72970144863419,2.30258509299405
"149",2012-10-10,11,0.03,-3.50655789731998,2.39789527279837
"150",2012-10-16,14,0.025,-3.68887945411394,2.63905732961526
"151",2012-10-25,13,0.021,-3.86323284125871,2.56494935746154
"152",2012-11-01,12,0.021,-3.86323284125871,2.484906649788
"153",2012-11-08,11,0.022,-3.81671282562382,2.39789527279837
"154",2012-11-15,7.6,0.019,-3.9633162998157,2.02814824729229
"155",2012-11-29,5.1,0.016,-4.13516655674236,1.62924053973028
"156",2012-12-06,5.4,0.0175,-4.04555439805267,1.68639895357023
"157",2012-12-13,5,0.017,-4.07454193492592,1.6094379124341
"158",2013-01-03,6.4,0.015,-4.19970507787993,1.85629799036563
"159",2013-01-11,6.8,0.012,-4.42284862919414,1.91692261218206
"160",2013-01-14,8.1,0.011,-4.50986000618377,2.09186406167839
"161",2013-01-24,10,0.011,-4.50986000618377,2.30258509299405
"162",2013-01-30,24,0.017,-4.07454193492592,3.17805383034795
"163",2013-02-07,8.7,0.01,-4.60517018598809,2.16332302566054
"164",2013-02-13,9,0.008,-4.8283137373023,2.19722457733622
"165",2013-02-21,24,0.009,-4.71053070164592,3.17805383034795
"166",2013-02-28,14,0.0105,-4.55638002181866,2.63905732961526
"167",2013-03-07,11,0.011,-4.50986000618377,2.39789527279837
"168",2013-03-11,102,0.021,-3.86323284125871,4.62497281328427
"169",2013-03-20,9.7,0.012,-4.42284862919414,2.27212588550934
"170",2013-03-28,9.6,0.0105,-4.55638002181866,2.26176309847379
"171",2013-04-04,41,0.0125,-4.38202663467388,3.71357206670431
"172",2013-04-18,1230,0.336,-1.09064411901893,7.11476944836646
"173",2013-04-25,78,0.037,-3.29683736633791,4.35670882668959
"174",2013-04-29,77,0.034,-3.38139475436598,4.34380542185368
