"","TSS.Date","TSS.Flow","TSS.concentrations.TSS","lnC","lnQ"
"1",2009-07-07,316,5.7,1.7404661748405,5.75574221358691
"2",2009-07-14,260,8.6,2.15176220325946,5.56068163101553
"3",2009-07-21,267,9.5,2.2512917986065,5.58724865840025
"4",2009-07-28,285,8.5,2.14006616349627,5.65248918026865
"5",2009-08-04,217,7.3,1.98787434815435,5.37989735354046
"6",2009-08-11,468,15.4,2.73436750941958,6.14846829591765
"7",2009-08-18,185,8,2.07944154167984,5.22035582507832
"8",2009-08-25,193,5.7,1.7404661748405,5.26269018890489
"9",2009-09-01,162,6.1,1.80828877117927,5.08759633523238
"10",2009-09-08,213,10.45,2.34660197841082,5.36129216570943
"11",2009-09-10,486,27.7,3.32143241319329,6.18620862390049
"12",2009-09-15,257,7.2,1.97408102602201,5.54907608489522
"13",2009-09-22,3160,22.4,3.10906095886099,8.05832730658096
"14",2009-09-29,360,5.9,1.77495235091167,5.88610403145016
"15",2009-10-06,270,4.1,1.41098697371026,5.59842195899838
"16",2009-10-09,18900,286.8,5.65878510872547,9.84691720104773
"17",2009-10-13,2570,24.2,3.18635263316264,7.85166117788927
"18",2009-10-20,768,5,1.6094379124341,6.64378973314767
"19",2009-10-27,1010,5.15,1.63899671467564,6.9177056098353
"20",2009-10-30,9940,489.2,6.19277140381302,9.20432229965062
"21",2009-11-03,1310,5.7,1.7404661748405,7.1777824161952
"22",2009-11-10,662,2.7,0.993251773010283,6.49526555593701
"23",2009-11-17,704,2.7,0.993251773010283,6.55677835615804
"24",2009-11-23,492,2.1,0.741937344729377,6.19847871649231
"25",2009-12-01,410,1.9,0.641853886172395,6.01615715969835
"26",2009-12-08,351,1.3,0.262364264467491,5.86078622346587
"27",2009-12-15,332,2.4,0.8754687373539,5.80513496891649
"28",2009-12-21,289,2,0.693147180559945,5.66642668811243
"29",2009-12-29,385,1.85,0.615185639090233,5.95324333428778
"30",2010-01-05,353,0.9,-0.105360515657826,5.8664680569333
"31",2010-01-12,292,1.2,0.182321556793955,5.67675380226828
"32",2010-01-19,311,2.5,0.916290731874155,5.73979291217923
"33",2010-01-26,853,4.5,1.50407739677627,6.74875954749168
"34",2010-02-03,1170,9.3,2.23001440015921,7.0647590277918
"35",2010-02-10,1170,5.1,1.62924053973028,7.0647590277918
"36",2010-02-16,777,2.5,0.916290731874155,6.65544035036765
"37",2010-02-23,982,6.5,1.87180217690159,6.88959130835447
"38",2010-03-02,608,4,1.38629436111989,6.41017488196617
"39",2010-03-08,513,5,1.6094379124341,6.24027584517077
"40",2010-03-16,475,3.3,1.19392246847243,6.16331480403464
"41",2010-03-22,1570,15.7,2.75366071235426,7.35883089834235
"42",2010-03-30,1320,10.1,2.31253542384721,7.18538701558042
"43",2010-04-07,931,9.1,2.2082744135228,6.83625927727707
"44",2010-04-13,621,7.8,2.05412373369555,6.43133108193348
"45",2010-04-20,493,5.5,1.70474809223843,6.20050917404269
"46",2010-04-27,557,6.4,1.85629799036563,6.32256523992728
"47",2010-05-04,418,7.3,1.98787434815435,6.03548143252476
"48",2010-05-11,628,13,2.56494935746154,6.4425401664682
"49",2010-05-14,1700,28.3,3.34286180464919,7.43838353004431
"50",2010-05-14,1700,85.4,4.44734610079452,7.43838353004431
"51",2010-05-15,4440,132.9,4.8895969657192,8.39840965542627
"52",2010-05-18,1360,26.1,3.26193531432865,7.2152399787301
"53",2010-05-26,3710,18.1,2.89591193827178,8.21878715560148
"54",2010-06-01,597,10.5,2.35137525716348,6.3919171133926
"55",2010-06-08,613,14.1,2.64617479738412,6.41836493593621
"56",2010-06-15,440,8.6,2.15176220325946,6.08677472691231
"57",2010-06-23,338,1.9,0.641853886172395,5.82304589548302
"58",2010-08-04,273,4.4,1.48160454092422,5.60947179518496
"59",2010-08-09,233,5.2,1.64865862558738,5.4510384535657
"60",2010-08-18,200,5.1,1.62924053973028,5.29831736654804
"61",2010-08-25,171,6.1,1.80828877117927,5.14166355650266
"62",2010-09-02,602,10.9,2.3887627892351,6.40025744530882
"63",2010-09-08,216,6.8,1.91692261218206,5.37527840768417
"64",2010-09-15,946,31.3,3.44361809754611,6.85224256905188
"65",2010-09-23,247,7.5,2.01490302054226,5.50938833662798
"66",2010-09-30,246,4.2,1.43508452528932,5.50533153593236
"67",2010-10-07,202,2.3,0.832909122935104,5.30826769740121
