"","folds.5","folds.6","folds.7","folds.8","folds.9","folds.10","folds.11","folds.12","folds.13","folds.14","folds.15","folds.16","folds.17","folds.18","folds.19","folds.20","folds.21","folds.22","folds.23","folds.24","folds.25","folds.26","folds.27","folds.28","folds.29","folds.30"
"1",0.75,0.8,0.4,0.2,0.3,0.25,0.8,0.2,0.4,0.2,0.75,0.3,0.8,0.35,0.55,0.3,0.2,0.65,0.2,0.3,0.8,0.2,0.8,0.5,0.55,0.25
"2",0.85,0.2,0.25,0.45,0.3,0.3,0.2,0.2,0.3,0.25,0.85,0.9,0.3,0.2,0.85,0.9,0.4,0.25,0.85,0.5,0.45,0.9,0.35,0.4,0.2,0.25
"3",0.8,0.55,0.2,0.35,0.3,0.25,0.2,0.25,0.85,0.55,0.3,0.6,0.8,0.3,0.4,0.85,0.85,0.3,0.55,0.35,0.5,0.4,0.55,0.2,0.25,0.85
"4",0.8,0.7,0.65,0.75,0.35,0.4,0.4,0.3,0.85,0.9,0.9,0.4,0.3,0.4,0.25,0.5,0.8,0.4,0.2,0.25,0.85,0.25,0.3,0.75,0.2,0.3
"5",0.65,0.85,0.45,0.6,0.2,0.4,0.3,0.65,0.7,0.35,0.2,0.2,0.4,0.4,0.4,0.9,0.35,0.3,0.85,0.2,0.25,0.2,0.4,0.25,0.4,0.2
"6",0.85,0.25,0.6,0.2,0.9,0.2,0.3,0.65,0.9,0.25,0.5,0.45,0.8,0.85,0.35,0.2,0.35,0.85,0.4,0.85,0.25,0.4,0.5,0.75,0.45,0.25
"7",0.8,0.7,0.2,0.85,0.85,0.85,0.6,0.4,0.2,0.2,0.25,0.9,0.2,0.25,0.25,0.25,0.2,0.9,0.85,0.8,0.2,0.9,0.2,0.5,0.65,0.6
"8",0.55,0.8,0.55,0.25,0.8,0.3,0.8,0.45,0.35,0.3,0.9,0.2,0.4,0.85,0.2,0.85,0.3,0.5,0.85,0.2,0.2,0.85,0.85,0.6,0.2,0.6
"9",0.35,0.7,0.9,0.35,0.85,0.35,0.9,0.9,0.3,0.75,0.85,0.85,0.45,0.85,0.3,0.8,0.85,0.6,0.85,0.25,0.8,0.2,0.9,0.25,0.3,0.35
"10",0.7,0.4,0.7,0.6,0.35,0.85,0.3,0.85,0.55,0.4,0.85,0.2,0.2,0.85,0.85,0.4,0.4,0.55,0.35,0.75,0.2,0.85,0.25,0.55,0.85,0.25
"11",0.25,0.3,0.25,0.4,0.4,0.8,0.2,0.55,0.55,0.8,0.75,0.55,0.3,0.35,0.3,0.85,0.3,0.85,0.2,0.3,0.6,0.3,0.2,0.9,0.25,0.9
"12",0.85,0.5,0.6,0.35,0.35,0.2,0.4,0.9,0.2,0.2,0.7,0.35,0.4,0.35,0.85,0.9,0.6,0.45,0.9,0.35,0.75,0.2,0.55,0.3,0.8,0.9
"13",0.25,0.35,0.85,0.35,0.85,0.45,0.3,0.6,0.2,0.35,0.55,0.35,0.3,0.4,0.3,0.3,0.45,0.9,0.3,0.45,0.85,0.25,0.5,0.25,0.45,0.4
"14",0.9,0.85,0.75,0.25,0.5,0.35,0.9,0.45,0.7,0.35,0.3,0.3,0.35,0.8,0.2,0.3,0.35,0.85,0.35,0.8,0.35,0.85,0.2,0.55,0.8,0.85
"15",0.3,0.35,0.3,0.85,0.25,0.25,0.9,0.9,0.25,0.2,0.4,0.9,0.8,0.35,0.35,0.5,0.2,0.75,0.25,0.2,0.4,0.2,0.4,0.4,0.2,0.2
"16",0.2,0.2,0.85,0.2,0.8,0.2,0.75,0.9,0.4,0.3,0.35,0.8,0.5,0.25,0.25,0.9,0.25,0.2,0.2,0.65,0.3,0.3,0.25,0.85,0.3,0.3
"17",0.7,0.3,0.9,0.4,0.85,0.35,0.55,0.7,0.3,0.2,0.85,0.3,0.75,0.75,0.75,0.4,0.25,0.25,0.35,0.8,0.85,0.45,0.3,0.35,0.8,0.2
"18",0.5,0.25,0.2,0.2,0.2,0.2,0.2,0.25,0.2,0.75,0.25,0.75,0.3,0.2,0.4,0.75,0.4,0.25,0.3,0.2,0.8,0.45,0.9,0.3,0.4,0.8
"19",0.85,0.7,0.45,0.2,0.3,0.25,0.3,0.45,0.35,0.2,0.55,0.85,0.25,0.2,0.85,0.4,0.3,0.75,0.3,0.45,0.2,0.85,0.3,0.9,0.8,0.85
"20",0.4,0.35,0.35,0.9,0.3,0.85,0.75,0.75,0.25,0.85,0.25,0.85,0.9,0.35,0.85,0.85,0.65,0.2,0.4,0.2,0.35,0.25,0.35,0.2,0.9,0.35
"21",0.85,0.4,0.45,0.9,0.45,0.75,0.2,0.35,0.8,0.85,0.3,0.9,0.45,0.4,0.75,0.2,0.35,0.85,0.4,0.85,0.85,0.9,0.85,0.2,0.2,0.2
"22",0.9,0.75,0.45,0.85,0.4,0.7,0.45,0.45,0.35,0.65,0.2,0.45,0.55,0.4,0.2,0.85,0.2,0.3,0.9,0.85,0.85,0.35,0.2,0.9,0.5,0.85
"23",0.3,0.35,0.35,0.85,0.75,0.25,0.3,0.35,0.85,0.6,0.2,0.9,0.35,0.9,0.8,0.85,0.8,0.35,0.8,0.25,0.3,0.9,0.9,0.45,0.4,0.8
"24",0.45,0.2,0.25,0.65,0.9,0.4,0.45,0.9,0.2,0.8,0.2,0.4,0.4,0.65,0.45,0.85,0.2,0.2,0.2,0.4,0.35,0.2,0.5,0.3,0.8,0.25
"25",0.6,0.8,0.85,0.2,0.35,0.35,0.25,0.6,0.45,0.8,0.2,0.3,0.4,0.2,0.2,0.25,0.3,0.85,0.4,0.2,0.25,0.35,0.25,0.9,0.8,0.85
"26",0.35,0.85,0.3,0.75,0.3,0.9,0.85,0.7,0.2,0.45,0.25,0.85,0.25,0.35,0.2,0.2,0.9,0.2,0.4,0.35,0.2,0.3,0.3,0.35,0.25,0.25
"27",0.55,0.55,0.25,0.6,0.2,0.4,0.5,0.85,0.7,0.55,0.6,0.4,0.35,0.35,0.85,0.2,0.9,0.2,0.3,0.25,0.4,0.4,0.85,0.85,0.4,0.85
"28",0.6,0.3,0.8,0.5,0.6,0.75,0.6,0.35,0.35,0.2,0.45,0.6,0.85,0.3,0.6,0.85,0.55,0.9,0.2,0.55,0.6,0.4,0.8,0.35,0.85,0.85
"29",0.3,0.25,0.35,0.3,0.9,0.45,0.9,0.8,0.2,0.4,0.35,0.4,0.2,0.85,0.85,0.45,0.9,0.2,0.3,0.85,0.7,0.25,0.9,0.8,0.2,0.85
"30",0.5,0.9,0.35,0.9,0.9,0.8,0.9,0.3,0.85,0.4,0.3,0.8,0.3,0.2,0.35,0.2,0.2,0.25,0.4,0.9,0.85,0.9,0.35,0.2,0.25,0.85
"31",0.55,0.4,0.35,0.5,0.2,0.85,0.4,0.4,0.9,0.7,0.3,0.2,0.4,0.4,0.2,0.85,0.3,0.2,0.35,0.3,0.2,0.35,0.85,0.25,0.2,0.85
"32",0.45,0.75,0.2,0.9,0.85,0.45,0.2,0.2,0.4,0.35,0.35,0.2,0.4,0.8,0.2,0.25,0.6,0.7,0.2,0.4,0.2,0.85,0.7,0.3,0.85,0.25
"33",0.3,0.4,0.65,0.2,0.25,0.85,0.2,0.85,0.25,0.3,0.2,0.85,0.3,0.8,0.4,0.3,0.5,0.55,0.25,0.9,0.4,0.9,0.25,0.4,0.8,0.2
"34",0.25,0.45,0.4,0.3,0.4,0.55,0.3,0.65,0.9,0.35,0.8,0.2,0.4,0.45,0.35,0.25,0.25,0.9,0.4,0.85,0.6,0.45,0.2,0.2,0.25,0.8
"35",0.5,0.2,0.4,0.85,0.8,0.4,0.6,0.35,0.75,0.75,0.8,0.6,0.3,0.2,0.4,0.85,0.5,0.9,0.8,0.8,0.85,0.85,0.85,0.2,0.35,0.35
"36",0.25,0.2,0.2,0.2,0.5,0.2,0.35,0.9,0.85,0.5,0.25,0.3,0.2,0.55,0.25,0.8,0.55,0.35,0.75,0.8,0.25,0.55,0.4,0.55,0.85,0.2
"37",0.9,0.45,0.3,0.4,0.25,0.8,0.5,0.35,0.6,0.3,0.6,0.8,0.25,0.85,0.2,0.9,0.35,0.9,0.35,0.4,0.25,0.25,0.3,0.3,0.6,0.9
"38",0.2,0.8,0.8,0.9,0.3,0.8,0.5,0.3,0.85,0.2,0.25,0.4,0.2,0.2,0.45,0.9,0.35,0.2,0.85,0.85,0.2,0.25,0.9,0.55,0.35,0.9
"39",0.7,0.55,0.45,0.2,0.3,0.9,0.45,0.85,0.6,0.8,0.2,0.2,0.3,0.35,0.2,0.45,0.55,0.55,0.35,0.25,0.25,0.85,0.25,0.2,0.25,0.4
"40",0.45,0.8,0.55,0.35,0.4,0.35,0.65,0.75,0.9,0.45,0.55,0.45,0.85,0.2,0.75,0.3,0.55,0.85,0.35,0.3,0.85,0.2,0.9,0.4,0.9,0.8
"41",0.35,0.7,0.55,0.75,0.2,0.85,0.55,0.65,0.35,0.55,0.4,0.25,0.8,0.8,0.85,0.25,0.2,0.85,0.35,0.2,0.85,0.5,0.9,0.4,0.25,0.55
"42",0.85,0.25,0.4,0.2,0.35,0.4,0.35,0.85,0.35,0.35,0.45,0.75,0.75,0.35,0.7,0.8,0.35,0.35,0.9,0.25,0.25,0.2,0.35,0.2,0.6,0.85
"43",0.3,0.25,0.5,0.2,0.4,0.9,0.75,0.7,0.8,0.3,0.25,0.3,0.9,0.25,0.2,0.35,0.35,0.25,0.85,0.85,0.2,0.2,0.3,0.9,0.35,0.25
"44",0.3,0.3,0.6,0.45,0.2,0.75,0.75,0.2,0.4,0.2,0.2,0.3,0.85,0.85,0.8,0.9,0.5,0.8,0.35,0.75,0.2,0.35,0.8,0.9,0.25,0.4
"45",0.55,0.3,0.25,0.4,0.6,0.8,0.45,0.3,0.9,0.3,0.55,0.85,0.8,0.4,0.65,0.85,0.25,0.25,0.2,0.45,0.45,0.3,0.2,0.4,0.85,0.2
"46",0.5,0.3,0.9,0.8,0.6,0.25,0.2,0.25,0.25,0.2,0.8,0.2,0.85,0.8,0.4,0.8,0.8,0.25,0.8,0.8,0.35,0.5,0.6,0.35,0.4,0.2
"47",0.9,0.3,0.6,0.85,0.85,0.45,0.45,0.35,0.9,0.45,0.6,0.85,0.25,0.7,0.85,0.45,0.75,0.85,0.9,0.4,0.3,0.65,0.2,0.4,0.85,0.4
"48",0.75,0.2,0.3,0.4,0.25,0.3,0.3,0.35,0.7,0.85,0.4,0.3,0.2,0.85,0.3,0.6,0.8,0.35,0.8,0.85,0.25,0.25,0.2,0.4,0.3,0.9
"49",0.3,0.65,0.9,0.2,0.8,0.4,0.45,0.75,0.35,0.6,0.5,0.2,0.8,0.75,0.45,0.45,0.85,0.85,0.9,0.9,0.85,0.85,0.8,0.4,0.8,0.85
"50",0.3,0.7,0.3,0.85,0.8,0.55,0.5,0.2,0.3,0.2,0.25,0.75,0.85,0.75,0.35,0.75,0.25,0.75,0.2,0.3,0.25,0.35,0.8,0.9,0.35,0.25
