"","TP.Date","TP.Flow","TP.concentrations.TP","lnC","lnQ"
"1",2009-07-07,316,0.08,-2.52572864430826,5.75574221358691
"2",2009-07-14,260,0.088,-2.43041846450393,5.56068163101553
"3",2009-07-21,267,0.086,-2.45340798272863,5.58724865840025
"4",2009-07-28,285,0.102,-2.28278246569787,5.65248918026865
"5",2009-08-04,217,0.084,-2.47693848013882,5.37989735354046
"6",2009-08-11,468,0.13,-2.04022082852655,6.14846829591765
"7",2009-08-18,185,0.096,-2.3434070875143,5.22035582507832
"8",2009-08-25,193,0.092,-2.3859667019331,5.26269018890489
"9",2009-09-01,162,0.08,-2.52572864430826,5.08759633523238
"10",2009-09-08,213,0.11,-2.20727491318972,5.36129216570943
"11",2009-09-10,486,0.144,-1.93794197940614,6.18620862390049
"12",2009-09-15,257,0.106,-2.24431618487007,5.54907608489522
"13",2009-09-22,3160,0.204,-1.58963528513792,8.05832730658096
"14",2009-09-29,360,0.058,-2.84731226843572,5.88610403145016
"15",2009-10-06,270,0.096,-2.3434070875143,5.59842195899838
"16",2009-10-09,18900,0.96,-0.0408219945202552,9.84691720104773
"17",2009-10-13,2570,0.168,-1.78379129957888,7.85166117788927
"18",2009-10-20,768,0.082,-2.50103603171788,6.64378973314767
"19",2009-10-27,1010,0.079,-2.53830742651512,6.9177056098353
"20",2009-10-30,9940,0.853,-0.158995731490458,9.20432229965062
"21",2009-11-03,1310,0.076,-2.57702193869581,7.1777824161952
"22",2009-11-10,662,0.01,-4.60517018598809,6.49526555593701
"23",2009-11-17,704,0.062,-2.78062089393705,6.55677835615804
"24",2009-11-23,492,0.052,-2.95651156040071,6.19847871649231
"25",2009-12-01,410,0.032,-3.44201937618241,6.01615715969835
"26",2009-12-08,351,0.028,-3.57555076880693,5.86078622346587
"27",2009-12-15,332,0.016,-4.13516655674236,5.80513496891649
"28",2009-12-21,289,0.016,-4.13516655674236,5.66642668811243
"29",2009-12-29,385,0.033,-3.41124771751566,5.95324333428778
"30",2010-01-05,353,0.028,-3.57555076880693,5.8664680569333
"31",2010-01-12,292,0.016,-4.13516655674236,5.67675380226828
"32",2010-01-19,311,0.034,-3.38139475436598,5.73979291217923
"33",2010-01-26,853,0.044,-3.12356564506388,6.74875954749168
"34",2010-02-03,1170,0.054,-2.91877123241786,7.0647590277918
"35",2010-02-10,1170,0.064,-2.74887219562247,7.0647590277918
"36",2010-02-16,777,0.038,-3.27016911925575,6.65544035036765
"37",2010-02-23,982,0.068,-2.68824757380603,6.88959130835447
"38",2010-03-02,608,0.028,-3.57555076880693,6.41017488196617
"39",2010-03-08,513,0.034,-3.38139475436598,6.24027584517077
"40",2010-03-16,475,0.05,-2.99573227355399,6.16331480403464
"41",2010-03-22,1570,0.11,-2.20727491318972,7.35883089834235
"42",2010-03-30,1320,0.052,-2.95651156040071,7.18538701558042
"43",2010-04-07,931,0.064,-2.74887219562247,6.83625927727707
"44",2010-04-13,621,0.036,-3.32423634052603,6.43133108193348
"45",2010-04-20,493,0.044,-3.12356564506388,6.20050917404269
"46",2010-04-27,557,0.066,-2.71810053695571,6.32256523992728
"47",2010-05-04,418,0.048,-3.03655426807425,6.03548143252476
"48",2010-05-11,628,0.076,-2.57702193869581,6.4425401664682
"49",2010-05-14,1700,0.112,-2.18925640768704,7.43838353004431
"50",2010-05-14,1700,0.242,-1.41881755282545,7.43838353004431
"51",2010-05-15,4440,0.402,-0.911303190363116,8.39840965542627
"52",2010-05-18,1360,0.129,-2.04794287462046,7.2152399787301
"53",2010-05-26,3710,0.101,-2.29263476214088,8.21878715560148
"54",2010-06-01,597,0.088,-2.43041846450393,6.3919171133926
"55",2010-06-08,613,0.086,-2.45340798272863,6.41836493593621
"56",2010-06-15,440,0.086,-2.45340798272863,6.08677472691231
"57",2010-06-23,338,0.118,-2.13707065451647,5.82304589548302
"58",2010-08-04,273,0.084,-2.47693848013882,5.60947179518496
"59",2010-08-09,233,0.092,-2.3859667019331,5.4510384535657
"60",2010-08-18,200,0.088,-2.43041846450393,5.29831736654804
"61",2010-08-25,171,0.084,-2.47693848013882,5.14166355650266
"62",2010-09-02,602,0.107,-2.23492644452023,6.40025744530882
"63",2010-09-08,216,0.108,-2.22562405185792,5.37527840768417
"64",2010-09-15,946,0.154,-1.87080267656851,6.85224256905188
"65",2010-09-23,247,0.072,-2.63108915996608,5.50938833662798
"66",2010-09-30,246,0.07,-2.65926003693278,5.50533153593236
"67",2010-10-07,202,0.056,-2.88240358824699,5.30826769740121
"68",2010-10-13,188,0.06,-2.81341071676004,5.23644196282995
"69",2010-10-21,205,0.068,-2.68824757380603,5.32300997913841
"70",2010-10-28,210,0.064,-2.74887219562247,5.34710753071747
"71",2010-11-03,200,0.062,-2.78062089393705,5.29831736654804
"72",2010-11-11,177,0.062,-2.78062089393705,5.17614973257383
"73",2010-11-16,177,0.052,-2.95651156040071,5.17614973257383
"74",2010-11-29,283,0.084,-2.47693848013882,5.64544689764324
"75",2010-12-09,196,0.03,-3.50655789731998,5.27811465923052
"76",2010-12-16,183,0.016,-4.13516655674236,5.20948615284142
"77",2011-01-06,218,0.046,-3.07911388249304,5.38449506278909
"78",2011-01-12,178,0.034,-3.38139475436598,5.18178355029209
"79",2011-01-21,177,0.034,-3.38139475436598,5.17614973257383
"80",2011-01-26,174,0.04,-3.2188758248682,5.15905529921453
"81",2011-02-06,213,0.044,-3.12356564506388,5.36129216570943
"82",2011-02-12,275,0.044,-3.12356564506388,5.61677109766657
"83",2011-02-14,673,0.072,-2.63108915996608,6.51174532964473
"84",2011-02-25,753,0.102,-2.28278246569787,6.62406522779989
"85",2011-02-28,2180,1.018,0.017839918128331,7.68708015578313
"86",2011-03-05,765,0.098,-2.32278780031156,6.63987583382654
"87",2011-03-14,642,0.12,-2.12026353620009,6.46458830368996
"88",2011-03-31,265,0.04,-3.2188758248682,5.57972982598622
"89",2011-04-07,241,0.05,-2.99573227355399,5.48479693349065
"90",2011-04-11,471,0.114,-2.17155683058764,6.15485809401642
"91",2011-04-20,308,0.06,-2.81341071676004,5.73009978297357
"92",2011-04-23,4140,0.763,-0.27049724769768,8.32845106681936
"93",2011-04-25,44900,1.06,0.0582689081239758,10.7121930737303
"94",2011-04-26,42700,1.144,0.134530892957606,10.6619541992167
"95",2011-05-11,871,0.082,-2.50103603171788,6.7696419768525
"96",2011-05-18,608,0.062,-2.78062089393705,6.41017488196617
"97",2011-05-24,31600,0.988,-0.0120725812342692,10.360912399575
"98",2011-06-09,594,0.061,-2.79688141480883,6.38687931936265
