"","NO3.Date","NO3.Flow","NO3.concentrations.NO3","lnC","lnQ"
"140",2012-06-04,389,1.995,0.690644050341827,5.96357934361845
"141",2012-06-13,158,1.904,0.643956936369174,5.06259503302697
"142",2012-06-20,136,1.756,0.563038495212925,4.91265488573605
"143",2012-06-28,122,1.588,0.462475362824944,4.80402104473326
"144",2012-07-11,112,1.168,0.155292884406035,4.71849887129509
"145",2012-07-18,102,1.1325,0.124427578375052,4.62497281328427
"146",2012-07-25,90,0.951,-0.0502412164367468,4.49980967033027
"147",2012-08-01,96,0.878,-0.13010868534702,4.56434819146784
"148",2012-08-16,113,0.996,-0.00400802139753882,4.72738781871234
"149",2012-08-21,120,1.193,0.176471143115779,4.78749174278205
"150",2012-08-27,449,1.72,0.542324290825362,6.10702288774225
"151",2012-09-04,143,1.576,0.454889991435687,4.96284463025991
"152",2012-09-06,134,1.557,0.442760892851861,4.89783979995091
"153",2012-09-11,157,1.483,0.394067063155795,5.05624580534831
"154",2012-09-25,125,1.776,0.574363644569978,4.8283137373023
"155",2012-10-02,116,1.864,0.6227247162634,4.75359019110636
"156",2012-10-09,114,2.082,0.733328970192777,4.7361984483945
"157",2012-10-13,540,2.404,0.877134016672961,6.29156913955832
"158",2012-10-16,283,1.753,0.561328605939097,5.64544689764324
"159",2012-10-23,148,1.913,0.648672690458116,4.99721227376411
"160",2012-11-01,131,1.948,0.666803205220343,4.87519732320115
"161",2012-11-15,148,1.966,0.676001021724975,4.99721227376411
"162",2012-11-27,120,2.125,0.75377180237638,4.78749174278205
"163",2012-12-04,193,2.169,0.774266231844737,5.26269018890489
"164",2012-12-11,150,2.168,0.7738050835774,5.01063529409626
"165",2013-01-03,184,2.525,0.926241062727323,5.21493575760899
"166",2013-01-11,153,2.666,0.980579221756517,5.03043792139244
"167",2013-01-15,160,2.725,1.00246842811521,5.07517381523383
"168",2013-01-22,139,2.637,0.96964190737115,4.93447393313069
"169",2013-01-30,2360,1.88,0.631271776841858,7.76641689801966
"170",2013-02-05,314,3.383,1.21876288979857,5.74939298590825
"171",2013-02-12,361,2.517,0.923067716153179,5.88887795833288
"172",2013-02-19,275,2.607,0.958200134951365,5.61677109766657
"173",2013-02-26,414,2.638,0.970021054295123,6.02586597382531
"174",2013-03-05,312,2.608,0.958583644064407,5.74300318780948
"175",2013-03-10,2390,2.818,1.03602741347649,7.77904864492556
"176",2013-03-19,439,3.534,1.2624303738975,6.08449941307517
"177",2013-03-26,416,3.091,1.12849466314998,6.03068526026126
"178",2013-04-05,925,2.513,0.921477258561455,6.82979373751242
"179",2013-04-11,1830,2.149,0.765002617660373,7.51207124583547
"180",2013-04-18,6260,2.18,0.779324876800998,8.74193546409414
"181",2013-04-25,765,3.665,1.29882833533861,6.63987583382654
"182",2013-05-03,822,3.13,1.14103300455206,6.71174039505618
"183",2013-05-10,14400,0.852,-0.160168752152821,9.57498348556409
"184",2013-05-21,1680,0.895,-0.110931560707282,7.4265490723973
"185",2013-05-21,1680,2.931,1.07534366172876,7.4265490723973
"186",2013-05-29,676,3.046,1.11382925447297,6.51619307604296
"187",2013-06-07,667,2.644,0.97229292198944,6.50279004591562
"188",2013-06-26,270,2.5815,0.948370625337567,5.59842195899838
"189",2013-07-10,196,2.43,0.887891257352457,5.27811465923052
"190",2013-08-01,697,1.537,0.429832464556459,6.54678541076052
"191",2013-08-08,4400,2.233,0.803345972858021,8.38935981990635
"192",2013-08-15,852,2.405,0.877549903557724,6.74758652682932
"193",2013-08-21,363,2.718,0.999896315728952,5.89440283426485
"194",2013-08-29,250,2.541,0.932557704338027,5.52146091786225
"195",2013-09-05,210,2.451,0.896496104545976,5.34710753071747
"196",2013-09-12,183,2.376,0.865418401500398,5.20948615284142
"197",2013-09-19,170,2.628,0.966223100622364,5.13579843705026
"198",2013-09-20,699,2.567,0.942737901889003,6.54965074223381
"199",2013-10-03,208,2.379,0.866680231320821,5.33753807970132
"200",2013-10-06,1630,1.558,0.443402947448557,7.39633529380081
"201",2013-10-21,216,2.335,0.848011891120861,5.37527840768417
"202",2013-10-31,671,2.603,0.956664626012428,6.50876913697168
"203",2013-11-07,505,2.654,0.976067935910016,6.22455842927536
"204",2013-11-14,253,2.634,0.968503603321089,5.53338948872752
"205",2013-11-21,259,2.547,0.93491619599732,5.55682806169954
"206",2013-12-03,216,2.563,0.941178447381934,5.37527840768417
"207",2013-12-13,233,2.87,1.05431202977153,5.4510384535657
"208",2013-12-20,493,3.328,1.20237152295896,6.20050917404269
"209",2013-12-21,3200,2.651,0.974936927306888,8.07090608878782
"210",2014-01-08,341,3.735,1.31774781858478,5.83188247728352
"211",2014-01-11,2380,2.026,0.706063405826492,7.77485576666552
"212",2014-01-23,359,3.55,1.26694760348732,5.88332238848828
"213",2014-01-29,288,3.558,1.26919858924364,5.66296048013595
"214",2014-02-07,261,3.47,1.24415459395877,5.56452040732269
"215",2014-02-13,256,3.33,1.20297230399235,5.54517744447956
"216",2014-02-20,255,2.924,1.07295254188753,5.54126354515843
"217",2014-02-26,215,2.983,1.09292950553261,5.37063802812766
"218",2014-03-06,260,3.091,1.12849466314998,5.56068163101553
"219",2014-03-13,347,2.474,0.905836273970296,5.84932477994686
"220",2014-03-17,5980,1.864,0.6227247162634,8.69617584694468
"221",2014-03-28,565,3.09,1.12817109090965,6.33682573114644
"222",2014-03-29,1240,2.56,0.940007258491471,7.12286665859908
"223",2014-04-03,588,2.637,0.96964190737115,6.37672694789863
"224",2014-04-04,1250,2.067,0.726098280699631,7.13089883029635
"225",2014-04-08,1270,1.836,0.607589292198299,7.14677217945264
"226",2014-04-15,598,2.21,0.792992515529661,6.39359075395063
"227",2014-04-24,397,1.929,0.657001733923592,5.98393628068719
"228",2014-04-29,376,2.1855,0.781844635321232,5.92958914338989
"229",2014-05-09,1010,1.901,0.642380063506292,6.9177056098353
"230",2014-05-13,1480,1.613,0.478095799143072,7.29979736675816
"231",2014-05-15,1000,1.862,0.621651178854875,6.90775527898214
"232",2014-05-21,399,2.083,0.733809162278835,5.98896141688986
"233",2014-05-29,315,2.307,0.835947979191617,5.75257263882563
"234",2014-06-03,514,2.278,0.82329786502499,6.24222326545517
"235",2014-06-16,415,2.258,0.81447946572747,6.0282785202307
"236",2014-07-02,262,1.9215,0.653106131022762,5.5683445037611
"237",2014-07-07,200,1.92,0.65232518603969,5.29831736654804
"238",2014-07-22,165,1.818,0.597736995755287,5.10594547390058
"239",2014-07-31,252,1.797,0.586118607801422,5.52942908751142
"240",2014-08-06,166,1.545,0.435023910349709,5.11198778835654
"241",2014-08-13,195,1.537,0.429832464556459,5.27299955856375
"242",2014-08-21,160,1.516,0.41607528722018,5.07517381523383
"243",2014-08-28,134,1.418,0.349247428109936,4.89783979995091
"244",2014-09-03,604,1.566,0.448524597568611,6.40357419793482
"245",2014-09-11,163,1.423,0.352767319107715,5.09375020080676
"246",2014-09-18,324,2.058,0.721734637411858,5.78074351579233
"247",2014-09-24,166,1.626,0.486123011125619,5.11198778835654
"248",2014-10-01,140,1.751,0.560187053303715,4.9416424226093
"249",2014-10-09,141,1.765,0.56815069038526,4.94875989037817
"250",2014-10-10,1360,1.116,0.109750863959119,7.2152399787301
"251",2014-10-13,3230,1.093,0.0889262091944015,8.0802374162167
"252",2014-10-23,328,2.855,1.04907184310797,5.79301360838414
"253",2014-10-29,264,2.478,0.907451783206951,5.57594910314632
"254",2014-11-06,430,2.133,0.757529439489213,6.06378520868761
"255",2014-11-13,221,2.468,0.903408106043141,5.39816270151775
"256",2014-11-19,199,2.777,1.02137120832466,5.29330482472449
"257",2014-12-02,219,2.625,0.965080896043587,5.3890717298165
"258",2014-12-11,290,2.68,0.985816794522765,5.66988092298052
"259",2014-12-17,568,2.289,0.82811504097043,6.34212141872115
"260",2015-01-05,658,2.227,0.800655388275231,6.48920493132532
"261",2015-01-08,424,3.165,1.15215305559614,6.04973345523196
"262",2015-01-15,305,3.162,1.15120473878728,5.72031177660741
"263",2015-01-21,265,2.896,1.06333047452347,5.57972982598622
"264",2015-01-29,238,2.904,1.06608909696255,5.47227067367148
"265",2015-02-04,262,0.059,-2.83021783507642,5.5683445037611
"266",2015-02-11,230,2.6488,0.974106707250899,5.4380793089232
"267",2015-02-18,230,2.573,0.945072533299607,5.4380793089232
"268",2015-02-25,375,2.546,0.934523500135215,5.92692602597041
"269",2015-03-05,815,2.126,0.754242279919756,6.70318811324086
"270",2015-03-11,1140,1.976,0.681074599325676,7.03878354138854
"271",2015-03-14,4350,1.485,0.395414772254663,8.37793112408273
"272",2015-03-19,1330,2.767,1.01776370080479,7.1929342212158
"273",2015-03-26,2560,1.6745,0.515514613252122,7.84776253747361
"274",2015-04-01,678,3.043,1.11284387091483,6.5191472879404
"275",2015-04-14,519,2.497,0.915090011297636,6.25190388316589
"276",2015-04-22,486,2.076,0.730442965303642,6.18620862390049
"277",2015-04-29,353,2.027,0.706556867469863,5.8664680569333
"278",2015-05-08,1790,1.674,0.515215972067284,7.4899708988348
"279",2015-05-11,7270,0.945,-0.0565703514883944,8.89151157052756
"280",2015-05-17,2610,1.079,0.0760346862759976,7.86710550031674
"281",2015-05-24,8380,1.565,0.447885823992117,9.03360319347613
"282",2015-06-01,2210,2.639,0.970400057521187,7.7007477945118
"283",2015-06-20,6800,0.789,-0.236988958136263,8.8246778911642
