"","TN.Date","TN.Flow","TN.concentrations.TN","lnC","lnQ"
"140",2012-06-28,122,1.87,0.625938430866495,4.80402104473326
"141",2012-07-11,112,1.43,0.357674444271816,4.71849887129509
"142",2012-07-18,102,1.335,0.288931291852213,4.62497281328427
"143",2012-07-25,90,1.09,0.0861776962410524,4.49980967033027
"144",2012-08-01,96,1.04,0.0392207131532813,4.56434819146784
"145",2012-08-16,113,1.27,0.2390169004705,4.72738781871234
"146",2012-08-21,120,1.47,0.385262400790645,4.78749174278205
"147",2012-08-27,449,2.2,0.78845736036427,6.10702288774225
"148",2012-09-04,143,1.82,0.598836501088704,4.96284463025991
"149",2012-09-06,134,1.78,0.576613364303994,4.89783979995091
"150",2012-09-11,157,1.74,0.553885113226438,5.05624580534831
"151",2012-09-25,125,2,0.693147180559945,4.8283137373023
"152",2012-10-02,116,2.1,0.741937344729377,4.75359019110636
"153",2012-10-09,114,2.26,0.815364813284194,4.7361984483945
"154",2012-10-13,540,2.89,1.06125650212434,6.29156913955832
"155",2012-10-16,283,1.97,0.678033542749897,5.64544689764324
"156",2012-10-23,148,2.89,1.06125650212434,4.99721227376411
"157",2012-11-01,131,2.21,0.792992515529661,4.87519732320115
"158",2012-11-15,148,2.13,0.756121979721334,4.99721227376411
"159",2012-11-27,120,2.38,0.867100487683383,4.78749174278205
"160",2012-12-04,193,2.42,0.883767540168595,5.26269018890489
"161",2012-12-11,150,2.44,0.89199803930511,5.01063529409626
"162",2013-01-03,184,2.7,0.993251773010283,5.21493575760899
"163",2013-01-11,153,4.79,1.56653041142282,5.03043792139244
"164",2013-01-15,160,2.83,1.04027671165515,5.07517381523383
"165",2013-01-22,139,2.77,1.01884732019925,4.93447393313069
"166",2013-01-30,2360,3.38,1.21787570949493,7.76641689801966
"167",2013-02-05,314,3.66,1.29746314741327,5.74939298590825
"168",2013-02-12,361,2.74,1.00795792039998,5.88887795833288
"169",2013-02-19,275,2.56,0.940007258491471,5.61677109766657
"170",2013-02-26,414,2.92,1.07158361628019,6.02586597382531
"171",2013-03-05,312,2.66,0.978326122793608,5.74300318780948
"172",2013-03-10,2390,3.48,1.24703229378638,7.77904864492556
"173",2013-03-19,439,3.55,1.26694760348732,6.08449941307517
"174",2013-03-26,416,3.1,1.1314021114911,6.03068526026126
"175",2013-04-05,925,2.89,1.06125650212434,6.82979373751242
"176",2013-04-11,1830,2.76,1.01523067972906,7.51207124583547
"177",2013-04-18,6260,3.08,1.12492959698548,8.74193546409414
"178",2013-04-25,765,3.97,1.3787660946991,6.63987583382654
"179",2013-05-03,822,3.17,1.15373158788919,6.71174039505618
"180",2013-05-10,14400,2.28,0.824175442966349,9.57498348556409
"181",2013-05-21,1680,1.9,0.641853886172395,7.4265490723973
"182",2013-05-21,1680,3.58,1.27536280041261,7.4265490723973
"183",2013-05-29,676,3.04,1.11185751541813,6.51619307604296
"184",2013-06-07,667,2.82,1.03673688495002,6.50279004591562
"185",2013-06-26,270,2.78,1.02245092770255,5.59842195899838
"186",2013-07-10,196,2.68,0.985816794522765,5.27811465923052
"187",2013-08-01,697,2.03,0.708035793053696,6.54678541076052
"188",2013-08-08,4400,3.45,1.23837423104327,8.38935981990635
"189",2013-08-15,852,2.77,1.01884732019925,6.74758652682932
"190",2013-08-21,363,3.01,1.10194007876078,5.89440283426485
"191",2013-08-29,250,2.72,1.00063188030791,5.52146091786225
"192",2013-09-05,210,2.61,0.959350221334602,5.34710753071747
"193",2013-09-12,183,2.81,1.03318448334565,5.20948615284142
"194",2013-09-19,170,2.59,0.951657875711446,5.13579843705026
"195",2013-09-20,699,2.76,1.01523067972906,6.54965074223381
"196",2013-10-03,208,2.45,0.896088024556636,5.33753807970132
"197",2013-10-06,1630,2.01,0.698134722070984,7.39633529380081
"198",2013-10-21,216,2.42,0.883767540168595,5.37527840768417
"199",2013-10-31,671,2.63,0.966983846189673,6.50876913697168
"200",2013-11-07,505,2.48,0.908258560176891,6.22455842927536
"201",2013-11-14,253,2.64,0.970778917158225,5.53338948872752
"202",2013-11-21,259,2.57,0.943905898907128,5.55682806169954
"203",2013-12-03,216,2.54,0.932164081030445,5.37527840768417
"204",2013-12-13,233,2.94,1.07840958135059,5.4510384535657
"205",2013-12-20,493,3.27,1.18478998490916,6.20050917404269
"206",2013-12-21,3200,3.13,1.14103300455206,8.07090608878782
"207",2014-01-08,341,3.76,1.3244189574018,5.83188247728352
"208",2014-01-11,2380,2.74,1.00795792039998,7.77485576666552
"209",2014-01-23,359,3.57,1.27256559579155,5.88332238848828
"210",2014-01-29,288,3.55,1.26694760348732,5.66296048013595
"211",2014-02-07,261,3.5,1.25276296849537,5.56452040732269
"212",2014-02-13,256,3.31,1.19694818938897,5.54517744447956
"213",2014-02-20,255,3.095,1.12978790613656,5.54126354515843
"214",2014-02-26,215,3.11,1.13462272619114,5.37063802812766
"215",2014-03-06,260,3.12,1.13783300182139,5.56068163101553
"216",2014-03-13,347,2.6,0.955511445027436,5.84932477994686
"217",2014-03-17,5980,2.6,0.955511445027436,8.69617584694468
"218",2014-03-28,565,8.39,2.12704052047911,6.33682573114644
"219",2014-03-29,1240,2.91,1.0681530811834,7.12286665859908
"220",2014-04-03,588,2.79,1.02604159583327,6.37672694789863
"221",2014-04-04,1250,2.75,1.01160091167848,7.13089883029635
"222",2014-04-08,1270,2.18,0.779324876800998,7.14677217945264
"223",2014-04-15,598,2.39,0.871293365943419,6.39359075395063
"224",2014-04-24,397,2.29,0.828551817566148,5.98393628068719
"225",2014-04-29,376,2.54,0.932164081030445,5.92958914338989
"226",2014-05-09,1010,2.76,1.01523067972906,6.9177056098353
"227",2014-05-13,1480,4.66,1.53901544813755,7.29979736675816
"228",2014-05-15,1000,2.27,0.819779831493311,6.90775527898214
"229",2014-05-21,399,2.59,0.951657875711446,5.98896141688986
"230",2014-05-29,315,2.7,0.993251773010283,5.75257263882563
"231",2014-06-03,514,2.66,0.978326122793608,6.24222326545517
"232",2014-06-16,415,2.64,0.970778917158225,6.0282785202307
"233",2014-07-02,262,2.17,0.774727167552368,5.5683445037611
"234",2014-07-07,200,2.07,0.727548607277278,5.29831736654804
"235",2014-07-22,165,2.2,0.78845736036427,5.10594547390058
"236",2014-07-31,252,1.9,0.641853886172395,5.52942908751142
"237",2014-08-06,166,1.74,0.553885113226438,5.11198778835654
"238",2014-08-13,195,1.82,0.598836501088704,5.27299955856375
"239",2014-08-21,160,1.7,0.53062825106217,5.07517381523383
"240",2014-08-28,134,1.66,0.506817602368452,4.89783979995091
"241",2014-09-03,604,1.98,0.683096844706444,6.40357419793482
"242",2014-09-11,163,1.69,0.524728528934982,5.09375020080676
"243",2014-09-18,324,2.37,0.86288995514704,5.78074351579233
"244",2014-09-24,166,1.88,0.631271776841858,5.11198778835654
"245",2014-10-01,140,1.98,0.683096844706444,4.9416424226093
"246",2014-10-09,141,2.035,0.710495818894558,4.94875989037817
"247",2014-10-10,1360,2.3,0.832909122935104,7.2152399787301
"248",2014-10-13,3230,1.89,0.636576829071551,8.0802374162167
"249",2014-10-23,328,2.96,1.08518926833597,5.79301360838414
"250",2014-10-29,264,2.71,0.99694863489161,5.57594910314632
"251",2014-11-06,430,2.48,0.908258560176891,6.06378520868761
"252",2014-11-13,221,2.55,0.936093359170335,5.39816270151775
"253",2014-11-19,199,2.88,1.05779029414785,5.29330482472449
"254",2014-12-02,219,2.67,0.982078472412158,5.3890717298165
"255",2014-12-11,290,2.65,0.974559639998131,5.66988092298052
"256",2014-12-17,568,2.43,0.887891257352457,6.34212141872115
"257",2015-01-05,658,2.53,0.928219302739429,6.48920493132532
"258",2015-01-08,424,3.07,1.12167756159911,6.04973345523196
"259",2015-01-15,305,3.33,1.20297230399235,5.72031177660741
"260",2015-01-21,265,2.9,1.06471073699243,5.57972982598622
"261",2015-01-29,238,5.94,1.78170913337455,5.47227067367148
"262",2015-02-04,262,2.84,1.04380405217311,5.5683445037611
"263",2015-02-11,230,2.74,1.00795792039998,5.4380793089232
"264",2015-02-18,230,2.69,0.989541193613748,5.4380793089232
"265",2015-02-25,375,2.61,0.959350221334602,5.92692602597041
"266",2015-03-05,815,2.36,0.858661619037519,6.70318811324086
"267",2015-03-11,1140,2.4,0.8754687373539,7.03878354138854
"268",2015-03-14,4350,2.69,0.989541193613748,8.37793112408273
"269",2015-03-19,1330,2.93,1.07500242302898,7.1929342212158
"270",2015-03-26,2560,2.86,1.05082162483176,7.84776253747361
"271",2015-04-01,678,3.1,1.1314021114911,6.5191472879404
"272",2015-04-14,519,2.67,0.982078472412158,6.25190388316589
"273",2015-04-22,486,2.41,0.879626747502564,6.18620862390049
"274",2015-04-29,353,5.7,1.7404661748405,5.8664680569333
"275",2015-05-08,1790,2.71,0.99694863489161,7.4899708988348
"276",2015-05-11,7270,1.79,0.582215619852664,8.89151157052756
"277",2015-05-17,2610,2.15,0.765467842139571,7.86710550031674
"278",2015-05-24,8380,2.8,1.02961941718116,9.03360319347613
"279",2015-06-01,2210,2.69,0.989541193613748,7.7007477945118
"280",2015-06-20,6800,1.54,0.431782416425538,8.8246778911642
