"","Date","concentrations.TP","Flow"
"261",2015-01-08,0.052,424
"262",2015-01-15,0.034,305
"263",2015-01-21,0.04,265
"264",2015-01-29,0.024,238
"265",2015-02-04,0.022,262
"266",2015-02-11,0.028,230
"267",2015-02-18,0.022,230
"268",2015-02-25,0.032,375
"269",2015-03-05,0.066,815
"270",2015-03-11,0.148,1140
"271",2015-03-14,0.604,4350
"272",2015-03-19,0.112,1330
"273",2015-03-26,0.62,2560
"274",2015-04-01,0.074,678
"275",2015-04-14,0.056,519
"276",2015-04-22,0.052,486
"277",2015-04-29,0.034,353
"278",2015-05-08,0.524,1790
"279",2015-05-11,0.436,7270
"280",2015-05-17,0.602,2610
"281",2015-05-24,0.73,8380
"282",2015-06-01,0.106,2210
"283",2015-06-20,0.604,6800
