"","Site","Const","Trend_0.5","p_0.5","Span_MSE","Trend_MSE","p_MSE"
"1","IR59","NO3","-3.27549311514019","0.00151417854561245","0.65","-3.28563608960053","0.00154996943514586"
"2","IR59","TN","0.094752957480182","0.884543643462906","0.7","0.112828249143604","0.863431067898952"
"3","IR59","SRP","-5.16012079145867","0.00600602664432457","0.65","-5.16032596173943","0.00612995917253433"
"4","IR59","TP","1.98310240868693","0.25618191644961","0.65","2.03766439881292","0.245098893761909"
"5","IR59","TSS","3.75151897706871","0.20966235839323","0.8","3.89721088360773","0.195484365228639"
"6","IR59","Cl","2.23664175820204","0.00184379908274924","0.875","2.257799505756","0.0017563334952954"
"7","IR59","SO4","4.83411641916121","1.31328031293517e-14","0.85","4.89125879319374","9.34988148125348e-15"
