"","folds.5","folds.6","folds.7","folds.8","folds.9","folds.10","folds.11","folds.12","folds.13","folds.14","folds.15","folds.16","folds.17","folds.18","folds.19","folds.20","folds.21","folds.22","folds.23","folds.24","folds.25","folds.26","folds.27","folds.28","folds.29","folds.30"
"1",0.4,0.5,0.65,0.65,0.7,0.45,0.35,0.3,0.3,0.3,0.35,0.75,0.4,0.45,0.85,0.45,0.35,0.35,0.65,0.35,0.7,0.8,0.3,0.45,0.4,0.35
"2",0.4,0.45,0.8,0.8,0.45,0.35,0.8,0.85,0.4,0.4,0.85,0.25,0.35,0.85,0.9,0.4,0.3,0.4,0.9,0.35,0.85,0.45,0.35,0.8,0.4,0.35
"3",0.9,0.75,0.85,0.4,0.75,0.4,0.4,0.75,0.75,0.85,0.85,0.35,0.35,0.4,0.85,0.85,0.85,0.85,0.4,0.35,0.35,0.45,0.35,0.45,0.75,0.8
"4",0.4,0.45,0.3,0.5,0.4,0.4,0.35,0.35,0.35,0.8,0.45,0.45,0.4,0.85,0.35,0.3,0.3,0.35,0.35,0.7,0.85,0.35,0.35,0.75,0.4,0.75
"5",0.25,0.75,0.85,0.85,0.75,0.8,0.3,0.35,0.4,0.45,0.7,0.45,0.35,0.35,0.4,0.35,0.35,0.45,0.8,0.35,0.45,0.4,0.9,0.8,0.4,0.35
"6",0.3,0.75,0.4,0.4,0.45,0.35,0.45,0.75,0.4,0.9,0.3,0.35,0.8,0.35,0.4,0.9,0.85,0.85,0.35,0.85,0.35,0.3,0.4,0.35,0.85,0.3
"7",0.7,0.75,0.35,0.85,0.35,0.4,0.35,0.85,0.8,0.4,0.35,0.45,0.35,0.8,0.35,0.4,0.35,0.4,0.4,0.3,0.35,0.35,0.35,0.85,0.4,0.35
"8",0.6,0.45,0.3,0.35,0.85,0.35,0.8,0.7,0.35,0.35,0.35,0.75,0.65,0.35,0.85,0.4,0.35,0.4,0.8,0.35,0.45,0.85,0.4,0.4,0.4,0.4
"9",0.45,0.9,0.7,0.7,0.3,0.35,0.85,0.35,0.3,0.9,0.75,0.35,0.4,0.85,0.85,0.25,0.35,0.35,0.4,0.85,0.4,0.4,0.65,0.35,0.85,0.4
"10",0.85,0.85,0.4,0.85,0.9,0.85,0.35,0.5,0.7,0.85,0.5,0.4,0.4,0.45,0.85,0.85,0.65,0.8,0.35,0.4,0.35,0.4,0.3,0.35,0.9,0.75
"11",0.3,0.35,0.35,0.35,0.65,0.7,0.65,0.4,0.55,0.75,0.7,0.4,0.8,0.35,0.85,0.4,0.35,0.75,0.8,0.3,0.45,0.85,0.8,0.3,0.4,0.85
"12",0.75,0.7,0.85,0.35,0.35,0.7,0.85,0.4,0.75,0.85,0.35,0.35,0.7,0.85,0.3,0.8,0.4,0.4,0.8,0.35,0.35,0.45,0.85,0.35,0.35,0.85
"13",0.25,0.8,0.75,0.7,0.7,0.35,0.85,0.8,0.45,0.75,0.35,0.35,0.85,0.4,0.85,0.8,0.8,0.35,0.35,0.4,0.3,0.4,0.35,0.3,0.35,0.75
"14",0.85,0.35,0.45,0.85,0.35,0.9,0.3,0.75,0.35,0.25,0.25,0.85,0.45,0.35,0.4,0.4,0.35,0.35,0.9,0.35,0.4,0.35,0.35,0.85,0.4,0.8
"15",0.85,0.5,0.75,0.4,0.35,0.4,0.45,0.3,0.4,0.7,0.85,0.35,0.35,0.35,0.8,0.4,0.4,0.4,0.4,0.35,0.35,0.4,0.4,0.35,0.35,0.85
"16",0.25,0.85,0.3,0.65,0.8,0.75,0.75,0.75,0.3,0.4,0.8,0.4,0.35,0.4,0.75,0.35,0.75,0.35,0.4,0.35,0.35,0.35,0.8,0.3,0.4,0.85
"17",0.4,0.4,0.4,0.6,0.25,0.4,0.3,0.85,0.85,0.4,0.3,0.35,0.35,0.25,0.4,0.45,0.4,0.4,0.7,0.45,0.35,0.75,0.75,0.35,0.3,0.85
"18",0.35,0.35,0.8,0.2,0.7,0.45,0.75,0.8,0.3,0.75,0.85,0.4,0.8,0.85,0.35,0.3,0.65,0.35,0.85,0.85,0.4,0.4,0.25,0.35,0.3,0.8
"19",0.4,0.9,0.35,0.35,0.35,0.9,0.3,0.2,0.4,0.8,0.35,0.85,0.65,0.3,0.4,0.35,0.8,0.5,0.4,0.35,0.85,0.4,0.65,0.35,0.35,0.35
"20",0.4,0.85,0.8,0.4,0.85,0.25,0.5,0.7,0.35,0.85,0.4,0.4,0.9,0.35,0.4,0.4,0.3,0.35,0.4,0.3,0.4,0.35,0.9,0.35,0.3,0.7
"21",0.3,0.4,0.6,0.3,0.85,0.3,0.4,0.4,0.75,0.35,0.3,0.4,0.85,0.8,0.45,0.7,0.8,0.35,0.7,0.35,0.35,0.35,0.4,0.4,0.4,0.4
"22",0.35,0.3,0.85,0.4,0.35,0.8,0.75,0.35,0.75,0.35,0.85,0.4,0.8,0.4,0.35,0.55,0.65,0.85,0.7,0.8,0.8,0.4,0.85,0.65,0.35,0.35
"23",0.4,0.4,0.85,0.75,0.75,0.3,0.4,0.85,0.4,0.3,0.4,0.85,0.75,0.4,0.35,0.25,0.4,0.75,0.4,0.9,0.65,0.35,0.3,0.3,0.4,0.35
"24",0.6,0.35,0.35,0.35,0.4,0.85,0.3,0.75,0.85,0.45,0.85,0.25,0.4,0.3,0.35,0.3,0.4,0.75,0.75,0.7,0.4,0.4,0.3,0.35,0.8,0.8
"25",0.45,0.3,0.35,0.8,0.85,0.45,0.4,0.85,0.9,0.35,0.35,0.45,0.35,0.35,0.35,0.8,0.85,0.4,0.45,0.4,0.4,0.75,0.3,0.4,0.35,0.25
"26",0.7,0.7,0.4,0.35,0.5,0.35,0.85,0.85,0.35,0.3,0.35,0.85,0.8,0.75,0.45,0.45,0.3,0.3,0.45,0.35,0.4,0.35,0.5,0.35,0.35,0.8
"27",0.35,0.8,0.45,0.85,0.85,0.4,0.4,0.9,0.85,0.7,0.9,0.35,0.85,0.35,0.85,0.7,0.4,0.4,0.35,0.35,0.35,0.25,0.35,0.3,0.4,0.35
"28",0.8,0.75,0.75,0.7,0.85,0.3,0.3,0.9,0.4,0.4,0.35,0.25,0.35,0.4,0.8,0.35,0.4,0.4,0.8,0.35,0.25,0.35,0.4,0.3,0.3,0.35
"29",0.35,0.7,0.2,0.35,0.8,0.35,0.85,0.8,0.4,0.45,0.35,0.8,0.2,0.9,0.4,0.8,0.85,0.4,0.85,0.3,0.4,0.35,0.35,0.8,0.4,0.3
"30",0.2,0.25,0.8,0.35,0.4,0.4,0.45,0.75,0.9,0.45,0.85,0.4,0.35,0.35,0.7,0.35,0.35,0.35,0.3,0.75,0.4,0.35,0.35,0.35,0.35,0.35
"31",0.45,0.8,0.85,0.8,0.9,0.35,0.6,0.7,0.45,0.4,0.4,0.75,0.7,0.5,0.35,0.8,0.35,0.35,0.85,0.35,0.3,0.9,0.4,0.35,0.85,0.35
"32",0.85,0.75,0.5,0.4,0.85,0.4,0.65,0.2,0.4,0.35,0.45,0.8,0.85,0.45,0.4,0.75,0.35,0.8,0.8,0.35,0.4,0.45,0.3,0.35,0.85,0.4
"33",0.45,0.85,0.25,0.85,0.75,0.35,0.4,0.45,0.8,0.9,0.4,0.35,0.8,0.35,0.35,0.35,0.45,0.4,0.75,0.3,0.4,0.3,0.8,0.35,0.35,0.35
"34",0.4,0.65,0.75,0.3,0.3,0.7,0.35,0.7,0.4,0.85,0.35,0.35,0.35,0.4,0.8,0.35,0.8,0.35,0.85,0.85,0.85,0.35,0.35,0.85,0.35,0.4
"35",0.5,0.4,0.5,0.3,0.35,0.75,0.35,0.85,0.85,0.85,0.3,0.35,0.4,0.8,0.3,0.9,0.8,0.35,0.35,0.8,0.45,0.35,0.85,0.35,0.35,0.8
"36",0.45,0.45,0.6,0.75,0.3,0.3,0.35,0.25,0.35,0.35,0.35,0.4,0.4,0.35,0.4,0.35,0.35,0.25,0.4,0.75,0.85,0.35,0.85,0.4,0.35,0.35
"37",0.35,0.5,0.4,0.7,0.65,0.8,0.35,0.35,0.85,0.8,0.35,0.35,0.8,0.3,0.35,0.4,0.35,0.35,0.35,0.85,0.3,0.4,0.35,0.35,0.8,0.85
"38",0.65,0.35,0.25,0.65,0.4,0.7,0.6,0.8,0.9,0.3,0.8,0.35,0.3,0.35,0.4,0.3,0.45,0.75,0.35,0.35,0.7,0.4,0.9,0.45,0.35,0.35
"39",0.85,0.35,0.6,0.3,0.35,0.35,0.35,0.85,0.35,0.25,0.75,0.35,0.85,0.35,0.8,0.9,0.4,0.35,0.4,0.3,0.85,0.4,0.4,0.4,0.85,0.3
"40",0.2,0.4,0.35,0.9,0.8,0.8,0.45,0.85,0.85,0.35,0.4,0.35,0.9,0.85,0.45,0.35,0.35,0.35,0.75,0.4,0.4,0.8,0.9,0.8,0.35,0.3
"41",0.45,0.8,0.3,0.4,0.45,0.8,0.3,0.35,0.75,0.25,0.3,0.35,0.4,0.85,0.35,0.5,0.65,0.4,0.3,0.8,0.3,0.75,0.35,0.8,0.85,0.8
"42",0.35,0.75,0.3,0.85,0.4,0.75,0.4,0.75,0.75,0.35,0.4,0.45,0.35,0.85,0.35,0.35,0.35,0.35,0.4,0.75,0.8,0.9,0.3,0.35,0.35,0.3
"43",0.9,0.4,0.9,0.35,0.4,0.4,0.7,0.85,0.35,0.8,0.45,0.4,0.35,0.4,0.85,0.35,0.4,0.85,0.4,0.45,0.3,0.4,0.8,0.35,0.45,0.7
"44",0.7,0.45,0.3,0.85,0.5,0.3,0.4,0.75,0.35,0.3,0.25,0.35,0.8,0.25,0.8,0.3,0.3,0.35,0.85,0.25,0.4,0.4,0.4,0.85,0.35,0.85
"45",0.85,0.85,0.35,0.35,0.35,0.4,0.8,0.85,0.9,0.75,0.45,0.6,0.7,0.4,0.8,0.4,0.7,0.35,0.35,0.35,0.35,0.35,0.35,0.85,0.85,0.35
"46",0.8,0.25,0.75,0.45,0.35,0.35,0.8,0.45,0.4,0.85,0.4,0.35,0.35,0.8,0.35,0.85,0.35,0.35,0.75,0.85,0.75,0.45,0.4,0.75,0.75,0.4
"47",0.9,0.4,0.75,0.35,0.4,0.35,0.3,0.4,0.3,0.35,0.3,0.4,0.35,0.2,0.35,0.85,0.9,0.85,0.85,0.35,0.3,0.8,0.8,0.35,0.8,0.35
"48",0.35,0.4,0.35,0.4,0.3,0.4,0.8,0.4,0.35,0.35,0.8,0.25,0.9,0.8,0.4,0.4,0.4,0.85,0.85,0.4,0.35,0.4,0.45,0.5,0.45,0.35
"49",0.8,0.3,0.8,0.5,0.8,0.4,0.3,0.75,0.75,0.3,0.9,0.8,0.9,0.75,0.4,0.35,0.85,0.85,0.35,0.85,0.4,0.35,0.4,0.85,0.65,0.3
"50",0.8,0.4,0.35,0.25,0.35,0.4,0.4,0.9,0.4,0.4,0.45,0.8,0.35,0.35,0.3,0.85,0.35,0.4,0.75,0.4,0.35,0.35,0.35,0.35,0.85,0.8
