"","SRP.Date","SRP.Flow","SRP.concentrations.SRP","lnC","lnQ"
"1",2009-07-09,78,0.068,-2.68824757380603,4.35670882668959
"2",2009-07-15,152,0.115,-2.16282315061889,5.02388052084628
"3",2009-07-22,310,0.116,-2.15416508787577,5.73657229747919
"4",2009-07-29,97,0.039,-3.24419363285249,4.57471097850338
"5",2009-08-05,75,0.093,-2.37515578582888,4.31748811353631
"6",2009-08-12,50,0.206,-1.57987911019256,3.91202300542815
"7",2009-08-19,41,0.166,-1.79576749062559,3.71357206670431
"8",2009-08-26,44,0.216,-1.53247687129797,3.78418963391826
"9",2009-09-02,30,0.283,-1.2623083813389,3.40119738166216
"10",2009-09-02,30,0.273,-1.29828348379718,3.40119738166216
"11",2009-09-09,139,0.098,-2.32278780031156,4.93447393313069
"12",2009-09-16,449,0.166,-1.79576749062559,6.10702288774225
"13",2009-09-17,1470,0.094,-2.36446049671213,7.29301767977278
"14",2009-09-23,3530,0.024,-3.72970144863419,8.16905314992734
"15",2009-09-30,302,0.064,-2.74887219562247,5.71042701737487
"16",2009-10-07,187,0.06,-2.81341071676004,5.23110861685459
"17",2009-10-09,24500,0.103,-2.2730262907525,10.1064283965328
"18",2009-10-14,4430,0.035,-3.35240721749272,8.39615486303918
"19",2009-10-21,687,0.022,-3.81671282562382,6.53233429222235
"20",2009-10-28,808,0.039,-3.24419363285249,6.69456205852109
"21",2009-10-30,9400,0.049,-3.01593498087151,9.14846496825809
"22",2009-11-04,896,0.026,-3.64965874096066,6.79794041297493
"23",2009-11-11,407,0.036,-3.32423634052603,6.00881318544259
"24",2009-11-18,560,0.026,-3.64965874096066,6.32793678372919
"25",2009-11-24,327,0.029,-3.54045944899566,5.78996017089725
"26",2009-12-02,229,0.023,-3.77226106305299,5.43372200355424
"27",2009-12-02,229,0.025,-3.68887945411394,5.43372200355424
"28",2009-12-09,210,0.023,-3.77226106305299,5.34710753071747
"29",2009-12-16,179,0.008,-4.8283137373023,5.18738580584075
"30",2009-12-22,156,0.001,-6.90775527898214,5.04985600724954
"31",2009-12-31,471,0.022,-3.81671282562382,6.15485809401642
"32",2009-12-31,471,0.023,-3.77226106305299,6.15485809401642
"33",2010-01-06,335,0.019,-3.9633162998157,5.81413053182507
"34",2010-01-13,256,0.043,-3.14655516328857,5.54517744447956
"35",2010-01-13,256,0.033,-3.41124771751566,5.54517744447956
"36",2010-01-20,266,0.002,-6.21460809842219,5.5834963087817
