"","TN.Date","TN.Flow","TN.concentrations.TN","lnC","lnQ"
"1",2009-07-09,78,0.38,-0.967584026261706,4.35670882668959
"2",2009-07-15,152,0.57,-0.562118918153541,5.02388052084628
"3",2009-07-22,310,0.53,-0.63487827243597,5.73657229747919
"4",2009-07-29,97,0.34,-1.07880966137193,4.57471097850338
"5",2009-08-05,75,0.21,-1.56064774826467,4.31748811353631
"6",2009-08-12,50,0.26,-1.34707364796661,3.91202300542815
"7",2009-08-19,41,0.24,-1.42711635564015,3.71357206670431
"8",2009-08-26,44,0.27,-1.30933331998376,3.78418963391826
"9",2009-09-02,30,0.19,-1.66073120682165,3.40119738166216
"10",2009-09-02,30,0.19,-1.66073120682165,3.40119738166216
"11",2009-09-09,139,0.33,-1.10866262452161,4.93447393313069
"12",2009-09-16,449,0.67,-0.400477566597125,6.10702288774225
"13",2009-09-17,1470,1.7,0.53062825106217,7.29301767977278
"14",2009-09-23,3530,1.12,0.113328685307003,8.16905314992734
"15",2009-09-30,302,1.35,0.300104592450338,5.71042701737487
"16",2009-10-07,187,0.81,-0.210721031315653,5.23110861685459
"17",2009-10-09,24500,1.05,0.048790164169432,10.1064283965328
"18",2009-10-14,4430,1.33,0.285178942233662,8.39615486303918
"19",2009-10-21,687,1.47,0.385262400790645,6.53233429222235
"20",2009-10-28,808,1,0,6.69456205852109
"21",2009-10-30,9400,1.04,0.0392207131532813,9.14846496825809
"22",2009-11-04,896,1.16,0.148420005118273,6.79794041297493
"23",2009-11-11,407,0.96,-0.0408219945202552,6.00881318544259
"24",2009-11-18,560,0.92,-0.083381608939051,6.32793678372919
"25",2009-11-24,327,0.67,-0.400477566597125,5.78996017089725
"26",2009-12-02,229,0.59,-0.527632742082372,5.43372200355424
"27",2009-12-02,229,0.63,-0.462035459596559,5.43372200355424
"28",2009-12-09,210,0.66,-0.415515443961666,5.34710753071747
"29",2009-12-16,179,0.52,-0.653926467406664,5.18738580584075
"30",2009-12-22,156,0.48,-0.7339691750802,5.04985600724954
"31",2009-12-31,471,0.78,-0.2484613592985,6.15485809401642
"32",2009-12-31,471,0.77,-0.261364764134408,6.15485809401642
"33",2010-01-06,335,0.73,-0.3147107448397,5.81413053182507
"34",2010-01-13,256,0.7,-0.356674943938732,5.54517744447956
"35",2010-01-13,256,0.71,-0.342490308946776,5.54517744447956
"36",2010-01-20,266,0.6,-0.510825623765991,5.5834963087817
"37",2010-01-27,890,1.22,0.198850858745165,6.79122146272619
"38",2010-02-04,1080,1.11,0.104360015324243,6.98471632011827
"39",2010-02-11,899,1.3,0.262364264467491,6.80128303447162
"40",2010-02-17,651,1.11,0.104360015324243,6.47850964220857
"41",2010-02-25,835,1.04,0.0392207131532813,6.72743172485086
"42",2010-03-03,545,0.97,-0.0304592074847086,6.30078579466324
"43",2010-03-10,454,0.86,-0.150822889734584,6.11809719804135
"44",2010-03-10,454,0.83,-0.186329578191493,6.11809719804135
"45",2010-03-17,453,0.83,-0.186329578191493,6.11589212548303
"46",2010-03-23,4360,1.37,0.314810739840034,8.38022733634308
"47",2010-03-31,1110,1.26,0.231111720963387,7.01211529430638
"48",2010-04-07,963,0.9,-0.105360515657826,6.87005341179813
"49",2010-04-14,478,0.65,-0.430782916092454,6.16961073249146
"50",2010-04-21,379,0.59,-0.527632742082372,5.93753620508243
"51",2010-04-28,393,0.6,-0.510825623765991,5.97380961186926
"52",2010-05-05,370,0.53,-0.63487827243597,5.91350300563827
"53",2010-05-12,654,0.87,-0.139262067333508,6.4831073514572
"54",2010-05-14,1750,1.09,0.0861776962410524,7.46737106691756
"55",2010-05-15,4560,1.01,0.00995033085316809,8.42507790250843
"56",2010-05-17,3490,0.85,-0.162518929497775,8.15765701519647
"57",2010-05-20,6590,1.69,0.524728528934982,8.79330862749655
"58",2010-05-26,825,1.13,0.122217632724249,6.71538338633468
"59",2010-06-02,317,0.57,-0.562118918153541,5.75890177387728
"60",2010-06-09,178,0.66,-0.415515443961666,5.18178355029209
"61",2010-06-16,152,0.53,-0.63487827243597,5.02388052084628
"62",2010-06-16,152,0.55,-0.59783700075562,5.02388052084628
"63",2010-06-24,90,0.52,-0.653926467406664,4.49980967033027
"64",2010-06-24,90,0.53,-0.63487827243597,4.49980967033027
"65",2011-07-15,37,0.16,-1.83258146374831,3.61091791264422
"66",2011-07-21,23,0.16,-1.83258146374831,3.13549421592915
"67",2011-07-29,19,0.2,-1.6094379124341,2.94443897916644
"68",2011-08-03,16,0.14,-1.96611285637283,2.77258872223978
"69",2011-08-11,127,0.74,-0.301105092783922,4.84418708645859
"70",2011-08-18,102,0.22,-1.51412773262978,4.62497281328427
"71",2011-09-01,23,0.25,-1.38629436111989,3.13549421592915
"72",2011-09-08,15,0.18,-1.71479842809193,2.70805020110221
"73",2011-09-16,14,0.19,-1.66073120682165,2.63905732961526
