"","Site","Const","Opt_MSE","f05_MSE"
"1","Kings","NO3",0.598248588085033,0.59977826963948
"2","Kings","TN",0.1706585362783,0.170561289381279
"3","Kings","SRP",1.59420021866148,1.64016452246661
"4","Kings","TP",0.864420237145783,0.873720975277224
"5","Kings","TSS",0.74113536777019,0.742634423467041
"6","Kings","Cl",0.0518387830920512,0.0523230522803359
"7","Kings","SO4",0.0843125327589182,0.0848535798933968
