"","Date","concentrations.TN","Flow"
"165",2013-03-07,5.89,2.641730018
"166",2013-03-10,5.55,262.0234585
"167",2013-03-20,5.72,3.096175127
"168",2013-03-28,4.87,4.309539908
"169",2013-04-04,4.06,NA
"170",2013-04-10,3.75,6.709076195
"171",2013-04-18,2.01,78.04960802
"172",2013-04-18,3.39,78.04960802
"173",2013-04-25,4.23,4.323271327
"174",2013-04-29,3.32,6.429867359
"175",2013-05-10,2.54,948.5657743
"176",2013-05-21,2.95,563.139389
"177",2013-05-31,2.21,49.40611997
"178",2013-06-07,3.01,7.089095657
"179",2013-06-13,3.32,6.920844807
"180",2013-06-26,2.68,6.536712427
"181",2013-07-10,2.23,NA
"182",2013-07-17,1.5,4.309671749
"183",2013-08-01,1.72,4.352896715
"184",2013-08-09,1.63,4.289330663
"185",2013-08-15,1.895,4.138366121
"186",2013-08-21,2.04,4.28916644
"187",2013-08-29,2.08,4.039496814
"188",2013-09-05,2.68,1.9086868
"189",2013-09-12,2.6,0.946201241
"190",2013-09-19,2.36,1.624231667
"191",2013-09-25,1.86,3.710572011
"192",2013-10-03,1.89,4.33275
"193",2013-10-21,3.67,3.61997759
"194",2013-10-30,2.67,4.239079996
"195",2013-11-07,3.26,6.600279921
"196",2013-11-14,3.8,3.47976869
"197",2013-11-21,2.36,6.335429827
"198",2013-12-03,3.39,4.260103984
"199",2013-12-13,3,4.324777921
"200",2013-12-20,5.45,6.757061347
"201",2013-12-21,3.81,313.754179
"202",2014-01-07,5.19,3.603049933
"203",2014-01-10,3.52,54.51181592
"204",2014-01-23,4.84,3.463601015
"205",2014-01-29,4.85,2.864129479
"206",2014-02-07,4.29,2.287202523
"207",2014-02-13,3.34,4.360222987
"208",2014-02-20,3.25,4.362300614
"209",2014-02-26,3.3,1.719606369
"210",2014-03-06,2.37,6.76424652
"211",2014-03-13,3.2,6.477161821
"212",2014-03-16,3.56,245.827232
"213",2014-03-28,3.285,8.199085946
"214",2014-04-03,2.94,29.62093303
"215",2014-04-08,2.43,23.69074073
"216",2014-04-15,2.76,6.356069619
"217",2014-04-24,2.81,6.526520395
"218",2014-04-29,3.09,4.250322806
"219",2014-05-08,3.01,6.21016468
"220",2014-05-13,2.2,26.2777816
"221",2014-05-15,1.84,7.413093655
"222",2014-05-21,2.49,6.019160683
"223",2014-05-29,2.85,4.279784458
"224",2014-06-03,2.25,6.182908084
"225",2014-06-16,2.55,4.581762206
"226",2014-06-19,2.195,4.326364255
"227",2014-07-02,2.33,4.295980694
"228",2014-07-07,2.73,4.320012671
"229",2014-07-22,2.16,4.359600884
"230",2014-07-31,1.71,4.29804371
"231",2014-08-06,1.57,4.326457886
"232",2014-08-13,2.5,3.355067749
"233",2014-08-21,1.57,4.323565199
"234",2014-08-28,3.9,4.112975642
"235",2014-09-02,1.82,4.330779154
"236",2014-09-11,1.45,3.154179181
"237",2014-09-18,1.73,3.995448028
"238",2014-09-24,1.83,1.691106599
"239",2014-10-01,1.96,NA
"240",2014-10-09,1.62,4.113033368
"241",2014-10-10,3.18,5.025506648
"242",2014-10-13,2.595,193.5731912
"243",2014-10-23,3.36,4.220535792
"244",2014-10-29,2.62,4.258955313
"245",2014-11-06,2.27,4.332117075
"246",2014-11-13,2.62,1.958322303
"247",2014-11-19,3.13,3.176071957
"248",2014-12-03,2.5,3.765171313
"249",2014-12-11,2.59,4.359179642
"250",2014-12-17,3.05,4.787857443
"251",2015-01-08,3.66,3.098055909
"252",2015-01-15,3.31,4.113379598
"253",2015-01-21,2.915,3.826690147
"254",2015-01-29,2.83,3.984721663
"255",2015-02-04,2.35,3.851622922
"256",2015-02-11,2.32,3.322358775
"257",2015-02-18,2.32,2.062175856
"258",2015-02-25,2.18,3.993627861
"259",2015-03-05,2.67,6.731606399
"260",2015-03-11,2.63,12.83240968
"261",2015-03-14,2.79,284.5401368
"262",2015-03-19,2.74,22.44010527
"263",2015-03-26,2.67,158.3756792
"264",2015-04-01,2.64,6.044791588
"265",2015-04-14,2.76,8.656045122
"266",2015-04-22,2.63,6.36171928
"267",2015-04-29,2.87,4.245436737
"268",2015-05-08,2.25,294.0624295
"269",2015-05-11,1.8,307.5017408
"270",2015-05-24,1.67,1822.075868
"271",2015-06-01,2.82,84.73221636
"272",2015-06-19,1.63,793.1567129
