"","SO4.Date","SO4.Flow","SO4.concentrations.SO4","lnC","lnQ"
"1",2009-07-07,0.01,12.136,2.49617624204623,-4.60517018598809
"2",2009-07-14,0.01,11.17,2.41323161308111,-4.60517018598809
"3",2009-07-21,0.01,9.512,2.25255415938848,-4.60517018598809
"4",2009-07-28,0.01,10.2,2.32238772029023,-4.60517018598809
"5",2009-08-04,0.01,10.11,2.31352503303238,-4.60517018598809
"6",2009-08-11,0.01,10.542,2.35536727843302,-4.60517018598809
"7",2009-08-18,0.01,10.373,2.33920627644969,-4.60517018598809
"8",2009-08-25,0.01,11.018,2.39953029905052,-4.60517018598809
"9",2009-09-01,0.01,12.279,2.50789048617838,-4.60517018598809
"10",2009-09-08,3.695801939,17.423,2.85779117244077,1.30719756441065
"11",2009-09-10,8.366047922,14.465,2.6717319384281,2.12418160118911
"12",2009-09-15,2.792228224,14.138,2.64886620774876,1.02683992367976
"13",2009-09-22,353.9933151,7.911,2.06825419603926,5.86927802905717
"14",2009-09-29,2.838809754,14.415,2.66826933109037,1.04338486362164
"15",2009-10-06,2.025204799,14.398,2.66708930804711,0.705670830753314
"16",2009-10-09,2698.454539,3.952,1.37422177988562,7.90043449515007
"17",2009-10-13,66.59875256,14.513,2.67504479948823,4.1986858470406
"18",2009-10-20,6.037327785,14.482,2.67290649896663,1.79796149434827
"19",2009-10-27,68.0259744,16.621,2.81066695608897,4.21988960871226
"20",2009-11-03,4.442203605,13.843,2.6277796897056,1.49115056075677
"21",2009-11-10,4.067681507,14.906,2.7017638164595,1.40307318284009
"22",2009-11-17,4.323359692,17.516,2.86311474893915,1.46403280648052
"23",2009-11-23,3.841214561,18.241,2.90367180770478,1.34578860851697
"24",2009-12-01,3.193143569,19.502,2.97051702441293,1.16100587639234
"25",2009-12-08,2.957275656,18.939,2.9412232880536,1.08426845803377
"26",2009-12-15,2.634415351,21.383,3.0625962138075,0.968661279196353
"27",2009-12-21,2.357967489,21.026,3.04575976715364,0.857800014488324
"28",2009-12-29,3.134925823,26.05,3.26001776819938,1.14260551287992
"29",2010-01-05,2.666060426,26.728,3.28571170505446,0.980601886916014
"30",2010-01-12,2.07521859,24.164,3.18486392227649,0.730066492712624
"31",2010-01-19,2.491461303,24.023,3.17901170477306,0.91286940701124
"32",2010-01-26,4.288047033,21.31,3.05917644611053,1.45583139222514
"33",2010-02-03,20.07832978,20.136,3.00250925783301,2.99964111307717
"34",2010-02-10,5.248397869,19.028,2.94591157857004,1.65792286222084
"35",2010-02-16,4.358777324,20.125,3.00196282330463,1.47219158775779
"36",2010-02-23,4.60689917,20.664,3.02839305579354,1.52755499945423
"37",2010-03-02,3.915291646,20.643,3.02737627888845,1.36488982117649
"38",2010-03-08,3.36648783,20.826,3.0362022061077,1.21387001396622
"39",2010-03-16,3.169472192,22.777,3.12575125487773,1.15356507308
"40",2010-03-22,62.08284061,18.774,2.9324729339148,4.12846963207684
"41",2010-03-30,4.562618165,15.999,2.77252622028657,1.51789661775131
"42",2010-04-07,4.356900323,16.312,2.79190103327215,1.47176086943501
"43",2010-04-13,3.356916451,16.072,2.77707862751263,1.21102282969295
"44",2010-04-20,2.595896721,16.45,2.80032547721138,0.953932014152138
"45",2010-04-27,2.496969692,19.009,2.94491255122402,0.915077873458655
"46",2010-05-04,1.982423491,16.435,2.79941320711618,0.68432008160058
"47",2010-05-11,2.106962193,15.108,2.71522440485021,0.74524719113947
"48",2010-05-14,7.064972474,10.256,2.32786290017831,1.95514912002133
"49",2010-05-18,4.334831077,17.508,2.86265791932865,1.46668264222989
