"","TSS.Date","TSS.Flow","TSS.concentrations.TSS","lnC","lnQ"
"1",2009-07-07,33,10.4,2.34180580614733,3.49650756146648
"2",2009-07-14,22,13.6,2.61006979274201,3.09104245335832
"3",2009-07-21,38,11.3,2.42480272571829,3.63758615972639
"4",2009-07-28,32,15.3,2.72785282839839,3.46573590279973
"5",2009-08-04,24,44.7,3.79997350161952,3.17805383034795
"6",2009-08-11,52,19.2,2.95491027903374,3.95124371858143
"7",2009-08-18,23,8.5,2.14006616349627,3.13549421592915
"8",2009-08-20,67,27.4,3.31054301339402,4.20469261939097
"9",2009-08-25,24,9.2,2.21920348405499,3.17805383034795
"10",2009-09-01,20,8.7,2.16332302566054,2.99573227355399
"11",2009-09-05,153,79.1,4.37071287477361,5.03043792139244
"12",2009-09-08,36,15.3,2.72785282839839,3.58351893845611
"13",2009-09-10,273,47.8,3.86702563949741,5.60947179518496
"14",2009-09-15,66,9.1,2.2082744135228,4.18965474202643
"15",2009-09-22,2730,351.1,5.86107108317439,7.91205688817901
"16",2009-09-29,86,4.1,1.41098697371026,4.45434729625351
"17",2009-10-06,62,3.4,1.22377543162212,4.12713438504509
"18",2009-10-09,9880,98.6,4.59107126160859,9.19826779074191
"19",2009-10-13,1310,27.1,3.29953372788566,7.1777824161952
"20",2009-10-20,213,5.4,1.68639895357023,5.36129216570943
"21",2009-10-27,604,6.5,1.87180217690159,6.40357419793482
"22",2009-11-03,313,7.1,1.96009478404727,5.74620319054015
"23",2009-11-10,139,3,1.09861228866811,4.93447393313069
"24",2009-11-17,183,3.7,1.30833281965018,5.20948615284142
"25",2009-11-23,116,2.5,0.916290731874155,4.75359019110636
"26",2009-12-01,92,2.5,0.916290731874155,4.52178857704904
"27",2009-12-08,69,1.55,0.438254930931155,4.23410650459726
"28",2009-12-15,61,1.3,0.262364264467491,4.11087386417331
"29",2009-12-21,51,1,0,3.93182563272433
"30",2009-12-29,117,1.8,0.587786664902119,4.76217393479776
"31",2010-01-05,87,1.1,0.0953101798043249,4.46590811865458
"32",2010-01-12,59,1.1,0.0953101798043249,4.07753744390572
"33",2010-01-19,64,3.1,1.1314021114911,4.15888308335967
"34",2010-01-26,370,4.6,1.52605630349505,5.91350300563827
"35",2010-02-03,611,22.1,3.09557760852371,6.4150969591716
"36",2010-02-10,426,4.25,1.44691898293633,6.05443934626937
"37",2010-02-16,305,2.5,0.916290731874155,5.72031177660741
"38",2010-02-23,367,7.4,2.00148000021012,5.90536184805457
"39",2010-03-02,211,4.3,1.45861502269952,5.35185813347607
"40",2010-03-08,171,7.7,2.04122032885964,5.14166355650266
"41",2010-03-16,152,5.4,1.68639895357023,5.02388052084628
"42",2010-03-22,892,14.1,2.64617479738412,6.79346613258001
"43",2010-03-30,346,9.7,2.27212588550934,5.84643877505772
"44",2010-04-07,213,12.3,2.50959926237837,5.36129216570943
"45",2010-04-13,113,9.1,2.2082744135228,4.72738781871234
"46",2010-04-20,78,5.5,1.70474809223843,4.35670882668959
"47",2010-04-27,94,6.9,1.93152141160321,4.54329478227
"48",2010-05-04,60,8.95,2.19165353228676,4.0943445622221
"49",2010-05-11,96,16.1,2.77881927199042,4.56434819146784
"50",2010-05-14,1240,67.7,4.21508617991823,7.12286665859908
"51",2010-05-14,1240,442.8,6.09311820083448,7.12286665859908
"52",2010-05-18,319,22,3.09104245335832,5.76519110278484
"53",2010-05-25,873,19.5,2.9704144655697,6.7719355558396
"54",2010-06-01,107,9.2,2.21920348405499,4.67282883446191
"55",2010-06-08,105,27.2,3.30321697330195,4.65396035015752
"56",2010-06-15,52,15,2.70805020110221,3.95124371858143
"57",2010-06-23,27,1.25,0.22314355131421,3.29583686600433
"58",2010-08-04,45,7.9,2.06686275947298,3.80666248977032
"59",2010-08-09,35,8.85,2.18041745901984,3.55534806148941
"60",2010-08-18,28,10.3,2.33214389523559,3.3322045101752
"61",2010-08-25,21,9.1,2.2082744135228,3.04452243772342
"62",2010-09-02,58,14.8,2.69462718077007,4.06044301054642
"63",2010-09-08,27,9.6,2.26176309847379,3.29583686600433
"64",2010-09-15,152,30.5,3.41772668361337,5.02388052084628
