"","Site","Const","Opt_MSE","f05_MSE"
"1","Savoy","NO3",0.120650440393178,0.120955993780205
"2","Savoy","TN",0.061468387050561,0.0625150742982709
"3","Savoy","SRP",0.539691119879819,0.540321928517469
"4","Savoy","TP",0.327946606377402,0.328373292817798
"5","Savoy","TSS",0.844338155072137,0.845759454914897
"6","Savoy","Cl",0.0601339264904507,0.0608583619773828
"7","Savoy","SO4",0.0498425554474335,0.0501285355202447
