"","folds.5","folds.6","folds.7","folds.8","folds.9","folds.10","folds.11","folds.12","folds.13","folds.14","folds.15","folds.16","folds.17","folds.18","folds.19","folds.20","folds.21","folds.22","folds.23","folds.24","folds.25","folds.26","folds.27","folds.28","folds.29","folds.30"
"40",0.6,0.6,0.5,0.6,0.65,0.6,0.9,0.8,0.4,0.55,0.55,0.55,0.5,0.55,0.85,0.65,0.75,0.5,0.5,0.5,0.65,0.9,0.45,0.6,0.5,0.55
"41",0.8,0.65,0.55,0.45,0.45,0.65,0.65,0.6,0.4,0.45,0.45,0.6,0.75,0.7,0.7,0.4,0.5,0.55,0.55,0.5,0.65,0.4,0.6,0.85,0.55,0.6
"42",0.5,0.45,0.7,0.4,0.75,0.7,0.5,0.6,0.5,0.5,0.55,0.45,0.65,0.55,0.6,0.4,0.8,0.5,0.5,0.55,0.55,0.5,0.55,0.55,0.45,0.65
"43",0.8,0.6,0.65,0.55,0.45,0.6,0.55,0.5,0.7,0.55,0.8,0.4,0.65,0.45,0.6,0.4,0.4,0.5,0.5,0.55,0.65,0.6,0.6,0.5,0.55,0.7
"44",0.6,0.5,0.5,0.35,0.55,0.75,0.6,0.6,0.75,0.7,0.35,0.6,0.6,0.5,0.5,0.35,0.5,0.5,0.55,0.7,0.5,0.5,0.55,0.4,0.5,0.5
"45",0.5,0.65,0.4,0.55,0.7,0.4,0.65,0.5,0.6,0.8,0.7,0.5,0.6,0.5,0.4,0.4,0.5,0.65,0.5,0.65,0.65,0.55,0.65,0.65,0.65,0.7
"46",0.55,0.45,0.55,0.65,0.5,0.85,0.55,0.4,0.5,0.75,0.4,0.55,0.55,0.5,0.45,0.5,0.45,0.5,0.55,0.65,0.45,0.65,0.7,0.45,0.65,0.7
"47",0.65,0.35,0.6,0.65,0.75,0.35,0.65,0.6,0.55,0.65,0.45,0.5,0.5,0.65,0.65,0.6,0.5,0.55,0.5,0.5,0.55,0.8,0.45,0.6,0.4,0.7
"48",0.75,0.55,0.4,0.85,0.75,0.55,0.55,0.4,0.6,0.45,0.5,0.4,0.75,0.4,0.5,0.6,0.5,0.6,0.6,0.45,0.55,0.55,0.75,0.45,0.55,0.7
"49",0.4,0.55,0.75,0.45,0.65,0.55,0.75,0.7,0.65,0.4,0.5,0.55,0.6,0.4,0.75,0.7,0.65,0.65,0.5,0.5,0.7,0.45,0.7,0.65,0.65,0.6
"50",0.55,0.55,0.6,0.6,0.5,0.8,0.55,0.65,0.45,0.65,0.55,0.6,0.7,0.6,0.55,0.5,0.35,0.55,0.45,0.7,0.6,0.45,0.6,0.6,0.45,0.45
