"","TN.Date","TN.Flow","TN.concentrations.TN","lnC","lnQ"
"1",2009-07-07,33,2.65,0.974559639998131,3.49650756146648
"2",2009-07-14,22,2.91,1.0681530811834,3.09104245335832
"3",2009-07-28,32,3.14,1.14422279992016,3.46573590279973
"4",2009-08-04,24,2.425,0.885831524389446,3.17805383034795
"5",2009-08-11,52,2.71,0.99694863489161,3.95124371858143
"6",2009-08-18,23,2.55,0.936093359170335,3.13549421592915
"7",2009-08-20,67,2.48,0.908258560176891,4.20469261939097
"8",2009-08-25,24,2.36,0.858661619037519,3.17805383034795
"9",2009-09-01,20,2.71,0.99694863489161,2.99573227355399
"10",2009-09-05,153,3.02,1.10525683138678,5.03043792139244
"11",2009-09-08,36,2.848,1.04661699354973,3.58351893845611
"12",2009-09-10,273,3.58,1.27536280041261,5.60947179518496
"13",2009-09-15,66,2.49,0.912282710476616,4.18965474202643
"14",2009-09-22,2730,2.08,0.732367893713227,7.91205688817901
"15",2009-09-29,86,2.89,1.06125650212434,4.45434729625351
"16",2009-10-06,62,3.4,1.22377543162212,4.12713438504509
"17",2009-10-09,9880,1.54,0.431782416425538,9.19826779074191
"18",2009-10-13,1310,2.4,0.8754687373539,7.1777824161952
"19",2009-10-20,213,3.34,1.20597080698861,5.36129216570943
"20",2009-10-27,604,2.47,0.904218150639886,6.40357419793482
"21",2009-11-03,313,2.52,0.924258901523332,5.74620319054015
"22",2009-11-10,139,2.82,1.03673688495002,4.93447393313069
"23",2009-11-17,183,2.35,0.854415328156068,5.20948615284142
"24",2009-11-23,116,2.25,0.810930216216329,4.75359019110636
"25",2009-12-01,92,2.36,0.858661619037519,4.52178857704904
"26",2009-12-08,69,2.8,1.02961941718116,4.23410650459726
"27",2009-12-15,61,2.85,1.04731899428056,4.11087386417331
"28",2009-12-21,51,2.68,0.985816794522765,3.93182563272433
"29",2009-12-29,117,1.97,0.678033542749897,4.76217393479776
"30",2010-01-05,87,1.9,0.641853886172395,4.46590811865458
"31",2010-01-12,59,2.95,1.08180517035173,4.07753744390572
"32",2010-01-19,64,2.51,0.920282753143692,4.15888308335967
"33",2010-01-26,370,1.82,0.598836501088704,5.91350300563827
"34",2010-02-03,611,1.83,0.60431596685333,6.4150969591716
"35",2010-02-10,426,2.41,0.879626747502564,6.05443934626937
"36",2010-02-16,305,2.6,0.955511445027436,5.72031177660741
"37",2010-02-23,367,2.1,0.741937344729377,5.90536184805457
"38",2010-03-02,211,2.49,0.912282710476616,5.35185813347607
"39",2010-03-08,171,2.79,1.02604159583327,5.14166355650266
"40",2010-03-16,152,2.77,1.01884732019925,5.02388052084628
"41",2010-03-22,892,1.71,0.536493370514568,6.79346613258001
"42",2010-03-30,346,2.9,1.06471073699243,5.84643877505772
"43",2010-04-07,213,2.48,0.908258560176891,5.36129216570943
"44",2010-04-13,113,2.66,0.978326122793608,4.72738781871234
"45",2010-04-20,78,3.27,1.18478998490916,4.35670882668959
"46",2010-04-27,94,2.16,0.770108221696074,4.54329478227
"47",2010-05-04,60,2.625,0.965080896043587,4.0943445622221
"48",2010-05-11,96,2.78,1.02245092770255,4.56434819146784
"49",2010-05-14,1240,1.52,0.418710334858185,7.12286665859908
"50",2010-05-14,1240,1.45,0.371563556432483,7.12286665859908
"51",2010-05-18,319,1.54,0.431782416425538,5.76519110278484
"52",2010-05-25,873,2.42,0.883767540168595,6.7719355558396
"53",2010-06-01,107,5.38,1.68268837417369,4.67282883446191
"54",2010-06-08,105,3.02,1.10525683138678,4.65396035015752
"55",2010-06-15,52,2.87,1.05431202977153,3.95124371858143
"56",2010-06-23,27,2.6,0.955511445027436,3.29583686600433
"57",2010-08-04,45,3.22,1.16938135955632,3.80666248977032
"58",2010-08-09,35,2.815,1.03496226159165,3.55534806148941
"59",2010-08-18,28,2.75,1.01160091167848,3.3322045101752
"60",2010-08-25,21,3.45,1.23837423104327,3.04452243772342
"61",2010-09-02,58,3.84,1.34547236659964,4.06044301054642
"62",2010-09-08,27,3.74,1.31908561142644,3.29583686600433
"63",2010-09-15,152,2.93,1.07500242302898,5.02388052084628
"64",2010-09-23,27,3.14,1.14422279992016,3.29583686600433
"65",2010-09-30,24,3.52,1.25846098961001,3.17805383034795
"66",2010-10-07,20,4.05,1.39871688111845,2.99573227355399
"67",2010-10-13,16,4.4,1.48160454092422,2.77258872223978
"68",2010-10-21,21,4.585,1.52279010570843,3.04452243772342
"69",2010-10-28,24,2.45,0.896088024556636,3.17805383034795
"70",2010-11-03,35,1.87,0.625938430866495,3.55534806148941
"71",2010-11-11,21,4.77,1.56234630490025,3.04452243772342
"72",2010-11-16,21,3.86,1.35066718347674,3.04452243772342
"73",2010-11-29,41,2.4,0.8754687373539,3.71357206670431
"74",2010-12-09,25,3.38,1.21787570949493,3.2188758248682
"75",2010-12-16,33,3.61,1.28370777234479,3.49650756146648
"76",2011-01-06,47,2,0.693147180559945,3.85014760171006
