"","TP.Date","TP.Flow","TP.concentrations.TP","lnC","lnQ"
"1",2009-07-07,33,0.122,-2.10373423424888,3.49650756146648
"2",2009-07-14,22,0.104,-2.26336437984076,3.09104245335832
"3",2009-07-21,38,0.112,-2.18925640768704,3.63758615972639
"4",2009-07-28,32,0.122,-2.10373423424888,3.46573590279973
"5",2009-08-04,24,0.15,-1.89711998488588,3.17805383034795
"6",2009-08-11,52,0.14,-1.96611285637283,3.95124371858143
"7",2009-08-18,23,0.104,-2.26336437984076,3.13549421592915
"8",2009-08-20,67,0.132,-2.02495335639577,4.20469261939097
"9",2009-08-25,24,0.134,-2.00991547903123,3.17805383034795
"10",2009-09-01,20,0.102,-2.28278246569787,2.99573227355399
"11",2009-09-05,153,0.29,-1.23787435600162,5.03043792139244
"12",2009-09-08,36,0.14,-1.96611285637283,3.58351893845611
"13",2009-09-10,273,0.262,-1.33941077522104,5.60947179518496
"14",2009-09-15,66,0.114,-2.17155683058764,4.18965474202643
"15",2009-09-22,2730,1.018,0.017839918128331,7.91205688817901
"16",2009-09-29,86,0.1,-2.30258509299405,4.45434729625351
"17",2009-10-06,62,0.071,-2.64507540194082,4.12713438504509
"18",2009-10-09,9880,0.622,-0.474815186242958,9.19826779074191
"19",2009-10-13,1310,0.238,-1.43548460531066,7.1777824161952
"20",2009-10-20,213,0.094,-2.36446049671213,5.36129216570943
"21",2009-10-27,604,0.082,-2.50103603171788,6.40357419793482
"22",2009-11-03,313,0.072,-2.63108915996608,5.74620319054015
"23",2009-11-10,139,0.054,-2.91877123241786,4.93447393313069
"24",2009-11-17,183,0.084,-2.47693848013882,5.20948615284142
"25",2009-11-23,116,0.05,-2.99573227355399,4.75359019110636
"26",2009-12-01,92,0.03,-3.50655789731998,4.52178857704904
"27",2009-12-08,69,0.019,-3.9633162998157,4.23410650459726
"28",2009-12-15,61,0.022,-3.81671282562382,4.11087386417331
"29",2009-12-21,51,0.018,-4.01738352108597,3.93182563272433
"30",2009-12-29,117,0.036,-3.32423634052603,4.76217393479776
"31",2010-01-05,87,0.034,-3.38139475436598,4.46590811865458
"32",2010-01-12,59,0.04,-3.2188758248682,4.07753744390572
"33",2010-01-19,64,0.07,-2.65926003693278,4.15888308335967
"34",2010-01-26,370,0.056,-2.88240358824699,5.91350300563827
"35",2010-02-03,611,0.254,-1.3704210119636,6.4150969591716
"36",2010-02-10,426,0.069,-2.67364877438488,6.05443934626937
"37",2010-02-16,305,0.038,-3.27016911925575,5.72031177660741
"38",2010-02-23,367,0.08,-2.52572864430826,5.90536184805457
"39",2010-03-02,211,0.03,-3.50655789731998,5.35185813347607
"40",2010-03-08,171,0.032,-3.44201937618241,5.14166355650266
"41",2010-03-16,152,0.044,-3.12356564506388,5.02388052084628
"42",2010-03-22,892,0.186,-1.68200860526894,6.79346613258001
"43",2010-03-30,346,0.056,-2.88240358824699,5.84643877505772
"44",2010-04-07,213,0.066,-2.71810053695571,5.36129216570943
"45",2010-04-13,113,0.038,-3.27016911925575,4.72738781871234
"46",2010-04-20,78,0.046,-3.07911388249304,4.35670882668959
"47",2010-04-27,94,0.068,-2.68824757380603,4.54329478227
"48",2010-05-04,60,0.064,-2.74887219562247,4.0943445622221
"49",2010-05-11,96,0.094,-2.36446049671213,4.56434819146784
"50",2010-05-14,1240,0.224,-1.4961092271271,7.12286665859908
"51",2010-05-14,1240,0.873,-0.135819723142535,7.12286665859908
"52",2010-05-18,319,0.114,-2.17155683058764,5.76519110278484
"53",2010-05-25,873,0.084,-2.47693848013882,6.7719355558396
"54",2010-06-01,107,0.074,-2.60369018577797,4.67282883446191
"55",2010-06-08,105,0.296,-1.21739582465808,4.65396035015752
