"","SRP.Date","SRP.Flow","SRP.concentrations.SRP","lnC","lnQ"
"1",2009-07-07,140,0.092,-2.3859667019331,4.9416424226093
"2",2009-07-14,120,0.094,-2.36446049671213,4.78749174278205
"3",2009-07-21,263,0.101,-2.29263476214088,5.57215403217776
"4",2009-07-28,124,0.104,-2.26336437984076,4.82028156560504
"5",2009-08-04,91,0.087,-2.44184716032755,4.51085950651685
"6",2009-08-11,222,0.113,-2.1803674602698,5.40267738187228
"7",2009-08-18,83,0.106,-2.24431618487007,4.4188406077966
"8",2009-08-25,86,0.101,-2.29263476214088,4.45434729625351
"9",2009-09-01,79,0.104,-2.26336437984076,4.36944785246702
"10",2009-09-08,79,0.086,-2.45340798272863,4.36944785246702
"11",2009-09-10,292,0.167,-1.78976146656538,5.67675380226828
"12",2009-09-15,103,0.1035,-2.26818366627671,4.63472898822964
"13",2009-09-22,499,0.127,-2.06356819252355,6.21260609575152
"14",2009-09-29,115,0.112,-2.18925640768704,4.74493212836325
"15",2009-10-06,124,0.108,-2.22562405185792,4.82028156560504
"16",2009-10-13,598,0.139,-1.97328134585145,6.39359075395063
"17",2009-10-20,211,0.072,-2.63108915996608,5.35185813347607
"18",2009-10-27,371,0.063,-2.7646205525906,5.91620206260743
"19",2009-11-03,290,0.057,-2.86470401114759,5.66988092298052
"20",2009-11-10,191,0.053,-2.93746336543002,5.25227342804663
"21",2009-11-17,175,0.048,-3.03655426807425,5.16478597392351
"22",2009-11-23,135,0.047,-3.05760767727208,4.90527477843843
"23",2009-12-01,119,0.053,-2.93746336543002,4.77912349311153
"24",2009-12-08,110,0.051,-2.97592964625781,4.70048036579242
"25",2009-12-15,96,0.049,-3.01593498087151,4.56434819146784
"26",2009-12-21,81,0.042,-3.17008566069877,4.39444915467244
"27",2009-12-29,91,0.043,-3.14655516328857,4.51085950651685
"28",2010-01-05,85,0.044,-3.12356564506388,4.44265125649032
"29",2010-01-12,82,0.041,-3.19418321227783,4.40671924726425
"30",2010-01-19,87,0.041,-3.19418321227783,4.46590811865458
"31",2010-01-26,152,0.0435,-3.1349943408875,5.02388052084628
"32",2010-02-03,192,0.027,-3.61191841297781,5.25749537202778
"33",2010-02-10,210,0.033,-3.41124771751566,5.34710753071747
"34",2010-02-16,153,0.03,-3.50655789731998,5.03043792139244
"35",2010-02-23,182,0.031,-3.47376807449699,5.2040066870768
"36",2010-03-02,125,0.029,-3.54045944899566,4.8283137373023
"37",2010-03-08,109,0.028,-3.57555076880693,4.69134788222914
"38",2010-03-16,91,0.031,-3.47376807449699,4.51085950651685
"39",2010-03-22,462,0.035,-3.35240721749272,6.13556489108174
"40",2010-03-30,276,0.046,-3.07911388249304,5.62040086571715
"41",2010-04-07,215,0.052,-2.95651156040071,5.37063802812766
"42",2010-04-13,168,0.047,-3.05760767727208,5.12396397940326
"43",2010-04-20,137,0.0565,-2.87351464082974,4.91998092582813
"44",2010-04-24,361,0.063,-2.7646205525906,5.88887795833288
"45",2010-04-27,156,0.057,-2.86470401114759,5.04985600724954
"46",2010-05-04,120,0.057,-2.86470401114759,4.78749174278205
"47",2010-05-11,153,0.063,-2.7646205525906,5.03043792139244
"48",2010-05-14,1020,0.139,-1.97328134585145,6.92755790627832
"49",2010-05-18,274,0.075,-2.59026716544583,5.61312810638807
"50",2010-05-26,308,0.062,-2.78062089393705,5.73009978297357
"51",2010-06-01,178,0.059,-2.83021783507642,5.18178355029209
"52",2010-06-08,153,0.07,-2.65926003693278,5.03043792139244
"53",2010-06-15,153,0.086,-2.45340798272863,5.03043792139244
"54",2010-06-23,139,0.074,-2.60369018577797,4.93447393313069
"55",2010-08-04,43,0.085,-2.46510402249182,3.76120011569356
"56",2010-08-09,37,0.08,-2.52572864430826,3.61091791264422
"57",2010-08-18,34,0.1,-2.30258509299405,3.52636052461616
"58",2010-08-25,59,0.106,-2.24431618487007,4.07753744390572
"59",2010-09-02,164,0.158,-1.84516024595517,5.0998664278242
"60",2010-09-08,70,0.116,-2.15416508787577,4.24849524204936
"61",2010-09-15,172,0.104,-2.26336437984076,5.14749447681345
"62",2010-09-23,74,0.1,-2.30258509299405,4.30406509320417
"63",2010-09-30,73,0.094,-2.36446049671213,4.29045944114839
"64",2010-10-07,62,0.0845,-2.47100374461901,4.12713438504509
"65",2010-10-13,62,0.086,-2.45340798272863,4.12713438504509
"66",2010-10-21,72,0.094,-2.36446049671213,4.27666611901606
"67",2010-10-28,100,0.095,-2.3538783873816,4.60517018598809
"68",2010-11-03,91,0.1,-2.30258509299405,4.51085950651685
"69",2010-11-11,102,0.1,-2.30258509299405,4.62497281328427
"70",2010-11-16,103,0.084,-2.47693848013882,4.63472898822964
"71",2010-11-29,96,0.075,-2.59026716544583,4.56434819146784
"72",2010-12-09,80,0.068,-2.68824757380603,4.38202663467388
"73",2010-12-16,75,0.062,-2.78062089393705,4.31748811353631
"74",2011-01-06,92,0.058,-2.84731226843572,4.52178857704904
"75",2011-01-12,84,0.057,-2.86470401114759,4.43081679884331
"76",2011-01-21,81,0.055,-2.90042209374967,4.39444915467244
"77",2011-01-26,80,0.05,-2.99573227355399,4.38202663467388
"78",2011-02-06,65,0.043,-3.14655516328857,4.17438726989564
"79",2011-02-12,72,0.046,-3.07911388249304,4.27666611901606
"80",2011-02-15,142,0.045,-3.10109278921182,4.95582705760126
"81",2011-02-24,120,0.066,-2.71810053695571,4.78749174278205
"82",2011-02-28,139,0.072,-2.63108915996608,4.93447393313069
"83",2011-03-08,100,0.052,-2.95651156040071,4.60517018598809
"84",2011-03-14,164,0.048,-3.03655426807425,5.0998664278242
"85",2011-03-31,91,0.049,-3.01593498087151,4.51085950651685
"86",2011-04-07,83,0.045,-3.10109278921182,4.4188406077966
"87",2011-04-11,191,0.083,-2.48891467118554,5.25227342804663
"88",2011-04-20,92,0.055,-2.90042209374967,4.52178857704904
"89",2011-04-23,3960,0.227,-1.48280526150073,8.28399930424853
"90",2011-04-25,15800,0.492,-0.709276562489829,9.66776521901506
"91",2011-04-26,3260,0.159,-1.83885107676191,8.08948247436075
"92",2011-05-11,228,0.055,-2.90042209374967,5.42934562895444
"93",2011-05-18,174,0.059,-2.83021783507642,5.15905529921453
"94",2011-05-23,6670,0.251,-1.38230233985035,8.80537513890967
"95",2011-06-09,214,0.062,-2.78062089393705,5.36597601502185
"96",2011-06-15,200,0.0755,-2.58362262272716,5.29831736654804
"97",2011-07-14,169,0.087,-2.44184716032755,5.12989871492307
"98",2011-07-20,96,0.089,-2.41911890925,4.56434819146784
"99",2011-07-28,92,0.099,-2.31263542884755,4.52178857704904
"100",2011-08-04,87,0.114,-2.17155683058764,4.46590811865458
"101",2011-08-10,220,0.115,-2.16282315061889,5.39362754635236
"102",2011-08-17,130,0.103,-2.2730262907525,4.86753445045558
"103",2011-08-31,87,0.113,-2.1803674602698,4.46590811865458
"104",2011-09-07,78,0.102,-2.28278246569787,4.35670882668959
"105",2011-09-15,77,0.098,-2.32278780031156,4.34380542185368
"106",2011-09-19,203,0.09,-2.40794560865187,5.31320597904179
"107",2011-09-29,101,0.111,-2.1982250776698,4.61512051684126
"108",2011-10-05,83,0.085,-2.46510402249182,4.4188406077966
"109",2011-10-12,218,0.093,-2.37515578582888,5.38449506278909
"110",2011-10-27,112,0.096,-2.3434070875143,4.71849887129509
"111",2011-11-02,96,0.1065,-2.23961029383266,4.56434819146784
"112",2011-11-08,2150,0.215,-1.53711725085447,7.67322312112171
"113",2011-11-16,158,0.108,-2.22562405185792,5.06259503302697
"114",2011-11-30,128,0.08,-2.52572864430826,4.85203026391962
"115",2011-12-07,134,0.064,-2.74887219562247,4.89783979995091
"116",2012-01-04,102,0.052,-2.95651156040071,4.62497281328427
"117",2012-01-12,96,0.051,-2.97592964625781,4.56434819146784
"118",2012-01-18,89,0.046,-3.07911388249304,4.48863636973214
"119",2012-01-25,343,0.07,-2.65926003693278,5.83773044716594
"120",2012-02-01,119,0.061,-2.79688141480883,4.77912349311153
"121",2012-02-08,137,0.072,-2.63108915996608,4.91998092582813
"122",2012-02-15,124,0.055,-2.90042209374967,4.82028156560504
"123",2012-02-29,101,0.092,-2.3859667019331,4.61512051684126
"124",2012-03-15,95,0.071,-2.64507540194082,4.55387689160054
"125",2012-03-20,707,0.073,-2.61729583783375,6.56103066589657
"126",2012-03-28,192,0.073,-2.61729583783375,5.25749537202778
"127",2012-04-11,146,0.071,-2.64507540194082,4.98360662170834
"128",2012-04-15,206,0.089,-2.41911890925,5.32787616878958
"129",2012-04-25,115,0.103,-2.2730262907525,4.74493212836325
"130",2012-04-30,164,0.079,-2.53830742651512,5.0998664278242
"131",2012-05-09,98,0.111,-2.1982250776698,4.58496747867057
"132",2012-05-17,83,0.086,-2.45340798272863,4.4188406077966
"133",2012-05-23,75,0.079,-2.53830742651512,4.31748811353631
"134",2012-05-31,97,0.087,-2.44184716032755,4.57471097850338
"135",2012-06-06,97,0.052,-2.95651156040071,4.57471097850338
"136",2012-06-13,76,0.0935,-2.3697938426875,4.33073334028633
"137",2012-06-20,108,0.109,-2.21640739675299,4.68213122712422
"138",2012-06-28,55,0.094,-2.36446049671213,4.00733318523247
